6.020240757325885650e-03 4.539161635085868333e-03 3.118113209079683736e-03 -4.515465103365478585e-04 1.494938235541421259e-02 1.309231704935644690e-03 8.980696925317237581e-03 -2.202516858389904578e-03 -8.583372037313789782e-03 3.531213167424251714e-04 -2.081712207664451492e-03 1.554937465367302839e-02 -1.928462180632689940e-02 -2.463797759847366139e-02 1.401118066307528026e-02 -1.454908278839984331e-02 -2.468320697507963776e-02 -4.269547760875169566e-03 -3.013800282228277019e-02 -6.312683454783771762e-03 -9.713782282838291648e-03 2.644397395268060710e-02 9.996899876511330593e-03 -4.040574339248124286e-02 -1.264615561082440892e-03 -1.680217277199362244e-02 -4.506142384651559002e-02 -2.458097448685427414e-02 -2.394570433572113660e-02 -7.541976810277696563e-02 5.531054690666444701e-03 -6.446826001612931262e-03 2.132440681887758701e-03 2.384620173094977209e-03 -2.044743327280454034e-02 -5.906877188933045038e-03 -2.065006930779116762e-02 8.001504989683846589e-03 -3.112793192995178676e-02 1.151261020084028835e-02
1.388042240433522839e-03 1.988610278558244210e-03 2.632878898512249800e-03 -5.695876039036418953e-03 6.376325282880200562e-03 6.928696204305909460e-04 6.066839337191321825e-03 -4.020915269039158045e-03 -5.639862338832989271e-03 1.289299181951392582e-03 -6.625557451234644936e-03 1.634307149707659237e-02 -2.019382772070959370e-02 -3.581700098602038501e-02 2.246813011512455854e-02 -4.198163589069861881e-03 -2.904668593056499923e-02 1.797430026343628485e-03 -3.521236220407367862e-02 -8.311652486665280226e-03 -9.370641655433437425e-03 1.596708103353141131e-02 -7.834831219431908841e-03 -4.796165662330269253e-02 -9.062522031875465747e-03 -2.705475168413021964e-02 -3.143585000159779264e-02 -5.466139839171025271e-03 -4.194240781360578096e-02 -5.189203610729421767e-02 1.086378388112249974e-02 -3.161087697763017863e-03 6.028327902589672264e-03 5.038951714871824777e-03 -1.176305898387663973e-02 -5.101961469610278958e-03 -1.773555500444488550e-02 8.615693033252869865e-03 -3.261808496233572358e-02 -2.549749711066120941e-03
1.002079351117889441e-03 -4.219107770461714437e-05 2.042442939922963895e-03 -4.891363021485853162e-03 2.176072924822969323e-03 -2.526901656163845281e-03 9.279823206756061468e-03 -3.844252096470119045e-03 -2.887660206428695111e-03 3.878162366405698853e-03 -3.631887298536787614e-03 1.795092809386057003e-02 -2.083538637274541180e-02 -3.580294603779233392e-02 1.087676409858827874e-02 -8.573374363688506319e-03 -2.731199132581168046e-02 -1.044236370601386681e-02 -2.624874370554262579e-02 -2.087381470418726848e-02 3.823167391466569375e-03 -4.618961073208026000e-03 -2.796383001740010855e-03 -5.191314549636231318e-02 -1.600548491940731108e-02 -2.790116096897538034e-02 -3.049673091568659913e-02 -2.374888476983655350e-02 -6.505207342465098297e-02 -5.147049867900120590e-02 3.274105122865909965e-03 -3.838300015035517321e-03 -1.633785460320115153e-03 1.018922175677313031e-02 -1.493449965403601670e-02 -3.940276764764087496e-03 -1.044824307702046234e-02 1.660903012899707723e-02 -2.232994018306530201e-02 -7.682555081946726080e-03
-6.074637321833638054e-05 3.349860033636548485e-03 4.160416707217017701e-03 -2.020396585757179130e-03 2.925489031166066990e-03 -2.165016471988423247e-03 1.029886598231256022e-02 -3.774254674963819101e-03 4.863325426413881683e-04 3.422262597893251535e-03 -4.434610055489424107e-03 1.427776082011303002e-02 -1.595921514423207996e-02 -3.526426764647107304e-02 3.639417141767124775e-03 -1.110447876824555147e-02 -2.204771434079613734e-02 -1.278828671365100401e-02 -2.229334623289128473e-02 -5.033543407639978068e-02 1.445825345458935131e-02 -1.728464713767328270e-02 -4.449317349732279103e-03 -6.533328331322070526e-02 -8.163431679919305392e-03 -3.812220539976088340e-02 -2.355251015808680279e-02 -3.506775630158176504e-02 -6.522386552791283043e-02 -6.463196807490194373e-02 -1.722687415284791801e-02 -4.599682560100956837e-03 -1.081979460426176279e-02 7.317006358236372021e-03 -1.493539432794429439e-02 -1.652234917291744987e-03 -3.475839510964934091e-03 1.099898116857740867e-02 -3.644493807227076193e-02 -5.525200196315433604e-03
-6.456088562346486018e-04 2.302537019013044511e-03 3.763670584834898601e-03 -1.251800457018965385e-03 6.274154477760654491e-03 -1.323362696194465811e-03 -8.341513658256930787e-04 -2.278183013376578955e-03 3.862373536271872937e-03 2.179618724200448228e-03 -1.545945536257238009e-03 1.293448427264482468e-02 -1.750625902130496445e-02 -3.194050344518243462e-02 1.025109201419613369e-03 -1.214898380572391155e-02 -6.083700208176901977e-03 -8.043923559930598113e-03 -1.311810131868903183e-02 -4.643165350864320029e-02 1.588822756957730328e-02 -1.881329730792908467e-02 -1.351072887953609636e-02 -5.499558905821527732e-02 -1.343937193409398302e-02 -3.444306517070727658e-02 -1.765865948704415517e-02 -1.772474348708083514e-02 -7.201065554405929048e-02 -5.977577948317125411e-02 -2.535405940827147736e-02 -4.240459286813020624e-03 -6.741583764991355629e-03 5.344589704249350960e-03 -1.363938158452549822e-02 -6.685126419628185067e-03 -2.688461068093416385e-03 6.255592798353029442e-03 -3.401090488275080453e-02 -3.556225371185524689e-03
-3.096628038143514530e-03 7.068701674318960196e-03 2.622259648521349951e-03 -2.485168377459321450e-03 8.123759787101119886e-03 -1.776475715314543725e-03 -2.998298278644642018e-03 -1.702709544248272484e-03 7.186544066749568985e-03 2.110064288702557123e-03 6.354802569787420911e-03 1.457310686500922110e-02 -1.592354940289430337e-02 -2.201075132488287955e-02 -6.746035957907873300e-05 -5.543203448753017404e-03 -1.018683030021991232e-02 -1.121930039389354254e-02 -4.230225127998593279e-03 -5.855620350253930295e-02 2.172998463576896952e-02 -2.294496855483709255e-02 -1.807228868042703995e-02 -4.987707039251294827e-02 -2.602722094888960599e-02 -2.448150713969273265e-02 -1.198906704443498776e-02 -1.928544688952218283e-02 -4.930381642768032202e-02 -4.589072913453778879e-02 -1.830162707103700354e-02 -6.419022961459186494e-03 -5.774054520525315377e-03 -2.540304862119473640e-03 -1.520024435991539427e-02 -2.684224945885480863e-03 2.483922622370177483e-03 4.413538935341284296e-03 -2.194399661625193870e-02 -1.213876627193778875e-02
-1.672859402667879140e-03 9.111662772009023956e-03 1.094676030333896575e-03 -5.902531882114742286e-03 4.672511421706537597e-03 3.308378945648523303e-03 -4.745440340609134722e-03 -2.056199959192604124e-03 3.491097897805022898e-03 3.269391670513160583e-03 8.855011952174404732e-03 1.435720076863239089e-02 -8.665753082972481314e-03 -1.837804210325984927e-02 5.716485114387362095e-04 -2.358499655405387960e-03 1.130262131557635726e-02 -1.551009376806561715e-02 -1.168159101837738627e-02 -6.098950881937359458e-02 1.515493982356605311e-02 -2.524200272802721787e-02 -9.625237612480548946e-03 -4.166737383743969458e-02 -1.607173898994213035e-02 -3.521190693084915585e-02 -3.043834693115003709e-02 -2.445497824957749977e-02 -4.615798903942176096e-02 -4.132781085893834361e-02 -2.743919049351442249e-02 -4.020249616455252341e-03 -2.918986808899562933e-03 -3.477785355758437956e-04 -5.745992431521580734e-03 -2.928535580990482626e-03 -3.341591839586189293e-03 -3.875545939583914783e-03 -3.953947211948346391e-02 -4.452540251729958549e-03
-3.787234475700347169e-04 4.295655933263508794e-03 -4.669646207248300668e-05 -2.438050953867312159e-03 1.197908971117829079e-03 4.828892198199226556e-03 -3.309055523325757711e-03 4.350137142929247878e-03 5.971209148419543908e-03 5.624443127377547549e-03 1.109239356510296516e-02 9.163917752023877789e-03 -5.871127243104877665e-03 -1.454323002091606476e-02 -9.415497325432946318e-03 -1.521696854392747857e-03 1.165027081955320905e-02 -1.970277161914469471e-02 -1.234881219874627359e-02 -3.689728014759870861e-02 1.738606058811758073e-02 -2.760714549616212141e-02 -1.251456776104995818e-02 -3.422737409184866547e-02 -3.328958222545306406e-02 -3.187059919454642704e-02 -3.794492840960207031e-02 -1.420779503745343841e-02 -2.175695067338340866e-02 -2.385415966653101419e-02 -2.803883886845864870e-02 -6.396436222875159436e-03 -2.750571321591645940e-03 -3.871715593448901965e-03 -3.031132316664319516e-04 -1.113726336519001246e-03 -4.076079182777117907e-03 -1.117352921263835893e-03 -5.458421806998971920e-02 1.560589875238456957e-02
-4.027691720634952663e-03 1.089730214268958691e-02 -4.892821417832372323e-03 -4.712005576211856020e-03 -2.304889449468215754e-04 8.144375828084336050e-03 -1.029530563859403468e-02 1.431262949432231171e-03 6.697695392673869152e-03 1.121649950734622883e-02 8.637251177205750377e-03 5.865236324629107684e-03 -9.868105766569311779e-03 5.937118433704239966e-03 -2.174347543542131528e-02 9.472326122841840529e-03 1.823248430627169570e-02 -2.775769253730701186e-02 -6.494547670736663079e-03 -5.300017746582085659e-02 1.284151546508814461e-02 -3.751477089315694707e-02 -1.775616772181505196e-02 -3.164745818215184553e-02 -3.530428113054191047e-02 -4.830679890205706595e-02 -2.049355763125153967e-02 -1.463710725682162636e-02 -2.462950889327451820e-02 -3.030861621366278194e-02 -3.042295769526263960e-02 -4.616992785581470744e-04 2.422196253631811946e-04 -5.366956915998788089e-03 -4.013679097644387399e-03 -4.056079361170442273e-03 -3.848400832430598495e-03 -4.396641340971445266e-03 -6.311339968571322290e-02 -9.618784755147436784e-04
-4.214342832801673371e-03 5.045641616619546237e-03 -8.031599710447801660e-03 -1.051509166389560761e-02 -8.607444286648807024e-04 7.299553514636966146e-03 -5.149445110186927181e-03 1.339763593383542064e-03 1.093752431282705474e-02 1.261287553691627962e-02 1.258123774843287503e-02 7.942578361459746300e-03 -7.753834803250896600e-03 7.343455993863682793e-03 -2.641537185654857858e-02 1.170694972502174698e-02 2.106370210613679392e-02 -3.139567077066786338e-02 1.182668155944892850e-02 -4.170290171307557137e-02 2.216721745297305091e-02 -2.724088156591815066e-02 -1.362727423004091686e-02 -3.432515779403247369e-02 5.613106502592525625e-04 -5.354764359386231937e-02 -1.803645219511648343e-02 -2.406313712290893830e-02 -2.620425344562424957e-02 -2.835726072164197753e-02 -2.443765289132995497e-02 -1.053749819652909005e-03 -4.489134841238716502e-05 -2.548170280666608219e-03 -3.721154046680513142e-03 -4.721228450289579118e-03 5.717734934739167503e-03 -8.426911611138902108e-03 -4.619916528518869248e-02 1.183124815156554391e-02
