-8.899635460402591138e-06 -3.537053736676487055e-05 3.771430209771192377e-06 5.036867996231087906e-06 1.576093692235570307e-05 -1.264870632747141438e-06 1.532186297779440007e-06 4.182563399460749128e-05 5.635436253661336959e-05 -1.503122988908424216e-05 6.381217288674844725e-05 1.211605403620617253e-05 1.488840626493571338e-05 -1.995099289798195263e-05 -3.604732142193542942e-05 -4.139229080575559456e-05 -2.194155521468890002e-05 5.430777153661018095e-05 3.893467857572651710e-05 3.405694398685603022e-05 6.427799745751968878e-07 -1.065004850926382386e-05 -3.045774276320000905e-05 1.058102909940001956e-05 7.745126327686461832e-06
-2.209919117966611897e-05 -3.141014449546700263e-05 3.349895515938544009e-05 1.845450680773835725e-06 1.074597606082401407e-05 -5.330958404517828258e-06 -1.367252196755966317e-05 2.296050436412672372e-05 6.742292540985849044e-05 -2.329888391012223967e-05 4.259904539138002294e-05 4.185717281205520932e-05 7.222024373618720994e-06 -3.944243922868272457e-06 -4.906879196308511660e-05 -2.068125442719108095e-05 -1.157243252860104673e-05 4.587550761478341536e-05 3.738005171954509416e-05 4.337252987326737827e-05 4.091388324338010098e-06 -1.393975996240238656e-05 -3.989972353669587400e-05 5.994886433207948495e-06 5.001972739389912167e-06
1.098972324067859327e-05 -2.935649019572270563e-05 6.762657095420667443e-06 4.832867918839156191e-06 2.215510545996150719e-05 2.684902938709902314e-06 2.979169786494775747e-06 2.592315282987771939e-05 7.980196853860552198e-05 -2.114955298583563690e-05 2.681108177263302858e-05 4.896935074770380824e-05 3.906527897937025615e-06 -2.450441731937603795e-05 -5.331096559933841872e-05 1.250103789083112128e-06 1.272891194264493991e-05 4.708298421259574155e-05 2.309873259919644368e-05 4.046148229135845234e-05 5.343395819915974366e-06 -9.078196786263630061e-07 -2.054842935827953150e-05 9.358545316881911974e-06 6.454102186298594207e-07
1.844692628599019072e-05 -2.362581017099062988e-05 -8.560410177843285874e-06 1.185051089888085393e-05 8.105043486597253831e-06 -7.800321043905044416e-06 -1.823622042630427390e-05 4.283986778325213812e-05 6.135285048475958314e-06 -9.962569700684202625e-06 3.150238291997569355e-05 5.682273874337967343e-05 2.625255609351896934e-05 -1.012916677965521325e-05 -4.880458322435137761e-05 6.658630369794954421e-06 -6.808933443676456625e-07 3.572639299385193488e-05 7.125129885795787100e-06 2.728723054183935370e-05 -1.075961287633144313e-05 -1.669834841651074577e-05 -1.395569629469793605e-05 1.878007755800042023e-06 -8.657145371447500242e-06
1.983753159579193235e-05 -3.236036844808225379e-05 -2.343394015227128789e-05 3.644855064860011692e-06 3.090998534487342636e-06 -1.373788629682428805e-05 -2.093498572931030681e-05 4.215889367644274922e-05 -9.134618058024975438e-06 7.080209212149854054e-06 2.335877891133581990e-05 6.047540436918698553e-05 8.903577500138776913e-06 3.659152780079656109e-06 -3.761507299397070213e-05 1.326717809998539416e-05 1.972512163058472563e-05 2.998005262016440484e-05 1.590070388979327102e-05 2.016042821730860068e-05 -1.531163788001705612e-05 -1.109829731816891607e-05 -2.433526883981462029e-05 5.960258017190046231e-06 -1.392867687797791227e-05
2.365444677266716878e-05 1.238093590553491023e-05 -1.425198216508396265e-05 -5.279448190882537513e-06 2.702382794656169961e-06 -1.171954721202313325e-05 -2.404216040530671424e-05 1.631728493941165815e-05 -6.175977260456795809e-05 1.181022613014130346e-05 1.982730552608467516e-05 5.931820631962537587e-05 1.058835237679394363e-05 -6.112752568538368257e-06 -1.701530966292456363e-05 1.929555617723541854e-05 -4.022270892638713966e-06 3.849532628822045153e-05 -7.414413382136760884e-08 1.034484629245711598e-05 -6.352824884601456530e-06 -1.692573320281077819e-06 -2.444520139616455028e-05 1.175984787074476118e-05 -1.577205350600506764e-05
-5.762615337986779560e-06 -1.007590052240297206e-05 -2.243269105242939288e-05 -1.565591611496981896e-05 -7.298240684012811846e-06 -1.299915248473889987e-05 -5.268140858026862329e-05 3.614894697786221524e-05 -5.243678648937471592e-05 4.095769596528101220e-05 1.048438721556037481e-05 5.611890443303719166e-05 1.725881305725977661e-05 9.409271230520401045e-07 -2.189227839331753009e-05 2.088718905891118427e-05 -2.078921423453100465e-05 3.961215834976059702e-05 -8.509799132098494747e-06 1.435080337355756891e-05 -2.980630253357577589e-05 8.556253649603410633e-06 -3.077581295552120208e-05 2.081562373494986204e-05 -2.371521726052815035e-05
-5.452383334218192710e-06 2.843358249481470275e-06 -1.928576598718048285e-05 -2.641093960019451383e-05 -1.201607076563298748e-05 3.789586231660260728e-06 -4.653979464588220037e-05 2.855771280715920890e-05 -4.555980625070327368e-05 7.045167452382537863e-05 8.870237231790198160e-06 4.967740273101812950e-05 3.693243286216012629e-06 1.514354002926892807e-05 -3.648053124230676017e-05 1.822973057056122525e-05 -7.978605380516804206e-06 1.749364086737930285e-05 -1.729147016642609732e-05 1.661861819532217538e-05 -3.526019332079951808e-05 -6.912948539080317695e-06 -2.884187409869859106e-05 2.149588074354758183e-05 -2.320221187648647119e-05
-3.525579598876336717e-05 -1.182730668888966067e-05 -6.589752987964657685e-06 -1.790481304432090136e-05 -3.686292288366636589e-05 1.094004237698814425e-05 -5.960013623405542772e-05 -3.169595979507448577e-06 -1.944899987940463244e-05 4.514163680050497352e-05 1.163568181908569564e-05 4.761574013315679287e-05 -1.504105769681877565e-05 2.203823662335227819e-05 -6.043358314664296901e-05 1.358955031058116862e-05 -3.130730757774213971e-06 2.582773326492974109e-05 -1.932545983661663520e-05 2.485193572427583418e-05 -2.507427078040776091e-05 -6.548177947148097768e-06 -2.423429579440650126e-05 3.018953252383855149e-05 -2.351905123326197826e-06
-2.340055575385749799e-05 -2.292163047096836348e-05 -4.734022037225459113e-06 -3.292777104557733254e-05 -4.413986735920380684e-05 -8.928629516699505508e-06 -5.877200213702712657e-05 -1.453044837147093429e-05 -2.412647324848977954e-05 1.075660932848431948e-05 4.099012486506629709e-06 3.340517041147029076e-05 -1.770201648811752982e-05 3.843399700003671728e-05 -5.570891353547403608e-05 1.864821782311469375e-05 -6.762305474824961586e-06 2.452371505228564101e-05 -1.532021580707737025e-05 1.253625982746527669e-05 -4.931923900591134169e-05 -8.231466637719483212e-07 -2.519663056207228070e-05 3.629000584119697852e-05 5.255783820653179191e-06
