1.381216280346299178e-04 1.583218457793309614e-04 3.451667690099820447e-04 -2.474368639779621652e-06 -1.686512744750490007e-05 5.252660305768440440e-04 6.414560813776261740e-05 -1.637341794073874800e-04 6.939122070777501360e-05 9.771043497519848759e-04 -2.870091413578563719e-04 7.887031188418622415e-06 1.906969565999142090e-04 4.480460366600271725e-05 2.616910477493146329e-04 8.391541104808817090e-05 4.568165057141730374e-04 1.307760307968721693e-04 -4.242244820918823745e-04 -6.581438696940666313e-05 6.849663116643621658e-05 5.482361620301488608e-04 -3.304230252058719397e-04 -3.189754222190316975e-04 1.715286752502666735e-04
1.744312666989892928e-04 8.458191029895746802e-06 3.003278212585935468e-04 -9.446000227805923834e-05 1.485871702666532806e-04 4.294778330885229661e-04 -2.314025067951417595e-04 -6.855945008365286987e-04 -1.976819387491336781e-05 6.685188139079317185e-04 8.470027355111292621e-05 -2.389041096247587555e-05 7.418831969655384549e-05 5.338536150602862167e-05 2.822154871021459390e-04 3.009726677144636264e-04 3.097499787741582445e-04 1.135532477147791381e-04 -4.044736919498673330e-04 -1.184465649355240040e-04 2.183783256695980620e-04 4.503781427262743518e-04 -1.538489811701982519e-04 -5.662935103867204568e-04 -1.399635550299202222e-05
2.820199741793181039e-04 9.956315643501902730e-05 -1.215043244554697282e-04 -6.232616765373948260e-05 2.977943125097164438e-04 2.811080924763889252e-04 -3.742740824321098185e-04 -3.922672170694946662e-04 6.376657359611804404e-05 7.454540928387150094e-04 -4.161401048343720964e-06 1.464015956819433298e-04 2.320846690222203230e-04 1.735082399809024253e-04 6.075955710088884465e-04 4.655939172914401111e-04 -1.015733398107201963e-04 1.561512298899023243e-04 -5.628779011941799750e-04 -1.053003112345911980e-04 4.239407041986247970e-04 4.669494609461331824e-04 -8.549030892106382904e-05 -4.534252404591904042e-04 1.130589646178954081e-04
6.259141864411457094e-05 2.018756388615745238e-04 2.241229038315697815e-05 1.747939058740933399e-04 4.039571287329624767e-04 2.173200030835494066e-04 -1.630796484280482635e-04 -4.744845245294854988e-04 4.716305268012864000e-05 5.050627564805917338e-04 5.603925205549616822e-05 8.348982885608774104e-05 1.357328856314632740e-04 5.257941227352296411e-05 5.473279200288158402e-04 5.578699793516468794e-04 -8.515896494441831457e-05 3.022582270717824029e-04 -4.558042791898009728e-04 -2.339686548667316225e-04 1.664943901492747531e-04 3.425677911258175274e-04 -2.907267322259580837e-04 -2.029138683958377285e-04 -5.980151520497146425e-04
1.010854186680114179e-04 2.901393681685861346e-04 -4.463596131686562438e-05 2.196033915346031786e-04 1.043960212411320168e-04 1.422894351717441047e-04 -9.779229377193855320e-05 -3.076122435407322537e-04 -5.930422930186644181e-05 2.710069198597407462e-04 2.935904575423868307e-04 1.626317502711206980e-04 3.184844160372436186e-04 1.374046337373987549e-04 4.041948034565703992e-04 3.582531410809516089e-04 -3.052255013376699517e-04 2.025274580953122336e-04 -4.469534004014684252e-04 -2.761896920295819490e-04 2.107574377328032804e-05 2.824392347018153259e-04 -3.418267115078924695e-04 -1.356578985587812204e-04 -8.221080327871682679e-04
9.938444619020568257e-05 1.922118787073013593e-04 -1.828433011539910719e-05 4.678006881817290373e-04 1.451177572431999141e-05 1.144665726482104514e-04 -4.547744505263990851e-05 -4.606850784364309188e-04 -8.244379348917842620e-05 -6.946603007985909710e-05 2.065378380299551274e-04 1.679542113586438012e-04 1.067037697087239612e-04 1.580531168877960860e-04 5.823188138180543589e-04 1.996034852225260514e-04 -2.600085939228218338e-04 -8.344115775839657260e-05 -1.322757822104624211e-04 -3.009033255542169823e-04 -2.329932083882681453e-04 2.051057082117798520e-04 -1.205407937022767484e-04 -5.163108876662837342e-05 -6.260941092289122644e-04
2.394378222111081560e-05 9.916806221534172098e-05 -8.115929054751275262e-05 3.025498632857982003e-04 1.336439307270108638e-04 2.581825623383262295e-05 -3.244513805566245847e-04 -4.257379242447174687e-04 1.573506706393436625e-05 -1.806587640040358889e-04 2.724472272074945065e-04 3.172838843673793678e-04 -2.000931278008934947e-04 4.386292682365402974e-04 6.143636217861439888e-04 3.533029630243234801e-04 -3.779736082544899963e-04 6.629615280420119415e-05 -1.327768450421933696e-04 -4.070568141877358814e-04 -2.591187961324102357e-04 4.055487115827607435e-06 -1.847007220158986647e-04 -1.154717716268114166e-04 -5.886726375368317487e-04
6.757718682160333335e-05 4.906971539903671239e-04 -1.956750827094012304e-04 1.971176263377831691e-04 2.083786796336200284e-04 -8.520156865682827698e-05 -3.751710232906204528e-04 -2.365502855736004422e-04 -2.836062650114930511e-04 -2.468430907967197603e-04 4.847694388421262325e-04 2.115217714641011481e-04 -5.043012776370299792e-04 4.828371144233035268e-04 4.922236627691793480e-04 3.138094788867919736e-05 -4.760555254676633271e-04 5.088405734392885535e-04 -5.963643641741694424e-05 -1.350238058383514627e-04 -2.716785650597871248e-04 -1.028263174681064444e-04 -1.125115710218048127e-04 -4.740769323893947833e-04 -7.201799033529699464e-04
2.366820352819574245e-05 8.668287102933922884e-04 -1.319438265337559142e-04 3.013819759864446910e-04 4.385237645082146174e-04 -3.488303330312064049e-04 -2.977458763492835353e-04 -4.161460836450464520e-06 -4.980751650803525495e-04 -4.849049069499162417e-04 6.303237351413038588e-04 4.120761391260545115e-05 -3.705654016899326188e-04 2.307344858185478157e-04 4.007290429869161692e-04 -4.973508803694565075e-05 -4.343868549836885410e-04 4.683719800512732415e-04 3.188115976861572473e-05 8.079247789122631510e-05 -3.537710651644322929e-04 -1.787086026727204555e-04 -6.183968253257509718e-05 -3.871477832164901562e-04 -7.315799623794563963e-04
1.050703157876407286e-04 1.053284278513341764e-03 -1.072179628043275164e-04 1.772174028619461893e-04 4.525675926469223333e-04 -3.652607021760991761e-04 -3.408894071633658844e-04 4.587418175543497037e-05 -4.571795882723239147e-04 -4.855289260061947283e-04 5.549557713141092504e-04 1.700581111328601340e-04 -3.061011078449913758e-04 2.056436639035695536e-04 4.577538751130556761e-04 -2.106553942429028041e-04 -4.980300076377240041e-04 3.791918853560402396e-04 1.696120797530899845e-04 1.676605645683037322e-04 -2.542674577094197600e-04 6.420169065133536305e-06 -5.017048127763503660e-05 -1.578245413632371557e-04 -6.824946419926002095e-04
1.250310202593378299e-04 9.117919437620479071e-04 -1.474643529060647630e-05 1.243762708132263529e-04 6.808020633442416272e-04 -4.725147242997133554e-04 -5.043859095354101931e-04 4.413315551388616445e-05 -3.190428662552833921e-04 -2.789008504933880670e-04 4.926370254642323731e-04 2.989370999381402906e-05 -3.986717886751619264e-04 2.030626010772361087e-04 4.225791924355723267e-04 8.004954242365341661e-06 -4.450639071617467539e-04 1.909601009545445300e-04 2.346991828087962282e-04 1.351656349855884405e-04 -2.354119990091884025e-04 -1.871324812571755869e-05 -1.065676409000803731e-04 1.899420389935809524e-04 -5.105921539482801558e-04
1.816640567911473336e-04 6.815677149190898588e-04 -1.829158434121234457e-04 4.779956335206650116e-04 7.738895927073101422e-04 -3.492027692871559042e-04 -1.317504099872847129e-04 -1.515626784188488728e-04 -5.430156568863826272e-04 -1.907965492635466673e-04 3.870515212464893488e-04 1.439623397992369268e-04 -4.077570701532337192e-04 3.927506920175753290e-04 4.772797685816316561e-04 -1.130096268178874862e-04 -3.105810261532453002e-04 -1.895334277510332799e-05 -1.021377999489310451e-04 4.002063031598263000e-04 -1.017873532896371484e-04 2.845787275244736196e-04 8.565251984218488193e-05 1.610225547583943643e-04 -2.384616379337345165e-04
-3.107269807608453732e-05 5.252869232272132372e-04 -4.084095969333537525e-04 4.245250954263782577e-04 7.029303490710676720e-04 -2.243651882746815413e-04 -4.484882518938308597e-04 -2.338048256356156478e-04 -5.431008800588841938e-04 -2.781316897068356812e-04 2.716727963803292870e-04 1.448846864925965917e-04 -2.335287928435651240e-04 2.859858813268407649e-04 6.085838473057798978e-04 -8.171330943429236621e-05 -1.148000805074384965e-04 -5.977306325627550938e-06 6.595015405353394429e-05 4.730768621749197912e-04 -7.090810367489288203e-05 1.604967182406585879e-04 -2.805824975135043774e-05 4.230733269793484296e-04 -1.337172402030638947e-04
-1.007226661074097382e-04 5.866954518074575823e-04 -3.200761020932239875e-04 5.372226822800543538e-04 6.741550434043864885e-04 -3.513004799826593321e-04 -2.300715205643873455e-04 6.955261801095329955e-05 -3.917397764824952699e-04 -1.737268459971963929e-04 5.203242409589944710e-04 8.849103713188929607e-05 -1.465835104880655181e-04 2.633347621065818857e-04 5.563787537560833246e-04 -9.456019461174825511e-05 6.135253109686167067e-05 -1.050206228748406888e-04 6.516445202715327213e-06 5.618506446848951178e-04 2.269380328907274558e-04 1.573575566971461767e-04 -1.677925231264895233e-04 4.962289396490356976e-04 -7.522381486415640061e-06
-1.354622622881867871e-04 4.175869724780547992e-04 -6.784035843267973733e-05 3.583405835735766843e-04 5.358109826276015279e-04 -5.018188782727029491e-04 -3.946840408603545465e-05 4.586098151263215427e-05 -5.611005099479012123e-04 -4.063823968044860246e-04 6.117556303447625656e-04 -3.212882371710423855e-04 -2.920830535000057987e-05 4.814952750718376327e-05 4.242856593329318330e-04 2.338848576620093775e-04 5.280996713228800713e-05 -1.341682833440033370e-04 3.090173762441026858e-04 3.721704231251581302e-04 1.241422043155037433e-04 1.219032606304111348e-04 -2.506963823807578759e-04 6.654992046548067249e-04 -2.355903315723582056e-04
-1.432770882177022715e-04 3.172893189838573444e-04 -1.625031464463318805e-04 2.633775987843667309e-04 5.091596895339786568e-04 -5.303980271152417599e-04 -8.917892821949058801e-05 -2.643323355988293146e-04 -4.838150251591426341e-04 -3.576965234763398701e-04 2.734206210795632344e-04 -5.201313460992202037e-04 3.836213189039561450e-05 -3.546636444440237282e-05 5.834422091342404042e-04 4.653407489917832135e-04 7.063829690507287977e-06 4.045875371946828554e-05 4.172771818806420810e-04 5.280045079727209564e-04 3.957392589810405925e-05 1.136113604807975766e-04 -3.921294022636235741e-04 2.601725077598778467e-04 -1.900451752422377546e-04
-9.987442892914177026e-05 1.593970034754173335e-04 -2.397668942614166073e-04 3.143777498446814799e-04 5.787813511299099789e-04 -3.592910290311653564e-04 -3.034295433307716142e-05 -4.308255027106167961e-05 -5.257974697804759616e-04 -6.071839033711214691e-04 9.532183307333339829e-05 -5.558718512502381498e-04 3.707686528971807080e-04 -2.977805969420420059e-04 8.207097646393557173e-04 6.029950124217648387e-04 -8.997469760017872981e-05 1.806167523024434650e-04 2.738612822246091604e-04 4.762960041891324612e-04 1.463029431653870276e-04 1.729531302450233667e-04 -3.608389757488358321e-04 3.492866040472944727e-04 -3.497775936576118477e-04
