2.499999999999999445e-01 2.083333333333332316e-01 2.000000000000000666e-01 3.030303030303031497e-01 2.083333333333332316e-01 1.739130434782609202e-01 3.660287081339712589e-01 1.000000000000000000e+00 0.000000000000000000e+00 2.413793103448275412e-01 3.043478260869564300e-01
1.621621621621622267e-01 1.739130434782608925e-01 9.999999999999989453e-02 2.162162162162162837e-01 1.428571428571427104e-01 8.888888888888893391e-02 2.999999999999999334e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.521739130434782150e-01 1.600000000000000866e-01
1.739130434782609202e-01 1.851851851851851194e-01 4.347826086956523006e-02 2.391304347826087029e-01 1.304347826086957041e-01 1.521739130434782150e-01 2.608695652173912416e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.956521739130434590e-01 1.956521739130434590e-01
2.631578947368419796e-01 2.400000000000001021e-01 2.000000000000000666e-01 2.921747967479674246e-01 2.000000000000000666e-01 1.428571428571429047e-01 3.548387096774193727e-01 1.000000000000000000e+00 0.000000000000000000e+00 2.272727272727271819e-01 2.272727272727271819e-01
2.608695652173913526e-01 2.142857142857143571e-01 1.956521739130434590e-01 2.954545454545454697e-01 2.068965517241380114e-01 2.444444444444444642e-01 2.999999999999999334e-01 1.000000000000000000e+00 0.000000000000000000e+00 2.608695652173912416e-01 3.103448275862069061e-01
2.413793103448275412e-01 2.173913043478259421e-01 2.222222222222223209e-01 2.926829268292682196e-01 1.875000000000000555e-01 2.222222222222223209e-01 3.235294117647058432e-01 1.000000000000000000e+00 0.000000000000000000e+00 2.352941176470588758e-01 2.222222222222223209e-01
2.222222222222223209e-01 1.739130434782608925e-01 1.999999999999999556e-01 2.910052910052911002e-01 1.785714285714284921e-01 1.999999999999999278e-01 3.750000000000000555e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.904761904761905211e-01 2.105263157894737280e-01
2.400000000000001021e-01 1.904761904761905211e-01 1.944444444444444198e-01 2.758620689655173486e-01 2.058823529411764053e-01 2.380952380952379432e-01 3.157894736842103978e-01 1.000000000000000000e+00 0.000000000000000000e+00 2.068965517241380114e-01 2.499999999999998890e-01
2.580645161290323619e-01 2.290209790209790097e-01 2.411868390129259521e-01 3.043478260869564300e-01 2.222222222222223209e-01 1.999999999999999278e-01 3.414634146341463117e-01 1.000000000000000000e+00 0.000000000000000000e+00 2.799999999999999711e-01 2.608695652173913526e-01
1.304347826086957041e-01 1.739130434782608925e-01 0.000000000000000000e+00 2.000000000000000389e-01 1.428571428571429047e-01 8.695652173913046012e-02 2.903225806451612545e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.521739130434782150e-01 1.739130434782609202e-01
2.173913043478261642e-01 2.380952380952379432e-01 2.173913043478253176e-02 3.043478260869564300e-01 1.794871794871794324e-01 1.578947368421052821e-01 3.043478260869564300e-01 1.000000000000000000e+00 0.000000000000000000e+00 2.222222222222223209e-01 1.956521739130434590e-01
1.956521739130434590e-01 2.068965517241380114e-01 0.000000000000000000e+00 2.142857142857143571e-01 1.764705882352941568e-01 2.022727272727272985e-01 2.608695652173912416e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.956521739130434590e-01 1.956521739130434590e-01
3.142857142857142794e-01 2.500000000000000555e-01 1.739130434782609202e-01 2.972972972972972583e-01 2.142857142857143571e-01 2.500000000000000555e-01 3.478260869565217850e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.951219512195122852e-01 1.724137931034482041e-01
1.999999999999999278e-01 2.204861111111111327e-01 2.285714285714286476e-01 2.439024390243903495e-01 2.083333333333332316e-01 1.627906976744185608e-01 3.157894736842105643e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.731634182908545760e-01 1.842105263157894079e-01
1.899038461538461453e-01 1.481481481481482232e-01 1.956521739130434590e-01 2.121212121212120716e-01 1.666666666666665741e-01 1.764705882352941568e-01 3.103448275862069061e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.739130434782608925e-01 1.846590909090909671e-01
1.250000000000000278e-01 1.818181818181818787e-01 2.173913043478253176e-02 1.739130434782609202e-01 1.081081081081081419e-01 9.756097560975614258e-02 2.391304347826087029e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.304347826086957041e-01 1.304347826086957041e-01
1.666666666666667407e-01 1.304347826086955098e-01 1.521739130434782150e-01 2.679487179487179405e-01 1.764705882352939348e-01 1.363636363636362425e-01 3.030303030303031497e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.904761904761905211e-01 2.083333333333332316e-01
1.739130434782609202e-01 1.818181818181818787e-01 2.173913043478253176e-02 2.391304347826087029e-01 1.739130434782609202e-01 1.351351351351350594e-01 3.333333333333333148e-01 1.000000000000000000e+00 0.000000000000000000e+00 2.173913043478261642e-01 1.860465116279070297e-01
2.903225806451612545e-01 2.352941176470588758e-01 2.307692307692305322e-01 2.857142857142858094e-01 2.296703296703297426e-01 2.380952380952379432e-01 3.461538461538460898e-01 1.000000000000000000e+00 0.000000000000000000e+00 2.272727272727271819e-01 2.272727272727271819e-01
2.826086956521739468e-01 3.000000000000000999e-01 2.499999999999999445e-01 3.703703703703705163e-01 1.666666666666660190e-01 2.727272727272728181e-01 4.130434782608696231e-01 1.000000000000000000e+00 0.000000000000000000e+00 2.173913043478261642e-01 3.076923076923077649e-01
3.333333333333331483e-01 4.000000000000000222e-01 1.739130434782609202e-01 3.636363636363637575e-01 2.941176470588233727e-01 3.076923076923077649e-01 4.615384615384613975e-01 1.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000222e-01 3.260869565217391353e-01
1.739130434782609202e-01 2.499999999999998335e-01 1.521739130434782150e-01 3.111111111111110605e-01 2.253968253968254842e-01 1.874999999999998612e-01 3.999999999999998557e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.944444444444444198e-01 2.647058823529411242e-01
2.413793103448275412e-01 2.999999999999996003e-01 1.944444444444444198e-01 3.499999999999999223e-01 1.818181818181818787e-01 2.333333333333332538e-01 3.783783783783782884e-01 1.000000000000000000e+00 0.000000000000000000e+00 2.499999999999998890e-01 2.380952380952379432e-01
3.636363636363637575e-01 3.157894736842105643e-01 3.260869565217391353e-01 3.636363636363635909e-01 3.478260869565216740e-01 2.391304347826087029e-01 3.599999999999999867e-01 1.000000000000000000e+00 0.000000000000000000e+00 4.423913043478261420e-01 3.478260869565217850e-01
2.857142857142856429e-01 2.941176470588233727e-01 3.043478260869564300e-01 3.478260869565216740e-01 2.500000000000000000e-01 2.758620689655173486e-01 3.913043478260869179e-01 1.000000000000000000e+00 0.000000000000000000e+00 3.333333333333334259e-01 4.374999999999999445e-01
2.777777777777776791e-01 2.592592592592592449e-01 2.000000000000000111e-01 3.225806451612904246e-01 2.173913043478261642e-01 1.851851851851851194e-01 3.888888888888888395e-01 1.000000000000000000e+00 0.000000000000000000e+00 3.103448275862069061e-01 2.777777777777776791e-01
1.923076923076922073e-01 2.083333333333332316e-01 1.304347826086957041e-01 2.499999999999999445e-01 1.739130434782609202e-01 1.153846153846152661e-01 2.571428571428571175e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.956521739130434590e-01 1.764705882352941568e-01
2.320512820512820595e-01 2.380952380952379432e-01 1.515151515151514638e-01 2.391304347826087029e-01 1.818181818181818787e-01 2.173913043478261642e-01 2.391304347826087029e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.999999999999999278e-01 2.173913043478261642e-01
3.478260869565216740e-01 2.631578947368421462e-01 1.395348837209302584e-01 3.513513513513513709e-01 2.903225806451612545e-01 2.826086956521739468e-01 3.823529411764705621e-01 1.000000000000000000e+00 0.000000000000000000e+00 3.660287081339712034e-01 3.095238095238095344e-01
2.307692307692307265e-01 2.400000000000001021e-01 1.304347826086957041e-01 2.391304347826087029e-01 1.956521739130434590e-01 1.739130434782609202e-01 2.826086956521739468e-01 1.000000000000000000e+00 0.000000000000000000e+00 2.592592592592592449e-01 2.391304347826087029e-01
2.063894523326572084e-01 2.000000000000000666e-01 1.739130434782609202e-01 3.023255813953488191e-01 1.521739130434782150e-01 1.806526806526806417e-01 2.682926829268292845e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.999999999999999278e-01 1.999999999999999556e-01
1.600000000000000866e-01 1.481481481481482232e-01 1.875000000000000555e-01 2.222222222222223209e-01 1.600000000000000866e-01 1.739130434782608925e-01 1.818181818181818787e-01 1.000000000000000000e+00 4.761904761904744293e-02 1.999999999999999278e-01 1.818181818181818787e-01
1.739130434782608925e-01 1.818181818181818787e-01 1.521739130434782150e-01 2.222222222222223209e-01 1.999999999999999278e-01 1.199999999999998984e-01 2.857142857142858094e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.944444444444444198e-01 1.956521739130434590e-01
1.874999999999998612e-01 1.428571428571427104e-01 1.521739130434782150e-01 2.142857142857143571e-01 1.212121212121212571e-01 1.515151515151514638e-01 1.666666666666667129e-01 1.000000000000000000e+00 1.724137931034482041e-01 1.923076923076922073e-01 1.071428571428570398e-01
1.924206815511163016e-01 1.739130434782608925e-01 1.739130434782609202e-01 2.391304347826087029e-01 1.739130434782609202e-01 1.521739130434782150e-01 2.647058823529411242e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.818181818181818787e-01 1.851851851851851194e-01
2.826086956521739468e-01 2.058823529411764053e-01 0.000000000000000000e+00 3.478260869565216740e-01 1.956521739130434590e-01 2.173913043478261642e-01 3.478260869565216740e-01 1.000000000000000000e+00 0.000000000000000000e+00 2.391304347826087029e-01 2.173913043478261642e-01
1.875000000000000555e-01 1.944444444444444198e-01 1.600000000000000866e-01 2.307692307692308376e-01 1.666666666666667407e-01 1.923076923076922073e-01 2.608695652173912416e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.999999999999999556e-01 1.999999999999999278e-01
1.739130434782609202e-01 2.128623188405796007e-01 2.173913043478253176e-02 2.500000000000000555e-01 2.068965517241380114e-01 1.395348837209302584e-01 2.631578947368421462e-01 1.000000000000000000e+00 0.000000000000000000e+00 2.121212121212120716e-01 2.000000000000000389e-01
2.173913043478261642e-01 1.851851851851851194e-01 1.304347826086957041e-01 2.826086956521739468e-01 1.999999999999999278e-01 1.956521739130434590e-01 2.972972972972972583e-01 1.000000000000000000e+00 0.000000000000000000e+00 2.222222222222223209e-01 2.500000000000000000e-01
2.124060150375940426e-01 1.612903225806451013e-01 1.739130434782609202e-01 2.105263157894737280e-01 1.538461538461538824e-01 1.428571428571429047e-01 2.696969696969697683e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.749999999999999611e-01 1.951219512195122852e-01
1.666666666666667129e-01 1.666666666666667129e-01 1.086956521739129988e-01 2.000000000000000111e-01 1.304347826086955098e-01 1.515151515151514638e-01 2.068965517241380114e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.521739130434782150e-01 1.956521739130434590e-01
2.195121951219512202e-01 1.875000000000000555e-01 2.368421052631578538e-01 2.571428571428571175e-01 1.935483870967742714e-01 2.058823529411764053e-01 2.352941176470588758e-01 1.000000000000000000e+00 0.000000000000000000e+00 2.413793103448275412e-01 2.142857142857143571e-01
1.250000000000000278e-01 1.578947368421050879e-01 1.000000000000000333e-01 1.538461538461538824e-01 1.000000000000000333e-01 6.666666666666667962e-02 2.941176470588235947e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.351351351351350594e-01 1.388888888888888395e-01
