4.418604651162790775e-01 2.222222222222223209e-01 2.826086956521739468e-01 4.761904761904761640e-01 3.999999999999998557e-01 5.185185185185184897e-01 4.499999999999999556e-01 1.000000000000000000e+00 0.000000000000000000e+00 3.611111111111111605e-01 4.736842105263157077e-01
6.000000000000000888e-01 2.400000000000001021e-01 2.727272727272727071e-01 5.185185185185184897e-01 4.230769230769230727e-01 5.000000000000001110e-01 4.333333333333332926e-01 1.000000000000000000e+00 0.000000000000000000e+00 4.473684210526315819e-01 4.907407407407406996e-01
1.521739130434782150e-01 1.739130434782608925e-01 5.434782608695651884e-01 2.826086956521739468e-01 1.162790697674418033e-01 2.499999999999999445e-01 2.647058823529411242e-01 1.000000000000000000e+00 0.000000000000000000e+00 2.173913043478261642e-01 1.956521739130434590e-01
6.036414565826331291e-01 4.142156862745097756e-01 7.028571428571428470e-01 7.738095238095237249e-01 7.663043478260869179e-01 8.711180124223600885e-01 6.656403940886700399e-01 1.000000000000000000e+00 0.000000000000000000e+00 6.333333333333331927e-01 4.400452488687782160e-01
5.357142857142856984e-01 3.513513513513513709e-01 4.347826086956521618e-01 5.652173913043478937e-01 5.238095238095237249e-01 5.111111111111112937e-01 4.545454545454545858e-01 1.000000000000000000e+00 0.000000000000000000e+00 8.666666666666668073e-01 8.421052631578944681e-01
4.482758620689655804e-01 1.176470588235294379e-01 5.000000000000001110e-01 3.636363636363635354e-01 2.222222222222223209e-01 4.761904761904762751e-01 3.703703703703705163e-01 1.000000000000000000e+00 7.692307692307664979e-02 3.200000000000001732e-01 3.529411764705880916e-01
4.074074074074074403e-01 2.222222222222223209e-01 5.925925925925925597e-01 3.666666666666666408e-01 5.925925925925925597e-01 4.482758620689655804e-01 4.871794871794872250e-01 1.000000000000000000e+00 0.000000000000000000e+00 3.684210526315788159e-01 5.517241379310344751e-01
2.499999999999998890e-01 1.904761904761905211e-01 4.523809523809524391e-01 2.962962962962964464e-01 2.592592592592592449e-01 3.666666666666666408e-01 2.857142857142858094e-01 1.000000000000000000e+00 5.882352941176448996e-02 2.777777777777779011e-01 2.702702702702703408e-01
1.362007168458781448e-01 1.091269841269841001e-01 3.484848484848483974e-01 2.667984189723320854e-01 1.821946169772257207e-01 4.057971014492752770e-01 3.541666666666665741e-01 1.000000000000000000e+00 6.999999999999999556e-01 1.561538461538460598e-01 2.553846153846152656e-01
4.565217391304348671e-01 2.258064516129031918e-01 0.000000000000000000e+00 5.869565217391303769e-01 4.390243902439024404e-01 5.652173913043478937e-01 4.750000000000000888e-01 1.000000000000000000e+00 0.000000000000000000e+00 6.046511627906976383e-01 4.651162790697673799e-01
6.086956521739130821e-01 2.727272727272727071e-01 4.565217391304348671e-01 5.434782608695651884e-01 6.000000000000000888e-01 4.130434782608696231e-01 4.565217391304348671e-01 1.000000000000000000e+00 0.000000000000000000e+00 4.444444444444443643e-01 3.043478260869564300e-01
3.913043478260869179e-01 2.758620689655173486e-01 0.000000000000000000e+00 4.347826086956521618e-01 6.470588235294116863e-01 4.590301003344481323e-01 5.000000000000001110e-01 1.000000000000000000e+00 0.000000000000000000e+00 4.347826086956521618e-01 4.744245524296674676e-01
5.151515151515152491e-01 3.043478260869564300e-01 8.695652173913046012e-02 5.000000000000001110e-01 4.324324324324323454e-01 5.714285714285715079e-01 5.652173913043477826e-01 1.000000000000000000e+00 0.000000000000000000e+00 4.347826086956521618e-01 5.434782608695651884e-01
4.316770186335403547e-01 2.236024844720495564e-01 5.543478260869565410e-01 9.071358748778103331e-01 8.397435897435896468e-01 1.000000000000000000e+00 4.602272727272727071e-01 1.000000000000000000e+00 0.000000000000000000e+00 7.082228116710875820e-01 9.821428571428570953e-01
4.347826086956522729e-01 1.428571428571427937e-01 4.285714285714284366e-01 3.437499999999999445e-01 2.413793103448275412e-01 3.437499999999999445e-01 2.857142857142858094e-01 1.000000000000000000e+00 0.000000000000000000e+00 3.333333333333333148e-01 2.916666666666665741e-01
5.945945945945945166e-01 2.799999999999999711e-01 0.000000000000000000e+00 8.478260869565217295e-01 5.555555555555556912e-01 6.739130434782608647e-01 5.757575757575758013e-01 1.000000000000000000e+00 0.000000000000000000e+00 4.565217391304348671e-01 5.428571428571429269e-01
5.357142857142856984e-01 2.592592592592592449e-01 6.341463414634147533e-01 6.400000000000000133e-01 5.999999999999998668e-01 5.652173913043477826e-01 3.703703703703705163e-01 1.000000000000000000e+00 0.000000000000000000e+00 2.857142857142857539e-01 4.799999999999999267e-01
5.238095238095238360e-01 3.157894736842105643e-01 5.652173913043478937e-01 7.179487179487179516e-01 4.642857142857143016e-01 5.675675675675676546e-01 5.000000000000000000e-01 1.000000000000000000e+00 0.000000000000000000e+00 5.217391304347825942e-01 5.652173913043478937e-01
1.363636363636362425e-01 2.105263157894737280e-01 1.739130434782609202e-01 2.666666666666667185e-01 1.176470588235294379e-01 2.670588235294117374e-01 2.330316742081448567e-01 1.000000000000000000e+00 2.105263157894737280e-01 1.666666666666667407e-01 1.785714285714284921e-01
5.631578947368421906e-01 3.239130434782606649e-01 3.541666666666665186e-01 8.865740740740741810e-01 8.599999999999999867e-01 5.681818181818183433e-01 5.173796791443850962e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
3.043478260869564300e-01 4.000000000000000222e-01 1.666666666666667407e-01 3.478260869565216740e-01 2.857142857142858650e-01 2.727272727272727071e-01 4.230769230769230727e-01 1.000000000000000000e+00 0.000000000000000000e+00 3.499999999999999223e-01 3.181818181818181213e-01
4.545454545454545303e-01 2.499999999999998335e-01 4.054054054054054279e-01 5.294117647058822484e-01 6.153846153846155298e-01 7.391304347826086474e-01 4.333333333333332926e-01 1.000000000000000000e+00 0.000000000000000000e+00 4.761904761904762751e-01 3.809523809523810423e-01
7.017543859649120197e-01 3.494152046783625676e-01 2.866666666666667362e-01 6.135265700483092388e-01 5.826086956521738802e-01 1.000000000000000000e+00 2.289562289562289688e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 9.772727272727272929e-01
5.217391304347825942e-01 2.222222222222223209e-01 2.369007803790413313e-01 5.135135135135135975e-01 5.900621118012421285e-01 8.461538461538461453e-01 3.333333333333332593e-01 1.000000000000000000e+00 0.000000000000000000e+00 6.500000000000000222e-01 9.130434782608695121e-01
9.047619047619048782e-01 4.347826086956522729e-01 4.565217391304348671e-01 8.636363636363637575e-01 6.388888888888890616e-01 7.500000000000001110e-01 3.809523809523810423e-01 1.000000000000000000e+00 0.000000000000000000e+00 7.142857142857146346e-01 9.545454545454546968e-01
4.130434782608696231e-01 3.703703703703705163e-01 1.842105263157894079e-01 3.913043478260869179e-01 2.608695652173912416e-01 3.260869565217391353e-01 3.478260869565216740e-01 1.000000000000000000e+00 0.000000000000000000e+00 4.687500000000000000e-01 5.121951219512196340e-01
5.238095238095237249e-01 2.916666666666665741e-01 0.000000000000000000e+00 9.782608695652172948e-01 7.249999999999999778e-01 7.999999999999999334e-01 8.400000000000001910e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.608695652173912416e-01 2.000000000000000666e-01 2.333333333333332538e-01 3.043478260869564300e-01 2.941176470588233727e-01 3.043478260869564300e-01 2.142857142857143571e-01 1.000000000000000000e+00 0.000000000000000000e+00 2.916666666666665741e-01 2.500000000000000000e-01
