1.428571428571429047e-01 3.214285714285713969e-01 5.178571428571429047e-01 2.142857142857143016e-01 2.857142857142856984e-01 7.142857142857139685e-02 2.857142857142856984e-01 1.000000000000000000e+00 5.892857142857143016e-01 1.785714285714286031e-01 1.785714285714286031e-01
9.999999999999997780e-02 3.249999999999999556e-01 4.375000000000000000e-01 1.500000000000000222e-01 2.000000000000000111e-01 5.000000000000004441e-02 2.125000000000000222e-01 1.000000000000000000e+00 4.749999999999999778e-01 7.499999999999995559e-02 7.499999999999995559e-02
1.219512195121951192e-01 2.439024390243902385e-01 1.951219512195121464e-01 1.951219512195121464e-01 2.195121951219511924e-01 1.951219512195121464e-01 1.707317073170731558e-01 1.000000000000000000e+00 6.097560975609755962e-01 1.219512195121951192e-01 1.829268292682926789e-01
4.038461538461538547e-01 5.769230769230768718e-01 2.692307692307692735e-01 3.846153846153845812e-01 4.038461538461538547e-01 1.538461538461538547e-01 6.538461538461538547e-01 1.000000000000000000e+00 5.192307692307692735e-01 1.923076923076922906e-01 6.538461538461538547e-01
1.999999999999999556e-01 2.399999999999999911e-01 4.799999999999999822e-01 1.600000000000000311e-01 1.999999999999999556e-01 2.399999999999999911e-01 2.399999999999999911e-01 1.000000000000000000e+00 6.400000000000000133e-01 4.000000000000003553e-02 7.999999999999996003e-02
5.200000000000000178e-01 4.000000000000000222e-01 5.200000000000000178e-01 5.600000000000000533e-01 4.599999999999999645e-01 5.200000000000000178e-01 4.400000000000000022e-01 1.000000000000000000e+00 2.600000000000000089e-01 5.600000000000000533e-01 1.999999999999999556e-01
2.424242424242424310e-01 3.636363636363636465e-01 1.212121212121212155e-01 6.060606060606060774e-01 1.818181818181817677e-01 4.545454545454545858e-01 2.121212121212121549e-01 1.000000000000000000e+00 5.757575757575756903e-01 2.121212121212121549e-01 2.121212121212121549e-01
4.062500000000000000e-01 5.625000000000000000e-01 9.375000000000000000e-02 5.312500000000000000e-01 4.375000000000000000e-01 1.250000000000000000e-01 4.687500000000000000e-01 1.000000000000000000e+00 1.875000000000000000e-01 3.437500000000000000e-01 3.437500000000000000e-01
3.333333333333333703e-01 3.958333333333333148e-01 3.958333333333333148e-01 4.166666666666666297e-01 2.708333333333333148e-01 2.083333333333333703e-01 5.000000000000000000e-01 1.000000000000000000e+00 2.083333333333333703e-01 4.583333333333333703e-01 5.000000000000000000e-01
1.086956521739130821e-01 4.130434782608695121e-01 1.304347826086956763e-01 6.521739130434778264e-02 9.782608695652178499e-02 8.695652173913048788e-02 3.478260869565217295e-01 1.000000000000000000e+00 6.521739130434782705e-01 8.695652173913048788e-02 8.695652173913048788e-02
1.956521739130434590e-01 2.173913043478260532e-01 2.826086956521739468e-01 2.608695652173913526e-01 1.956521739130434590e-01 5.000000000000000000e-01 3.913043478260869179e-01 1.000000000000000000e+00 6.521739130434782705e-01 3.913043478260869179e-01 3.913043478260869179e-01
2.448979591836735192e-01 6.122448979591836871e-01 3.265306122448979886e-01 1.020408163265306145e-01 8.163265306122446940e-02 2.244897959183673741e-01 1.224489795918367596e-01 1.000000000000000000e+00 7.142857142857143016e-01 2.857142857142856984e-01 1.020408163265306145e-01
3.043478260869565410e-01 3.478260869565217295e-01 5.217391304347827052e-01 2.173913043478260532e-01 2.608695652173913526e-01 2.173913043478260532e-01 2.173913043478260532e-01 1.000000000000000000e+00 7.391304347826086474e-01 1.739130434782608647e-01 1.739130434782608647e-01
8.333333333333337034e-02 2.291666666666666852e-01 1.250000000000000000e-01 4.166666666666662966e-02 4.166666666666662966e-02 0.000000000000000000e+00 4.791666666666666852e-01 1.000000000000000000e+00 5.833333333333332593e-01 6.250000000000000000e-02 2.083333333333331483e-02
1.562500000000000000e-01 4.062500000000000000e-01 1.875000000000000000e-01 1.562500000000000000e-01 2.578125000000000000e-01 1.562500000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 3.593750000000000000e-01 2.031250000000000000e-01 1.562500000000000000e-01
2.343750000000000000e-01 3.906250000000000000e-01 9.375000000000000000e-02 3.125000000000000000e-02 2.812500000000000000e-01 2.187500000000000000e-01 2.812500000000000000e-01 1.000000000000000000e+00 3.906250000000000000e-01 2.812500000000000000e-01 2.812500000000000000e-01
1.999999999999999556e-01 6.454545454545455030e-01 1.999999999999999556e-01 2.636363636363636131e-01 2.545454545454545192e-01 1.454545454545455030e-01 6.454545454545455030e-01 1.000000000000000000e+00 3.363636363636363646e-01 2.454545454545454253e-01 2.636363636363636131e-01
1.034482758620689502e-01 1.896551724137931494e-01 1.034482758620689502e-01 9.482758620689651918e-02 1.379310344827586743e-01 1.034482758620689502e-01 1.724137931034482873e-01 1.000000000000000000e+00 4.482758620689655249e-01 9.482758620689651918e-02 1.034482758620689502e-01
1.578947368421053099e-01 3.684210526315789824e-01 5.263157894736847364e-02 5.263157894736847364e-02 1.842105263157894912e-01 1.315789473684210731e-01 4.210526315789473450e-01 1.000000000000000000e+00 4.210526315789473450e-01 1.842105263157894912e-01 4.210526315789473450e-01
1.538461538461538547e-01 3.076923076923077094e-01 6.153846153846154188e-01 7.692307692307687184e-02 3.846153846153843592e-02 7.692307692307687184e-02 6.153846153846154188e-01 1.000000000000000000e+00 5.384615384615384359e-01 0.000000000000000000e+00 0.000000000000000000e+00
