1.345548958024630110e+03
1.440415018022718186e+03
1.535723180368812336e+03
1.360946117379779025e+03
1.518182771760041987e+03
1.534034995872188574e+03
1.511552009195258051e+03
1.594720105922240691e+03
1.582576801388024478e+03
1.513263891191712901e+03
1.479622457861513567e+03
1.375960709822324816e+03
1.441969283456506446e+03
1.481105899135901609e+03
1.283443653573445772e+03
1.396473424819326056e+03
1.441978871335411441e+03
1.329246485110146978e+03
1.323709891976963718e+03
1.394293306691529551e+03
1.499499824034557378e+03
1.426939225927996404e+03
1.486888568982267088e+03
1.454710545289181937e+03
1.406057091780171277e+03
1.416876934772628601e+03
1.407831433299935952e+03
1.440662509804403498e+03
1.505808412830854650e+03
1.453420634674670964e+03
1.484033132921966853e+03
1.429008728248645411e+03
1.488215894096207194e+03
1.546646112794305964e+03
1.432220684564397516e+03
1.417958347838429290e+03
1.173217979330763910e+03
1.389326180856489373e+03
1.481775191695107651e+03
1.259445234504449445e+03
1.280337959923363087e+03
1.408077182573937080e+03
1.292041799989594210e+03
1.455885820759497847e+03
1.369406025275325646e+03
1.342634665406961631e+03
1.422899717132398791e+03
1.431553462161249172e+03
1.449859445792223596e+03
