4.037996086082829805e+01
1.964305864162720994e+01
4.678237311115656638e+01
7.649778076687297812e+01
7.100798744522764139e+01
8.819757973037575027e+01
9.898778133230351273e+01
2.998674336451124134e+01
3.638791907138705284e+01
3.466688626491771430e+01
5.900194931445859226e+01
7.420999094980456334e+01
9.086220462193685421e+01
6.392211604523964752e+01
6.737700222669521111e+01
9.072764890733839138e+01
9.715428071656184272e+01
7.312315963678865671e+01
9.529074155927472134e+01
7.694927317844346248e+01
8.405712893817464249e+01
8.552951652352457756e+01
9.791071161988335803e+01
9.751774992476752857e+01
9.451237853358536256e+01
