6.386640839859489382e+00
2.529303559143014013e+01
2.235666403040202255e+01
3.594808376596228072e+01
1.246623540262439889e+01
5.145032416005975051e+01
4.481440130322696547e+01
5.831484991492133219e+01
6.916255333115881854e+01
6.751478128657876709e+01
7.675754012877875709e+01
6.642340665907612163e+01
6.908890074551534610e+01
7.816202534318752271e+01
9.187978663031708493e+01
9.921271874943779778e+01
3.252281910615189275e+01
4.486433151166416877e+01
4.089332708163999541e+01
3.691501766633005133e+01
5.867420561587635319e+01
5.955443391038808443e+01
4.507526078877967279e+01
6.218330299938482142e+01
8.792908041907298866e+01
9.949526123841698677e+01
