0.,0.,0.,0.,0.,0.,0.,0.6905,0.5096,0.3437,0.33175,0.33385,0.84055,0.84675,0.53425,0.61475,0.84485,0.3356,0.80205,0.68395,0.84125,0.8131,0.8425,0.78615,0.5183,0.80075,0.8415,0.8443
0.57205,0.4965,0.5392,0.5059,0.3914,0.5722,0.5818,0.76915,0.39995,0.70365,0.4142,0.4137,0.7065,0.7564,0.6778,0.80315,0.907,0.77525,0.7721,0.82695,0.7722,0.70685,0.79585,0.90585,0.8997,0.90775,0.8278,0.9079,0.9083,0.9051,0.87785,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.,0.,0.2624,0.,0.,0.,0.,0.45135,0.6914,0.1896,0.,0.3952,0.77625,0.4375,0.73845,0.73985,0.46475,0.67245,0.7825,0.8406,0.3325,0.843,0.844,0.69465,0.84355,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.6637,0.6666,0.6697,0.
0.24165,0.3066,0.376,0.24505,0.3701,0.38445,0.3271,0.36355,0.2523,0.458,0.69805,0.3727,0.329,0.241,0.57985,0.4546,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.,0.,0.,0.,0.,0.,0.,0.4109,0.3871,0.37995,0.40575,0.886,0.38075,0.88225,0.8794,0.3578,0.3796,0.88265,0.576,0.88465,0.8821,0.88305,0.3291,0.3265,0.88645
0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.15,0.19495,0.,0.21125,0.2984,0.22645,0.249,0.1916,0.38755,0.392,0.26765,0.1757,0.25545
0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.02355,0.0255,0.0257,0.02525,0.0297,0.02245,0.0297,0.0291,0.0726,0.0824,0.0898,0.0256,0.0711,0.1582,0.15985,0.04645,0.08305
0.,0.,0.,0.,0.,0.70505,0.71015,0.71265,0.71345,0.8057,0.74365,0.8047,0.7427,0.80475,0.73975,0.83935,0.8365,0.84255,0.84005,0.84245,0.8467,0.83755,0.84695,0.84645,0.78275,0.87615,0.8742,0.87515,0.88425,0.884,0.8795,0.8829
0.39235,0.39085,0.4117,0.40795,0.42345,0.43765,0.4783,0.47045,0.5549,0.5344,0.4866,0.6161,0.54915,0.5445,0.5807,0.72095,0.,0.,0.,0.,0.,0.,0.,0.
0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1033,0.1271,0.0819,0.095,0.11375,0.09755,0.0994,0.15895,0.1213,0.1235,0.1055,0.3846,0.35715,0.5346,0.13475,0.4246,0.4039,0.5265,0.77375,0.54165,0.51745,0.8204,0.83725,0.8404,0.837,0.83875
0.,0.,0.36545,0.2823,0.36305,0.,0.3219,0.5909,0.8384,0.57,0.83595,0.83135,0.3279,0.8384,0.8344,0.,0.,0.,0.,0.,0.,0.,0.
0.,0.88565,0.54035,0.56795,0.9328,0.8881,0.73625,0.86,0.89495,0.6835,0.5602,0.89095,0.8616,0.4574,0.89015,0.89515,0.88815,0.6814,0.9353,0.9025,0.7188,0.8883,0.89475,0.92215,0.7656,0.922,0.92345,0.9245,0.93325,0.76465,0.9346,0.92525,0.92455,0.49265,0.93535,0.9227,0.92145,0.92395,0.76145,0.71335,0.9349,0.,0.,0.,0.,0.,0.,0.,0.
0.,0.,0.,0.,0.6089,0.6026,0.65555,0.89225,0.75295,0.84295,0.7101,0.62635,0.67465,0.89,0.8403,0.89445,0.8477,0.8919,0.8942,0.89365,0.8939,0.74285,0.84475
0.,0.,0.1133,0.2232,0.,0.21225,0.2082,0.25185,0.48055,0.26285,0.3209,0.3385,0.5884,0.,0.,0.,0.,0.,0.,0.,0.,0.5018,0.4982,0.
0.3652,0.5241,0.41695,0.4286,0.6066,0.5442,0.4234,0.56915,0.8634,0.89755,0.8008,0.73045,0.5346,0.7315,0.50045,0.6844,0.48655,0.7132,0.4049,0.7906,0.8564,0.74735,0.59895,0.8302,0.7347,0.65615,0.7289,0.64095,0.8636,0.8711,0.83365,0.67865,0.69135,0.7138,0.83305,0.80305,0.8851,0.86445,0.66695,0.86575,0.9006,0.89865,0.90225,0.9014,0.75145,0.8987,0.8849,0.8713,0.83615,0.7739,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.77605,0.,0.,0.,0.43915,0.,0.,0.78175,0.5752,0.,0.7577,0.75595,0.69095,0.,0.,0.45985,0.61335,0.78145,0.75275,0.,0.61585,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2289,0.,0.13025,0.,0.2276,0.,0.30675,0.,0.17405,0.2392,0.34175,0.,0.,0.3515
0.2089,0.2171,0.22295,0.21795,0.21005,0.23545,0.2401,0.21475,0.3384,0.33335,0.2239,0.49175,0.19215,0.4294,0.42525,0.21545,0.5448,0.66115,0.6463,0.34145,0.6601,0.6446,0.47015,0.6633,0.42285,0.5471,0.7185,0.72195,0.7223,0.71865,0.7192,0.62085,0.8398,0.80995,0.4683,0.6418,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.,0.,0.,0.,0.08395,0.,0.1004,0.,0.,0.,0.12125,0.,0.,0.1268,0.09325,0.5496,0.54345,0.0995,0.,0.5463,0.135,0.1057,0.0742,0.7057,0.7149,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.33575,0.,0.3075,0.,0.,0.,0.4774,0.7859,0.,0.88295,0.78895,0.8824,0.886,0.88345,0.47945,0.88355,0.41905,0.405,0.88585,0.5356,0.815,0.5353,0.8109
0.28735,0.33395,0.36005,0.36465,0.29655,0.32045,0.34825,0.5194,0.288,0.60365,0.65845,0.61925,0.,0.,0.,0.,0.,0.,0.
0.06185,0.1317,0.0678,0.1156,0.14175,0.14805,0.33325,0.,0.,0.,0.,0.,0.
0.1687,0.16645,0.166,0.16655,0.1686,0.1637
0.57245,0.55815,0.5692,0.56355,0.635,0.6206,0.7449,0.67295,0.73885,0.82415,0.8202,0.68,0.,0.,0.,0.
0.23515,0.2301,0.29935,0.3051,0.4035,0.44625,0.4449,0.63565,0.,0.,0.,0.,0.
0.,0.,0.50005,0.49995,0.,0.402,0.40835,0.5988,0.59085
0.,0.,0.,0.5005,0.4995,0.,0.,0.,0.
0.4924,0.44085,0.,0.4977,0.53525,0.5186,0.5152,0.,0.,0.,0.
0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1237,0.,0.,0.,0.,0.23265,0.533,0.,0.33245,0.238,0.5402
0.6393,0.85315,0.79025,0.7946,0.638,0.84555,0.859,0.1853,0.3611,0.4009,0.7987,0.85325,0.79665,0.8455,0.85255,0.39055,0.6368,0.45885,0.,0.,0.,0.,0.,0.
0.3573,0.3592,0.95185,0.84785,0.6383,0.6335,0.94755,0.95005,0.94885,0.6334,0.85185,0.6669,0.79135,0.86045,0.85575,0.9503,0.8534,0.94865,0.9489,0.8445,0.85865,0.9487,0.8576,0.95215,0.9498,0.9483,0.85005,0.9491,0.9493,0.94975,0.9467,0.,0.,0.,0.,0.
0.,0.,0.,0.,0.,0.,0.,0.,0.6875,0.68185,0.,0.73285,0.7366,0.8168,0.8295,0.8227,0.,0.81505,0.90155,0.9054,0.836,0.8412,0.7406,0.9226,0.9273,0.92055,0.9176,0.9278,0.9311,0.92765,0.9223,0.9234,0.9305,0.9247,0.9283,0.84385,0.926,0.92845,0.92795,0.92235
0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.49375,0.50625,0.,0.4262,0.,0.,0.3094,0.5509,0.4844,0.,0.58965,0.47495,0.55345,0.64645,0.4924,0.64955,0.5861,0.4883,0.73515,0.3607,0.718,0.7032,0.58375,0.6878,0.4758,0.91175,0.8357,0.76535,0.91325,0.9124,0.83435,0.9115,0.833,0.91505,0.91255,0.91225,0.91475,0.91195
0.8275,0.7912,0.74815,0.9006,0.,0.806,0.77305,0.9046,0.9009,0.7913,0.90135,0.9031,0.8367,0.90405,0.9031,0.9031,0.83985,0.95775,0.9058,0.90435,0.902,0.80915,0.80525,0.90445,0.95675,0.957,0.8299,0.958,0.82725,0.8591,0.96015,0.90735,0.8559,0.,0.89905,0.90695,0.9028,0.86175,0.95455,0.82735,0.9579,0.9592,0.95755,0.8382,0.,0.,0.,0.,0.,0.,0.5001,0.4999
0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4335,0.7606,0.5582,0.57225,0.4724,0.6397,0.2237,0.68415,0.728,0.54845,0.818,0.52305,0.78625,0.21115,0.7603,0.69555,0.8649,0.8718,0.48935,0.81705,0.7865,0.5879,0.7928,0.5235,0.90625,0.25115,0.71535,0.729,0.41215,0.4365,0.91675,0.9183,0.67785,0.84265,0.9328,0.9199,0.93545,0.9219,0.9338,0.9205,0.9224,0.9194,0.91505,0.7238
