2.293389433508276625e+02 2.814428465907557708e+01 4.362739921750238281e+00 1.426831166845823589e+02 1.221777707308246619e+01 -9.135462611477815642e+01 1.131570988294863298e+02 -3.299072174632192400e+01 -2.625285063503384890e+02 -3.036723784369181089e+02 1.116120303527992377e+02 5.036530171382378285e+01 -2.513469784502902371e+02 -2.521075129945913318e+02 -7.143868241757510873e+01 -3.065326585344919295e+02 -2.698590454679917912e+02 -7.869804752817151439e+01 -1.405268740061953565e+02 -2.744974506687925100e+02 4.414558937232911262e+01 3.113760282998896400e+00 -2.656839801298035013e+02 -2.688909804995852824e+02 -8.652376068119727393e+01 -1.043746290531977365e+02 7.493586300386401611e+00 -1.402276757247822161e+02 -2.112072660653608693e+02 -9.800680267848616722e+01 -1.954445324504984569e+02 -1.191378364002022465e+02 1.322676277789594792e+02 -2.336515992332031715e+02 -1.193643299242798719e+02 8.887575156202595394e+01 2.651230767563513382e+02 1.208972829866384124e+01 -2.794290579872424729e+01 -6.596346268354925257e+01 7.188990854711364875e+01 -4.882447575904538262e+00 -2.379820063884654360e+02 -3.782818314766686854e+02 -1.214208924050473257e+02 -3.592205355729342386e+02 -2.642049184326756617e+01 -3.124664196174040853e+02 -8.689087869880064829e+01 -3.306174060127162306e+02 4.103720594453609749e+01 -1.677673228048381304e+02 -1.948587537513073755e+02 -1.467510661757783339e+02 -6.214587642219775887e+00 -1.256682633752105431e+02 -1.517081969694056056e+02 -7.300133009574284415e+01 -5.861591520394805599e+01 8.483308741512107787e+00 -2.185616974538122292e+02 -1.430663994984051044e+02 -9.876210224214703715e+01 -1.541174706036172779e+02
2.101058530694175204e+02 6.011682583687625225e+01 -6.719353311346974778e+00 1.414396202870454431e+02 -4.994889081890898552e+01 -3.548949020937988053e+01 1.656217042841036005e+02 3.974465914511730347e+01 -2.759426039398092030e+02 -1.648328805178645666e+02 1.292325691373763732e+02 -1.206341802918055528e+01 -2.352748942755312953e+02 -2.351475703943654025e+02 -1.199385862819306254e+02 -2.842666153792487762e+02 -3.792748211620659049e+02 -9.207964065870194759e+01 -1.265813506237256689e+02 -2.420434345853564082e+02 1.295187246061576047e+02 8.495181122756609682e+01 -3.146217657922319404e+02 -3.069176072539624442e+02 -7.230118439126876240e+01 -4.627479842147459266e+01 1.651727717890406311e+01 -2.104673910203182743e+02 -2.841908365513560284e+02 -1.022014772071374580e+02 -2.458097736736512218e+02 -1.051369218436439184e+02 1.632690014614647396e+02 -2.699064564917254074e+02 -1.994458765466452732e+01 2.837777361999564363e+01 2.242412123769180994e+02 2.087093301092231812e+01 -7.329088611100141293e+01 -9.347672179732818165e+01 5.975268230638740619e+01 4.315766000790684842e+01 -3.835674322280634101e+02 -3.142378952333200459e+02 -1.432301724527686417e+02 -3.857381673403240256e+02 -2.100349065743120036e+01 -3.116082634894166858e+02 -1.247170462336431171e+02 -3.902844368870611333e+02 -1.476952269722713318e+01 -1.557845286598506505e+02 -1.249155684663380157e+02 -1.358839299163068404e+02 -7.416973644602097693e+01 -1.224955221152199272e+02 -1.478488057451658335e+02 -1.543793232780053692e+01 -1.102987419653315584e+02 -6.948462520248976659e+01 -2.458930005622024737e+02 -2.070105279357659072e+02 -1.395012642610648470e+02 -2.121700520233331702e+02
1.551832681460210779e+02 3.850460376567210830e+01 8.530384022639394104e+00 1.322957872575051965e+02 -1.568892625366697189e+02 4.061272693871586625e+01 1.171114428584696583e+02 -7.018010863155240919e+00 -1.422797841467373416e+02 -2.301748941557378600e+02 3.229840554199790859e+01 -2.144406443183288147e+01 -1.422295142527597989e+02 -1.998077991211095252e+02 -1.200778684492830592e+02 -2.470835067897058934e+02 -3.505056889083181773e+02 -6.974850268792889096e+01 -1.468008214169484233e+02 -2.236753365729334462e+02 5.946634403162197913e+01 7.367242576638334128e+01 -2.998304096651185091e+02 -2.044987048423946305e+02 -5.145039859892152379e+01 5.302029041413778288e+01 6.759254178195408258e+01 -2.137361582586335089e+02 -3.300564082085637665e+02 -9.570183258316852459e+01 -2.796026825667084950e+02 -4.355414820409864518e+01 9.952625141053739810e+01 -3.383084499833769314e+02 3.645753327412335665e+01 1.426276958061777975e+02 1.566619210031684588e+02 1.273752124794847731e+02 -4.716625260058800961e+01 -1.206258992081970263e+02 -1.133735667103448819e+01 -1.570800053686305553e+01 -3.641178831071213722e+02 -4.150802924885653056e+02 -7.933639939120078566e+01 -4.177907913315372070e+02 -7.984594778302594875e+01 -3.484193636105824226e+02 -1.321574581153836050e+02 -4.010109747066240402e+02 -2.063453049396829044e+02 -1.628979367141523653e+02 -1.552272444225219488e+02 -1.308351394515481161e+02 -1.761091413282221936e+02 -1.696145395308051036e+02 -2.189993908002904561e+02 3.019121056434357353e+00 -1.998896232933088584e+02 -4.726931029000228079e+01 -2.697415877000859723e+02 -2.136679617105469049e+02 -1.896847209874925682e+02 -2.282656272400353714e+02
2.473986497405209946e+02 -1.125132342344295466e+01 -7.248321139742695607e+01 1.481721923559466063e+02 -1.310412621822539165e+02 9.502858383780559848e+01 8.725671768265773665e+01 -6.474756429968689986e+01 -2.593019347003266262e+02 -1.833317944232976799e+02 -7.951297448808168156e+01 -2.003191178860691934e+01 -2.005977947633317342e+02 -1.723010246226750439e+02 -1.709147890971257482e+02 -2.419382398993101049e+02 -3.923143058238121057e+02 -1.234312453139793746e+02 -1.961552570684557573e+00 -1.847649084679893576e+02 8.339440368919419200e+01 9.666029530552293636e+01 -2.911187600465996184e+02 -1.648618025108715415e+02 -9.838320693929908600e+01 7.247489650153860907e+01 2.237503208537486543e+01 -2.036316747459125907e+02 -2.814686738486199147e+02 -1.047523087477532044e+02 -1.524782482921908127e+02 -1.113628687287671681e+02 3.841812675548637657e+01 -2.473720335492372442e+02 6.696128718506872701e+01 1.235563700664175997e+02 1.656073038614229347e+02 1.213295259935835730e+02 -5.017174618359874216e+01 -1.438223307827924771e+02 1.373063701621479282e+01 2.019473832877736896e+01 -3.959779311381485627e+02 -4.057519406019236499e+02 -5.118659309674993096e+01 -3.017398617791062065e+02 -8.298600075348772975e+01 -2.622730900145710393e+02 -1.230394134057625166e+02 -4.133592016415708486e+02 -1.574708667298319824e+02 -2.074267812492954306e+02 -2.033620332609514207e+02 -2.989004786541220327e+01 -1.417824343681638766e+02 -1.848722759260800785e+02 -2.883663389829703192e+02 3.634087492867086411e+01 -1.474713629080940791e+02 -6.978853059691495275e+01 -2.936189681465770605e+02 -2.835360863253642378e+02 -1.445043979288241189e+02 -1.577625472652669316e+02
2.210494018139904711e+02 2.017592127236058275e+01 -4.797860382043673155e+01 1.610870627354102567e+02 -1.167942755829903803e+02 2.204495276567673656e+01 1.600033778341508821e+02 -2.170095238987305493e+02 -2.167414233423062058e+02 -2.051310411318098943e+02 -4.462671562294771377e+01 -1.946034086001938590e+02 -1.568921856915132480e+02 -2.342821562366365526e+02 -1.601273584767470197e+02 -3.367264723720573443e+02 -3.232493946473952064e+02 -2.579367832129000817e+02 -5.561569665340004320e+01 -9.476880973857720392e+01 1.030194431227484699e+02 1.859263480535011013e+02 -3.304104183634966034e+02 -2.069589141822875717e+02 -1.228367795952027741e+01 1.192287266720593522e+02 1.594897866317476653e+00 -2.193434812691762374e+02 -1.584190093358269564e+02 -2.367144786226419342e+02 -1.682433488701525448e+02 -7.545997856566954454e+01 -3.188046723564830032e+01 -1.638771090734779250e+02 9.165474863500222114e+01 6.689427613985154153e+01 1.335315551563294605e+02 9.165246665985630159e+01 -8.070972218450859259e+01 -1.927579811221216914e+02 -9.436703904042364854e+01 1.200775711137097801e+01 -4.564073583574548820e+02 -4.808172411037155598e+02 -1.629967456543951982e+02 -2.616322505969040435e+02 -5.044840203259651190e+01 -1.677111142758485869e+02 -1.778679091037237754e+02 -3.971617214544744456e+02 -1.941452661872914405e+02 -2.246702224305120694e+02 -2.142016254879117980e+02 -6.454230534160051036e+01 -5.483834737001040338e+01 -1.748784579732488851e+02 -2.648474131231077422e+02 -1.334431933687468153e+00 -1.161548491360108102e+02 -8.617059023339240298e+01 -2.468271202399114372e+02 -3.437388655141330105e+02 -9.199296848611504629e+01 -6.871832164331048887e+01
1.394879152473807267e+02 -1.308936135897138620e+01 -6.851587939100147651e+01 1.524747913977706446e+02 -1.148524206553954343e+02 -1.572151096834769568e+01 1.753067599295675905e+02 -2.455932503295508411e+02 -2.755244756389101326e+02 -2.540630150118042536e+02 -1.297311754146451221e+02 -3.291196408695220725e+02 -1.309915021735704954e+02 -3.064660483473047634e+02 -1.174073789995808141e+02 -3.787614069109547472e+02 -2.812592143929510371e+02 -2.545311778753975318e+02 -2.455511751869460113e+01 -2.893860420610025130e+01 -4.231078938461535444e+01 1.975552393555216781e+02 -3.515996016175702721e+02 -2.562978694949663350e+02 2.588491834057406038e+01 1.235475679094019625e+02 -1.377152212819688657e+02 -9.113414258709399007e+01 -1.587815623322331362e+02 -3.123472028895227481e+02 -2.161870369956513116e+02 -1.288462881833256120e+02 1.971769652855556032e+01 -1.858126938761960218e+02 7.635487019925247587e+00 4.781794877742937899e+01 9.029134964819091635e+01 9.154729777303170124e+01 -1.389546354421907495e+02 -1.826190830458619416e+02 -3.809981567284592074e+01 -1.677722544872874266e+01 -4.081029832249670903e+02 -5.048557462776109332e+02 -1.330511720838017595e+02 -2.963550887385529222e+02 -1.250544981255536925e+02 -1.221968032048012134e+02 -1.286464130530462171e+02 -4.010799397659282590e+02 -1.708748638295878948e+02 -1.547594960281024612e+02 -2.683017262686233835e+02 -8.852105236432485924e+01 -8.810595913926967171e+00 -6.804018904962137526e+01 -2.986459736314004090e+02 -1.312847440407279409e+00 -1.321760822480199522e+02 -9.124556323269487734e+01 -2.437232128753501286e+02 -2.863907640265198893e+02 -6.831738861075886859e+01 -4.702117558746309101e+01
2.521066532657698644e+01 -2.095448959838255476e+01 -3.839783372997569444e+01 1.330373585782245129e+02 -1.662745895818236477e+02 -6.594979808428527690e+01 1.366973330295601556e+02 -2.272836482848792343e+02 -3.101275615143619575e+02 -2.579044084388045803e+02 -1.404103425062109523e+01 -3.983319647334318461e+02 -1.249261391331053659e+02 -3.704604838378340332e+02 -1.586879638484385566e+02 -3.817734207117211440e+02 -3.576766792519189835e+02 -3.038214766308890944e+02 -5.446257064516633051e+01 -1.578446488742341103e+01 2.349505060874448503e+01 9.601262529153366643e+01 -2.921789021522326379e+02 -3.740498061937302055e+02 -2.187155930002437021e+00 1.277153191438413842e+02 -1.222216876601440561e+02 -1.077440676849091119e+02 -1.486942373841995391e+02 -2.715003336291424603e+02 -1.805752656392999427e+02 -1.323254753102599750e+02 -3.806734475946122132e+01 -1.050101165507777381e+02 5.583219356607182249e+01 1.461758434037158061e+01 2.953284865638095980e+01 5.605217577365452541e+01 -2.358200952640506216e+02 -1.255831903226945201e+02 -7.596744105738800101e+01 -3.115810501252015197e+00 -4.088367115793848257e+02 -4.986737195499821951e+02 -1.713518195779911082e+02 -3.260875910397288635e+02 -2.815949277610682202e+02 -1.430007772182123347e+02 -2.111462573534300304e+02 -4.010531422309125560e+02 -1.014135210690738376e+02 -7.650611692103775852e+01 -4.121746107757425079e+02 -1.461778691426156058e+02 -8.831785956704563034e+01 -7.430926812773743961e+01 -3.306625732132015969e+02 2.062676457560318255e+01 -8.121737199210539870e+01 -1.820694408436186507e+02 -1.800305468880086437e+02 -2.672368072635548515e+02 -1.072988053667187103e+02 -1.018092316765481087e+01
1.823600454456205355e+01 6.942863513545197485e+00 -5.828537480344448340e+01 3.982060698679933353e+01 -9.849341548381005396e+01 -1.064042532252368645e+01 1.652177660900061937e+02 -2.508558442281693033e+02 -1.567127329844334156e+02 -3.744990176505664294e+02 -9.978167768812920002e+00 -3.142456292945581708e+02 -1.776218608454347532e+02 -3.937881263876643061e+02 -9.253357477210710158e+01 -3.728768361079070814e+02 -4.257017404665215849e+02 -4.310355149507947772e+02 -1.054444381228097853e+02 -1.506871663874874123e+01 -4.404137974665063382e+01 6.047411179598168474e+01 -2.265371512786919368e+02 -5.091566959221169100e+02 -7.969343108910982210e+01 1.817971367169401162e+02 -1.889122440902717699e+02 -2.077065339472032122e+02 -1.267943171622877543e+02 -2.624446332198702407e+02 -2.403047126205783570e+02 -9.750297970820321325e+01 -3.932834422473216307e+01 -5.036154512075255951e+01 8.981400990789934724e+01 -1.615501195088885922e+01 -3.388504134700426107e+01 -4.224692102652038983e+01 -2.662984357327956673e+02 -7.660896942824784617e+01 -1.906175559070306065e+02 6.917081917258937729e+00 -3.719406059788287280e+02 -4.791357428921950259e+02 -2.194165948692649124e+02 -3.445582339694202574e+02 -4.128911693930120919e+02 -1.075726736573134303e+02 -2.250324081127088789e+02 -4.080727755029452624e+02 -2.487069719106982006e+02 -1.802591837964795616e+02 -2.781706944503584964e+02 -1.732182746133352396e+02 1.565683675440086020e+01 -3.251846206015260776e+01 -4.030302494912314160e+02 9.620734382999692968e+00 2.069179349035000470e+01 -1.479892031161275838e+02 -2.828512833032763751e+02 -2.565555143958077906e+02 -8.154682527231354072e+01 -1.395403560893342565e+01
5.032386212499316258e+01 5.119969765718030175e+01 -1.151030145728878296e+02 8.524764427527927069e+01 -4.825352170426024401e+01 -5.111175264244109506e+00 2.014340193081080486e+02 -2.521154070703897503e+02 -2.118708242147987164e+02 -3.640270616205953047e+02 -6.898504618022380441e+01 -2.491957700825618076e+02 -2.251391732578842948e+02 -2.753191387456153052e+02 -1.040388455663744338e+02 -2.989653463620200569e+02 -4.232886218297322785e+02 -4.139680768249235143e+02 -1.268746161048831169e+02 1.633798244909820951e+01 4.894233471458975693e+00 -3.922292300643027474e+00 -2.013540769083863040e+02 -4.905602788643850545e+02 -1.906414474608207144e+01 8.765973470409278434e+01 -1.177236454146316618e+02 -1.107831211885327036e+02 -1.233150905690502981e+02 -2.267412160787424398e+02 -2.156402295506468363e+02 -1.064474606318482017e+02 -1.676888106247003662e+01 -7.617858859037433206e+01 1.034389761288877878e+02 -3.612445335294340509e+01 -4.581876189221235762e+01 -9.018049881731944595e+01 -3.028255027086279938e+02 -1.961300714453567196e+01 -9.603153847544938060e+01 3.951723719274204960e+00 -4.136227691259912262e+02 -4.648774763447190139e+02 -3.299432178619223350e+02 -3.303414380766799923e+02 -4.768097982751824588e+02 -5.175866040606426566e+01 -2.848835655854095421e+02 -3.665329927983418088e+02 -3.428542198538366961e+02 -2.593657422043069118e+02 -2.902873564114304372e+02 -5.661525477284113350e+01 -4.370520190855629039e+01 -2.222998461840070217e+00 -3.820542248459031498e+02 -5.538370406809167434e+01 -5.153331524838431221e+01 -1.513310255786163623e+02 -2.863328644041700954e+02 -2.230031711830713732e+02 -1.161255668258778684e+02 -9.972943429813861371e+01
4.431963524521302134e+01 1.798609102287158024e+01 -2.463815275644418819e+02 4.981168044698654285e+01 1.888396092591777276e+01 -1.129521789757876462e+02 1.916848426944391974e+02 -1.562465452442109211e+02 -2.494148701677681856e+02 -3.772998599804294599e+02 -1.197197335741971216e+02 -1.992073748689792581e+02 -1.531508203637463623e+02 -2.373090583079425357e+02 -2.103774473809411205e+01 -3.186759103574014489e+02 -3.673621214643773669e+02 -4.511567648334639671e+02 -1.423090042447989845e+02 2.310632126519245233e+01 2.035092419857868506e+01 3.358271855458567501e+01 -2.032546419922655048e+02 -4.487292262439887622e+02 -6.087456975349821420e+01 1.268581554483121607e+02 -1.233816480963964750e+02 -1.827046662612112300e+02 -1.105403577174835164e+02 -2.069010348721445212e+02 -1.489414325093078446e+02 -1.898901261214972536e+01 -7.281729434545067647e+01 1.041989456926992474e+01 8.708871230442100853e+01 -5.000192896635207518e+01 -1.952566624751747781e+02 -9.251500517035924531e+01 -3.011405590407479167e+02 -8.593075776771739527e+01 -1.508755367247668744e+02 -1.328209251451736748e+02 -3.563291665210482506e+02 -4.400265151767096086e+02 -3.236733048870527227e+02 -3.314163993651267219e+02 -3.827224091188340935e+02 -6.568474427119843995e+01 -3.839410679158542052e+02 -4.207315640977032558e+02 -4.405227804237728151e+02 -2.583257222854550719e+02 -3.293771597505008799e+02 -2.099035739527151065e+02 -1.171040894130241981e+02 -4.281683582339718441e+01 -3.886427095789933333e+02 -1.130715793888069527e+02 -1.162832218462101395e+02 -3.783370124523586497e+01 -3.066714381778160714e+02 -1.923406398641767794e+02 -2.453138044549243943e+02 -5.424435790394008450e+01
