-1.374763545462377863e+02 -1.558595333833844450e+02 -2.766469078409841131e+02 -8.250198692539575518e+01 -1.512599663821507932e+02 -7.268751535027011812e+01 4.360305718802114683e+01 -2.623439408736962832e+02 -3.991348140663711774e+01 -1.823124424813524058e+02 -1.524495933648546782e+02 1.705728731009293497e+01 -2.516662871158973758e+02 -2.998991630578075842e+02 -3.577426982064641834e+02 -3.842298868807018266e+02
-1.569834665953451065e+02 -1.845063459228301497e+02 -3.295017721126840797e+02 -9.634603510760918255e+01 -1.258903654751824064e+02 -5.328943540892095854e+01 2.980341840123318420e+01 -2.586170385008767312e+02 -1.202702129087803513e+02 -1.218689996899146308e+02 -1.741876532766908952e+02 -1.512481568573249824e+01 -3.126553727588948846e+02 -2.602521806217762332e+02 -3.757482336663126148e+02 -4.405303867987403237e+02
-1.720660836369335414e+02 -2.556747856449412666e+02 -3.465716835751197209e+02 -6.759933173217658009e+01 -6.867388718214905907e+01 -1.371351272085540813e+02 -2.153434855822175253e-01 -2.529248782474441839e+02 -2.130956234138749323e+02 -1.949734194830474507e+02 -1.601791936007671779e+02 -1.197213108676003479e+01 -2.079276155424406056e+02 -1.589118462796270137e+02 -3.891752629521655535e+02 -4.845261906141111012e+02
-1.909489155103108544e+02 -2.565709920528633461e+02 -4.112171738758038941e+02 -1.328938869545382886e+02 -1.428836717733135799e+02 -2.520811373233197799e+02 -1.048271551335602396e+02 -1.241743439622920135e+02 -2.421010476211550042e+02 -1.831149297294340101e+02 -1.519301452971747324e+02 1.920800118162694403e+01 -2.796450326734519081e+02 -2.211344508746723818e+02 -4.733776667128813642e+02 -5.080820196530802946e+02
-2.476766864851729792e+02 -2.905892169078354641e+02 -4.027707817261148193e+02 -8.983642155036027077e+01 -1.093674645623103601e+02 -2.299706957421170159e+02 -1.141180663074695616e+02 -1.135319185404378146e+02 -1.932593054381784157e+02 -1.669890831470339094e+02 -1.512909541596502550e+02 -5.035190074485148415e+01 -3.559093286017151172e+02 -2.782837315708795245e+02 -6.195477746293795462e+02 -6.284276683668432497e+02
-2.142673805696400109e+02 -2.999834166461278073e+02 -4.002947473200977697e+02 -1.121513495085212497e+02 -1.174250350462654353e+02 -3.717109132745545139e+02 -8.689222658353389761e+01 -5.153275378096943626e+01 -2.908161749032675516e+02 -1.534565552838269866e+02 -8.684439951942175639e+01 -9.100055504232219050e+01 -4.680065274718875230e+02 -3.574777309570765169e+02 -6.219111392697291194e+02 -7.126773832411060994e+02
-2.033400248018000980e+02 -3.502907571093164165e+02 -4.017640977275923433e+02 -7.280385725197793079e+01 -6.514826636300476537e+01 -3.305179514525969466e+02 -3.680375970365563632e+01 -1.007151561414273004e+02 -2.797733113959754974e+02 -1.593337945082488147e+02 -1.867382797142609832e+02 -1.006303214533817396e+02 -3.778899501912097776e+02 -4.183777258079745138e+02 -7.033957035980823775e+02 -7.313214593739228349e+02
-2.296776981509603957e+02 -3.136727885710218402e+02 -3.370205341537770778e+02 -1.123476337971343497e+02 -9.526088613718258102e+01 -3.919716884857669470e+02 8.731025633572947697e+00 -1.014086393779425208e+02 -3.747863520312768628e+02 -1.214643975949082630e+02 -2.502998161685811453e+02 -8.265603485777944570e+01 -4.627316857214146921e+02 -4.669122351673580056e+02 -7.214836515010982794e+02 -8.513546203138079136e+02
-2.249015288811895630e+02 -2.594191081150406717e+02 -2.117647847390862239e+02 -2.008980431290860054e+02 -1.355990225055303711e+02 -3.754593976941198434e+02 -8.709171742059478305e+00 -8.232325208178508547e+01 -3.286836902684970028e+02 -9.057878035749459400e+01 -1.260959221283808773e+02 -1.329686599126815167e+02 -5.012984462500211862e+02 -4.877818591770203511e+02 -7.031573130088039534e+02 -8.732186089046321058e+02
-1.820824057680767680e+02 -2.629246110158586589e+02 -1.517615121050244795e+02 -2.777889005073149633e+02 -1.401533535369322578e+02 -4.196428612391200659e+02 -6.274740795105948621e+01 -6.319462095625694076e+01 -3.743982565643483440e+02 -9.254206050822648422e+01 2.499201157820255315e+00 -1.452777875733973474e+02 -5.879835030638147373e+02 -5.417640229711639677e+02 -6.594566401877717681e+02 -8.241431445750276907e+02
-2.104699234305120115e+02 -2.673604465170797084e+02 -1.102741136167955744e+02 -3.442713619279774662e+02 -1.211209776346523199e+02 -4.883994298189003871e+02 -1.387307570508887125e+02 3.333899582424414376e+01 -3.126074293980644256e+02 -7.126078559989856842e+01 7.345153902177156624e+01 -1.190145639097825381e+02 -5.798192852985228001e+02 -5.227949086090310402e+02 -6.413840965839867749e+02 -6.381473607703879907e+02
-2.511810747443045386e+02 -2.046319298739302042e+02 -1.473989430204354107e+02 -2.751601288477654634e+02 -1.053570981307645553e+02 -5.057356921050517258e+02 -1.034117833668211546e+02 1.294813803102582312e+02 -2.989317248661690201e+02 1.542289280212318836e+01 1.849399706205438747e+02 -1.915491346626796485e+02 -7.155740372323007250e+02 -5.729079371753849728e+02 -6.496735984089590374e+02 -6.734035868235425824e+02
-2.548611687970646926e+02 -2.316317444615361012e+02 -1.331439721339552023e+02 -3.326629320925625279e+02 -1.919319543574278271e+02 -6.014879085184395535e+02 -1.527029806813087873e+02 5.941894653076411714e+01 -3.065543496693317138e+02 5.671859882118094731e+01 2.759313572596526001e+02 -1.665544012153671360e+02 -7.701378676415711197e+02 -4.863360686473677674e+02 -6.806812141225406094e+02 -7.099898890344740039e+02
-2.018009468960009656e+02 -2.981603225227883058e+02 -1.585066021221105927e+02 -3.405347255356673486e+02 -1.835729773870841655e+02 -5.418427435802069567e+02 -2.052316881255736405e+02 2.655008180310159815e+01 -2.359738475711498609e+02 7.503179982068557763e+01 3.083669845677211470e+02 -1.176164408786596880e+02 -8.463504983616361415e+02 -6.547623969425770838e+02 -8.816941152208065660e+02 -7.371339615770505134e+02
-1.826558092098529755e+02 -2.779504630966598029e+02 -1.551625888746019655e+02 -3.690470868044348549e+02 -1.950708300060788929e+02 -4.487891457031784057e+02 -2.197434693331153426e+02 -4.125473445671456574e+01 -2.724169607659033545e+02 2.735301079143997072e+01 3.340424950601072851e+02 -1.577510172058863702e+02 -7.454582954300180972e+02 -6.691562639580521363e+02 -8.154297644990422214e+02 -6.726876906220752517e+02
-1.722026366104531121e+02 -3.786190697449441700e+02 -1.705987286856512810e+02 -3.771248963792698419e+02 -3.443499499728634419e+02 -3.968115913262773802e+02 -2.239345192912504388e+02 -4.972872642110528574e+01 -2.257201997431893403e+02 9.330355251370855640e+00 2.827555465856730734e+02 -6.638325774992580364e+01 -7.644368407001497872e+02 -7.474588964818024124e+02 -7.891056519427049807e+02 -7.939363763075035649e+02
-1.206579325583202120e+02 -3.942490920393481701e+02 -2.638041874045147779e+02 -3.653904940833207888e+02 -3.936013322411927220e+02 -4.526874550662676597e+02 -1.927124758279442176e+02 -1.531580803856759410e+01 -1.003954032239775529e+02 -2.930291074702108922e+00 2.356675236427955440e+02 -1.345873786119396698e+02 -7.158904712682482341e+02 -7.685529610489783181e+02 -7.016411391806680058e+02 -7.176157059414539390e+02
-1.048630569013798919e+02 -3.936564380811543629e+02 -2.075838045554320388e+02 -2.864073348703458919e+02 -4.197743348385468494e+02 -3.207144935442520364e+02 -1.929939396432268666e+02 -5.627286453587263537e+01 -5.190272957533284881e+01 4.792337667492066799e+01 2.605952703287497343e+02 -1.631121808838759080e+02 -8.308152008096467398e+02 -7.581922239489003914e+02 -7.459121803635189281e+02 -8.295494434617589832e+02
-1.579266833382397692e+02 -4.256243897391620408e+02 -1.969545416182745328e+02 -2.711757184118776536e+02 -3.781979087366521526e+02 -2.531889942328519680e+02 -2.536658580373431846e+02 -9.671142363190584490e+01 -9.842752397132770170e+01 1.226514229776382621e+02 3.292282085536173213e+02 -1.369082509114609820e+02 -9.090221472716801827e+02 -8.308439145353246431e+02 -7.042663828852544157e+02 -7.736028852415580559e+02
-2.098542579735905349e+02 -4.395339897448277497e+02 -3.356280526564584079e+02 -3.832835879012764053e+02 -4.217158851744560479e+02 -2.455587607965207155e+02 -3.564341623180582701e+02 -1.495039621231386491e+02 -2.758580860017908662e+02 1.871557444410522635e+02 2.846934075997601781e+02 -2.014908636675726257e+02 -8.563574162441123008e+02 -7.346421826369489736e+02 -6.940050186344791427e+02 -9.243878219946909667e+02
-1.962340257750733770e+02 -4.281119207301704819e+02 -2.862505872978871366e+02 -4.350062359140812305e+02 -4.599682784442264847e+02 -2.669719544965291789e+02 -4.112240765155985969e+02 -1.850828859520031813e+02 -3.204510888280335621e+02 1.560884478873202852e+02 1.745549184028389504e+02 -9.918920149750377391e+01 -9.614597046795606730e+02 -6.775034422333993689e+02 -7.441245488847853267e+02 -9.342056990041497784e+02
-1.848563218279569469e+02 -4.483230059293330783e+02 -2.785466192827700525e+02 -3.670809269754603861e+02 -4.360242515320436496e+02 -2.747935272200769532e+02 -4.080600590118619948e+02 -2.028426022889671287e+02 -3.083496109776070284e+02 1.828383339011009241e+02 1.846794379935759025e+02 -1.784239385968418219e+02 -1.021511143283958177e+03 -7.588479710735765593e+02 -7.744381651097554595e+02 -1.005933843620992093e+03
-1.881110700526332948e+02 -4.854237524079254058e+02 -3.310875463730616843e+02 -3.807170190535379675e+02 -5.112706497336853886e+02 -3.443640359228283501e+02 -3.924032428805574568e+02 -2.887014837206892253e+02 -2.745744758933643084e+02 2.020961845888667767e+02 8.125861424818496914e+01 -2.075744289590169274e+02 -1.039908599358710944e+03 -8.263499146041743870e+02 -7.727262845622743725e+02 -9.901102183239403303e+02
-1.691878040636097751e+02 -3.800758178855010101e+02 -3.572141955275413352e+02 -3.398400056390793793e+02 -5.355803244605613145e+02 -3.495259316495354369e+02 -3.757971771556176463e+02 -2.910423534997933643e+02 -1.820242485443981479e+02 1.371334194047219626e+02 9.493187856688578563e+01 -1.047934180145501841e+02 -1.009106605512710416e+03 -7.989767413866803736e+02 -8.017164793369734070e+02 -1.089230801726975869e+03
-2.080112059034394747e+02 -4.433700617492368679e+02 -3.831965905670328993e+02 -4.138620342604847337e+02 -6.389977773933366052e+02 -2.842761295566440936e+02 -3.779023364178997326e+02 -3.916006126476020199e+02 -2.070260903873042366e+02 7.292797014265478595e+01 -8.754145431003152567e+00 -8.706089281603227903e+01 -9.762352758152334218e+02 -7.788144371254018097e+02 -8.046780161611368385e+02 -1.099220048528812413e+03
-2.420414116367383031e+02 -4.240221506099488238e+02 -3.608144554374092081e+02 -4.633678518818180123e+02 -6.283241959689640908e+02 -3.275834277842840834e+02 -4.516642859272379837e+02 -4.136744234789225061e+02 -2.876130495098916526e+02 7.502620076732355869e+01 -2.791953153668421006e+00 -1.197921218893572615e+02 -1.028498810599323861e+03 -8.293262926418551615e+02 -8.577717068924636123e+02 -1.138939449373578555e+03
-2.751455099917984626e+02 -4.452274217009809263e+02 -4.325025468175772971e+02 -4.993444296489156500e+02 -6.195546168540038252e+02 -4.149138099674674436e+02 -5.188334596270988186e+02 -5.226268746495411506e+02 -4.057288119942822391e+02 -4.683704938482181390e+00 -2.861901787665196650e+01 -1.723359931146320889e+02 -1.038048639340699992e+03 -7.183481604458480660e+02 -8.696239496506843807e+02 -1.180820280611242424e+03
