-6.720576056328895348e-03 -1.325901668044738007e-03 3.031197197268716698e-02 -6.530136157232214848e-03 2.122308854069169734e-02 -2.868019232741060229e-02 5.330850729842037325e-03 -2.243442279786028032e-02 -8.167964852334851783e-03 6.265523194465354682e-03 -5.243497570324738566e-03 1.579079041718799495e-02 -4.446308365271667978e-02 1.850701983109818635e-02 -1.283273628845064442e-02 4.966306903103623327e-03 2.773167833396207940e-02 1.038463217269338518e-02 -1.926718210214766608e-02 1.100531195587364959e-03 1.258117666013761245e-02 -2.262856130999578528e-03 5.642893912503995496e-03 1.838000603929705254e-02 -5.111356850025313868e-04 1.020394823700382630e-03 1.191800857947128423e-02 -5.754632582732322442e-04 1.049363825800215567e-02 -4.476417811744039504e-04 5.070174660192616062e-03 2.891192995087028730e-03 -3.766493252828075847e-03 -1.677482203938346567e-03 7.223996298352982834e-03 5.044913722303281250e-03 -9.838609386176696420e-03 -3.287751062064243283e-03 8.174655103749550039e-03 -6.599612275910197393e-04 -3.512199789240442235e-03 -2.090550399974685798e-03 -1.324849357874945295e-02 3.685859984637850084e-02 3.211973342298925921e-02 2.963311591351849850e-02 5.653232090831848342e-03 1.610796926565498041e-02 3.272228149961572963e-02 -9.847758761061661467e-03 1.065271026149880104e-02 -3.173851912978667422e-02 5.498139087509897743e-03 6.648228025017152362e-03 2.874902711952414744e-02 1.118011241378099631e-02 -9.332917321406699468e-03
5.225089064842479268e-05 -2.628760454774255531e-03 3.001760371483491036e-02 -3.000626000931119492e-03 2.356834107673472581e-02 -2.116265284730557347e-02 1.337199495813539731e-02 -1.784272368555626584e-02 -3.089784820963512382e-03 -4.318149835635132563e-03 -6.401950906719311614e-03 1.772997947091550786e-02 -2.791300050614515388e-02 1.464924371384976678e-02 -4.066778628627027228e-03 5.161627194867227618e-03 3.347815343249873482e-02 8.697123930446359896e-03 -1.098162587072094160e-02 6.758881730302391047e-03 1.762348111724672262e-02 -1.019199124666277968e-02 8.395594188758520246e-03 1.413111931589070870e-02 1.944008841879834399e-03 -3.532898907626635119e-04 1.397961239679824594e-02 -1.007476818407773526e-02 5.771661219839035843e-03 4.023252362961304298e-04 -3.014450684745439719e-03 1.771944913779865960e-02 -4.386419736420583276e-03 5.021592670900266835e-03 7.852054843416672245e-03 5.222480006741558531e-03 -5.991115937880774761e-03 8.609345444772353514e-03 8.252117150327961670e-03 -1.760946798309480019e-02 -1.294336616518056322e-02 1.037510824568554880e-03 -1.117424873170493223e-02 5.050402898759361048e-02 2.869616726914310523e-02 1.755801013581822015e-02 1.176219002975568842e-03 1.380023451576807558e-02 3.072408665751517887e-02 2.927912113543955450e-03 -1.831006305514424129e-02 -4.983981207502768962e-02 4.844491923284031942e-03 -2.178935168536660222e-03 2.063904248234580199e-02 1.560743560979858079e-02 2.449072831650553339e-02
-5.240057348062973630e-03 -6.619278437335623586e-03 2.533436098018268523e-02 -1.108309584718795461e-02 2.735549942148213232e-02 -2.450369759085159471e-02 9.933498545281561898e-03 -1.813641567859064843e-02 3.473493657275858980e-03 -7.528788992202778939e-03 -3.765454005288618872e-02 1.817387886406761355e-02 -8.520258269202326401e-03 1.371173003044750920e-02 -1.219905709182832372e-02 1.249144132689732935e-02 3.371979254545310473e-02 1.080387061884484010e-03 -1.747668329059769848e-02 3.201424958418923241e-03 1.113271680869043836e-02 -1.229511857195278619e-02 6.592889192497152981e-03 9.286897097630714831e-03 8.296554098623898366e-03 -9.064455935237118126e-04 2.395359582792312356e-02 -1.125206680277651868e-02 3.766967670067534416e-03 9.650380042654753063e-03 -3.799768212624475994e-03 3.324644095037602998e-02 -1.051608497753807152e-02 5.016613470616035353e-03 -9.100374249508360637e-04 7.374485370886157791e-03 -7.314006846111073849e-04 2.551899460707136857e-02 7.328222812936964828e-03 -2.622210626627603444e-02 1.411767399663556126e-02 8.997840635694314901e-03 -4.214180067234900295e-02 4.501306276330573758e-02 2.803488795408268577e-02 -3.527238526749522721e-03 -1.653373441361967455e-02 1.278780072308088878e-02 7.113213649234135377e-03 3.057847290802408018e-03 -2.663869594882541450e-02 -4.292612559986620085e-02 6.423098412839909309e-03 7.146112822565975874e-03 -9.110613713353653970e-03 -2.291925008074601692e-04 2.577953396864579236e-02
4.530548847294463451e-03 -8.977751987828703345e-03 3.296770810454275474e-02 2.338593694236856780e-04 1.963328460123254376e-02 -3.490245877402038677e-02 1.890384777374012545e-03 -1.671923664064211071e-02 -2.522223904425868485e-03 -1.797705346646790618e-03 -3.508906023322866385e-02 -1.212005924970792868e-02 -2.329330179504331133e-02 1.852214700034168077e-02 -6.374792895723910627e-03 1.402118662017378704e-02 3.215540945002943324e-02 1.947915716871983149e-03 -1.199639460581258810e-02 7.284371167101716567e-03 2.069296147628434633e-03 -9.281907556782808058e-03 4.929200283904393819e-03 -8.690455856871087681e-04 7.171468954981289647e-03 6.764443616962745841e-03 1.584238778728050412e-02 -7.042435408554222238e-03 -3.870598890999040875e-03 1.589825422988722786e-02 -6.556464873290472617e-03 3.807541873000280797e-02 -4.599927397520990266e-03 7.801054638744378544e-03 -5.861647520767647099e-03 1.526776712171446296e-02 1.024963116147952283e-02 2.641705978906223190e-02 2.302323014012772756e-02 -2.697543909400666740e-02 -5.165133513432315464e-03 3.885398720662989764e-04 -3.755972719996390069e-02 3.042371523030953234e-02 3.191739095525095854e-02 -2.347720460962226391e-02 -2.054268308184685130e-02 1.736684046717277760e-02 -1.545946788209685971e-03 1.910676971664941604e-02 -4.434114708733478960e-02 -2.060901171867136894e-02 -4.191688704307656305e-03 2.123297335234283767e-02 -1.437513941128888695e-02 7.515050185935997183e-03 -3.545543407716811660e-03
3.589099067211214134e-03 -2.264479703355826937e-03 3.968716644987049097e-02 1.161410420497072365e-03 1.814403667720182467e-02 -2.959113991357963103e-02 8.642278667677588330e-03 -2.372689201322303668e-02 -2.301681177102184520e-02 -4.402512004986092187e-03 -8.161250020552667309e-03 -1.861393949549881507e-02 -1.722759741026086422e-02 2.049381606636566447e-02 6.515073072844413359e-04 9.257447448409296051e-03 3.422332063563698207e-02 1.464303554751409178e-02 -1.576227325460702322e-02 8.400372326797011027e-03 2.646630626897251634e-03 -8.533597079076403816e-03 -1.998145861788052594e-03 -1.560074582973352587e-02 7.929739482255108995e-03 3.550514727630399783e-03 1.117180146964539926e-02 -8.144988376990241682e-03 -1.382638744875501501e-04 7.669268949427458446e-03 -7.234015684059159033e-03 3.068150226670515388e-02 -2.007408282120553503e-03 3.033736065031760777e-03 -4.371645414191469708e-03 9.249502022573227733e-03 1.990528092914833208e-02 4.066979475085703843e-02 1.638864952720906279e-02 -3.646632369164429927e-02 1.306297071565356606e-02 -2.413878335348155352e-02 -4.327761524062794657e-02 2.236902842252098608e-02 4.194348691403404494e-02 -1.593973726174531362e-03 -1.950813445925835693e-02 2.736926973263707416e-02 1.320086240011355411e-02 2.685943100571341544e-02 -2.600571656944003843e-02 -1.070769913105854010e-02 7.485842281469450542e-03 2.583826940927873295e-02 -2.301239643313115948e-03 3.482575371992489149e-02 -1.189843949396310590e-03
1.647692552393140858e-02 -9.201231881624749587e-03 3.171266566166205947e-02 1.738787055381603441e-02 2.032239247853450531e-02 -2.814310375294177408e-02 1.390017117049990522e-02 -2.427120183374375031e-02 -2.036491982663336808e-02 6.013017339228995430e-03 7.747155040593103024e-03 -1.558403596153945005e-02 -2.448790038128893440e-03 2.298449765823103869e-02 6.356019985221440100e-03 6.727483250074606236e-03 3.107622831767897081e-02 2.434270530283917655e-02 -3.461862447387524609e-03 1.979623220484512391e-02 2.627969037510697204e-03 -5.800897528869698207e-03 9.243698683397802603e-04 -2.343818182866055921e-02 9.040498926391277168e-03 9.203843789280312729e-03 7.797276583127249298e-03 -1.048250552726968585e-02 -1.418515717625639218e-03 2.901016637520331416e-03 -2.712371126294685526e-03 3.994004667133291969e-02 8.638871103906181625e-03 3.379659082611902372e-04 -1.724246390095783912e-02 5.268692100008307358e-03 2.949979598259619765e-02 4.438425584672855972e-02 2.292788409408836811e-02 -5.204231779520371304e-02 -9.951236287274688869e-03 -2.844975270710330129e-02 -4.665817197024346025e-02 2.400489672493541851e-02 4.060524579124601130e-02 -1.520872553359971929e-02 -2.924276173157649289e-02 1.030696258005919103e-02 1.189800174521826563e-02 1.542995762110399745e-02 -2.524288526372161362e-02 1.354648920395089100e-02 -3.767318980105471577e-04 8.234449476443972404e-03 7.145469899791797273e-03 3.282082502355614800e-02 -1.584936678672981686e-02
2.405742161233912282e-03 -1.113589696568864640e-02 2.667092628021506748e-02 1.226523425703995515e-02 1.415088681736312304e-02 -2.309235668585757004e-02 9.493505675892931206e-03 -2.205668885721102229e-02 -2.183365441505705218e-02 -4.604093599732229231e-03 -1.069343130900305208e-02 -1.324688504904772586e-02 5.030934102146032011e-03 1.738988096761233740e-02 6.480211699033243226e-03 7.242818522680828132e-03 2.283403589492753391e-02 2.252789883729424888e-02 -3.125564648900358306e-03 2.126981644614531902e-02 3.177018881592912590e-03 -3.705203444817723683e-03 8.331884383271089684e-03 -2.525892738714113211e-02 1.383456600067362735e-02 1.219125898357214383e-02 6.130266442674160016e-03 -5.286182151723119692e-03 -7.164984102934856061e-03 -5.575035056922146570e-03 -1.444751676554636944e-03 3.762418564063371718e-02 1.352625280652078668e-02 1.578713449063722006e-03 -8.886868992506485876e-03 6.180051881424492195e-03 3.780975939064717267e-02 2.380666256686591112e-02 1.800823493048673424e-02 -5.532826598021362008e-02 -1.603251380012289326e-02 -1.046713588678416067e-02 -3.287603744178205223e-02 3.463903073721649045e-02 3.390173212701069055e-02 -1.502883397039791666e-02 -1.453997990860191394e-02 7.748691430258371725e-03 2.418597492686189177e-02 -1.011798938337314917e-03 -2.097480806071723783e-02 1.286816004064052915e-02 -3.919685822214889065e-03 -1.227210447244222319e-02 -1.231427604139911404e-02 2.638345162192984664e-02 -1.650842892430762557e-02
6.301256035811207169e-03 -2.641632385387997000e-04 2.140447205510074766e-02 7.283772979108866889e-03 7.447942813949038308e-03 -1.578362947867937433e-02 8.720733747268056071e-03 -2.258500862239353271e-02 -2.920163218216179080e-02 2.591439930653221396e-02 -3.409101100029646864e-02 -2.768037666662767279e-02 5.257003757511116010e-02 8.593004497958682542e-03 1.039501087965550826e-03 2.614525399517673640e-03 1.844658869839381835e-02 2.460570230730963620e-02 5.882569389507398376e-03 2.693634233381631687e-02 5.241566620014252199e-03 -9.817976086848754710e-03 1.853191585459768378e-02 -2.482152909630945190e-02 6.816411493214586011e-03 9.916102558094186739e-03 7.909070059115249837e-03 -2.158833716932344413e-03 -5.358506449986997176e-03 -3.342581971142703431e-03 -6.008960931313498365e-03 2.850924900407151436e-02 1.730468720228881332e-02 -7.181242265571573420e-03 -1.098692222074426628e-03 1.172589822439701985e-03 3.111245903171223903e-02 2.388490026566672531e-02 2.450732123135609605e-02 -5.034797542729626402e-02 5.150502863698246331e-04 9.282862889422955005e-04 -2.588242053501047316e-02 1.725644026402460909e-02 3.815240605621574022e-02 -1.599939438816882359e-02 8.835729251959575231e-03 1.543440653159001107e-02 7.423000100306995259e-03 1.681597733018606183e-02 -1.053901921651894183e-02 2.707100128709894610e-02 -4.356035744117208895e-04 -5.987905838627802582e-03 -3.010502375820084744e-02 1.624087943101491403e-03 4.287681195391012182e-03
9.031318593446276480e-03 3.266510448203192689e-03 2.060735430106947277e-02 -2.197238414306002929e-03 7.499100233539318823e-03 -8.829422057188609715e-03 1.120465121529295918e-03 -1.083378379068903642e-02 -3.648723064294724650e-02 2.880349180854276797e-02 -4.185002902865500585e-02 -2.335331040657162571e-02 5.040848993480016166e-02 5.933645411856760914e-03 -7.739934667592805869e-04 6.653930243046387227e-04 1.189004291680364686e-02 1.723341491744341189e-02 2.807312852774355647e-03 2.729039123105088394e-02 4.446375677570580179e-03 -8.784449187616725704e-03 1.742588530082424259e-02 -1.656954466922800490e-02 1.871422788767594615e-03 1.280869494929231904e-02 9.296663376849855290e-03 -7.216466572706987243e-03 -8.210440635040739885e-03 -1.285560417342136025e-02 -6.792807612826102896e-03 3.029508146267713420e-02 1.818062951619344933e-02 -9.132143699647352758e-03 -4.064704699337641329e-03 -1.479951505713686388e-02 2.719322895888213673e-02 1.612099597375958246e-02 1.837217124738196178e-02 -4.331297853085969846e-02 4.146129488332987029e-03 3.491131663007411307e-03 -4.843092468842112586e-02 2.792465572592319530e-03 2.955973314461750323e-02 -9.449295072600746512e-03 3.020318549558713775e-02 2.031311380593430263e-02 1.208147092789406928e-02 1.143493987523110274e-02 -2.686758035974684544e-02 2.609431749873676251e-02 -3.028998040375220288e-03 1.077101721706148795e-04 -2.350775404563072019e-02 9.585499217785225980e-04 -3.065083044901103365e-03
-3.667738001895230748e-03 3.729832824814085287e-03 1.333667760464321908e-02 3.625347840183698340e-03 8.479683849002283853e-04 5.342326696592175107e-03 6.121016113389117497e-03 -1.638802974279187849e-02 -3.805586998441436858e-02 1.936730862386388738e-02 -3.833864570634037960e-02 -2.449667038421831505e-02 5.469238607598379126e-02 5.312516709394999107e-03 -3.357260867832900851e-04 3.891382168353091104e-03 1.030472073190687697e-02 3.080607866229470061e-03 -8.944989082679249276e-04 2.686469400263344701e-02 -3.224644963004656955e-03 -8.837136310482458096e-03 1.969772207362020799e-02 -3.229339071583058052e-02 3.906686421324092294e-03 1.053840113176096778e-02 8.829098955232660834e-03 -1.165838384252794110e-02 -1.837371027340467533e-02 -1.085664630319856799e-02 -1.484363827070970046e-02 3.037727902522523171e-02 7.118532350922635900e-03 -8.893063238080227070e-03 5.208178544065116683e-03 -2.027536940250048922e-02 3.448453068841967478e-02 1.767798740806676705e-02 1.855915655118819604e-02 -5.753846758401710837e-02 -9.489726401563460846e-04 2.111887858469740128e-04 -6.201031845554699773e-02 -7.266785551886313123e-03 2.377125738185905182e-02 -1.702421262272025768e-02 1.607365789850708632e-02 -7.550181487839710028e-03 -6.406919537051737785e-03 -3.767439074208590259e-03 -3.349857532452871212e-02 -1.063197197496634978e-04 1.425744240494552194e-02 -1.607541793628866969e-02 -2.783443689367375365e-02 1.216519059059854684e-02 -1.561750157596021073e-02
