-1.872680704064376292e-03 8.538771337295668730e-04 -2.256813929157257086e-03 -1.974221160241007925e-03 8.538927593874322524e-04 -1.333056604024788734e-03
-2.661105153629525748e-03 -1.408744530873511833e-05 -1.867980116551980511e-03 -9.099034148270313330e-04 7.542897931236137695e-04 -8.544283202148921039e-04
-2.242899948642627147e-03 8.748529863930194750e-05 -1.409234334054659246e-03 -1.239021766307305461e-03 3.128155689027637440e-04 -6.630502267227454932e-04
-2.401786610901815618e-03 2.251757392083992087e-05 -3.637045196952242592e-04 -1.411274249250876137e-03 1.823613502657329575e-03 -6.019170717250191434e-04
-2.372979671584724351e-03 1.776658676369836899e-04 -5.663033527630932477e-04 -8.804077154975954592e-04 2.060558028164539805e-03 -4.358875962665012169e-04
-1.682419318004900292e-03 8.361107038122294602e-04 -7.038839794068832683e-04 -2.590421847657280716e-04 1.391657420703139780e-03 -2.901038587625614389e-04
-2.796750888579132774e-03 1.462139109748193709e-03 -7.341719185463924189e-04 -4.439280307692520101e-04 2.289891006715295049e-03 2.757572256440584063e-04
-2.799673494185762977e-03 1.390369579635618606e-03 -6.467712037351621823e-04 -3.020463722737280537e-04 9.023884776551125732e-04 -1.188676677047291930e-04
-1.251320051295114200e-03 1.058037800859697739e-03 -1.170255229330170125e-03 -8.439991288518877382e-06 1.293522495983674128e-03 6.320432451723200201e-05
-1.821546729443747489e-04 2.053347574080094623e-04 -1.635617802246526172e-03 8.092498505452542937e-04 1.514721330375342874e-03 4.563937975633250953e-04
-1.632737702240152303e-04 -9.489457068076831035e-06 -9.410162731543587553e-04 7.934597140442624591e-04 1.497220059758037772e-03 6.351901332648644165e-04
6.663801672443991561e-04 7.696531637944796327e-04 -7.142038473293701398e-04 1.026228468539852655e-03 1.051775297920060385e-03 9.919929634108438574e-05
1.056079900235623592e-03 3.704502077996435190e-04 -1.058541427653126752e-03 1.611183245278089695e-03 5.746800963468841859e-04 5.154723130653346159e-04
1.179342619124631878e-03 1.206567266828030750e-04 -8.721534123116679582e-04 2.305082223566505550e-03 4.339991217157957164e-04 2.525951310617999658e-04
1.379551801921797324e-03 -2.752008856448185173e-04 -1.646997977246961176e-03 1.731004499067617273e-03 9.575491107695526319e-04 1.767564179984217369e-04
1.921613748850538837e-03 -3.415822945440385159e-04 -9.181737872551269664e-04 1.621451407411103000e-03 1.531343488493723450e-03 3.902932392840563263e-04
2.136207186543590680e-03 -9.818849251678040541e-04 -6.256070416753221853e-04 1.719361520988878971e-03 1.710985664349055305e-03 7.292408170158823887e-04
