-6.835220761325533790e-04 2.994339804429964206e-04 -6.141585220388565440e-04 -4.217206123353262103e-04 -8.846873049306687095e-04 -5.865627855951937144e-04
-8.165388876995659890e-04 -3.924187418032955570e-04 -5.549550044074692779e-04 1.776015016926485749e-04 -7.573230462118910435e-04 -1.170711061338514623e-03
-1.039070764018360524e-03 4.949608978245827098e-04 -6.219133171045012742e-04 4.592146543365768362e-04 -1.025553318099431139e-03 -1.484467326989846172e-03
1.005300934490981688e-05 1.052059704021909283e-03 -2.917923869309343153e-04 7.483461848735201323e-04 -7.586059220669977114e-04 -2.268651588488325346e-03
4.030465241390277019e-04 1.312850546307327022e-03 -1.111522741586289109e-03 -1.436248072635985546e-03 -1.691283975758184127e-03 -1.744664763948351564e-03
5.972422414782613221e-04 1.626642491776080770e-03 -7.873232892361965544e-04 -3.266049015982574024e-04 -1.336741743020814161e-03 -2.221904015266539575e-03
-3.884467708972705801e-04 1.220528083400076146e-03 -8.559769748023096105e-05 -1.056137961069659147e-03 9.584913518988794024e-05 -2.022849635337566586e-03
6.826081842938620933e-04 9.020022605249384835e-04 4.935599936435247420e-04 -2.905207857991881897e-03 3.117625158520139785e-04 -2.167363400622738818e-03
2.090239756614357242e-04 1.792595469518585866e-04 8.677822786757313561e-04 3.210303644138685821e-04 9.947021431503800908e-04 -1.661562398983074985e-03
1.311995907566842470e-03 -1.842385243635062198e-03 4.241144812208917604e-04 1.555914145826641057e-04 1.317213920333398271e-04 -1.639767217757958457e-03
9.516264553809373984e-04 -1.266848441980573123e-03 -1.656649160271692024e-04 9.836552827923099145e-04 -4.359881566745858218e-05 -1.209654518955819401e-03
1.806891303983840626e-03 -2.381691351689125755e-03 1.351431976286582878e-04 -1.689201486979033850e-04 -8.454878162579055776e-04 -9.343602290867898674e-04
1.657896378048660585e-03 -3.363072337169816742e-03 9.503054044942061719e-04 2.005105725616733881e-03 -6.779310503260433524e-04 5.068752933037170763e-05
6.153259988438530143e-04 -3.086071680734923418e-03 7.024344748487057564e-04 5.582329336575105484e-04 -4.893508802233922711e-04 1.131504778115933422e-03
6.301028286617993412e-04 -3.288368977296817972e-03 7.505786776958198268e-04 3.137995123095242093e-03 5.564151370529280254e-04 2.279507536898467152e-03
-1.900240840323346207e-04 -2.273368366736660141e-03 1.451848400769922831e-03 5.384585111611483836e-03 5.974878060936823169e-04 1.962788759418103521e-03
4.122182839459342051e-04 -2.240623796350210348e-03 1.377921451088212840e-03 6.655972351210190721e-03 4.537404639627233864e-04 1.947158450239037724e-03
8.488824360211089971e-04 -1.057494310494838359e-03 2.006088591257748979e-03 5.567757835470492703e-03 9.549818932363950163e-05 9.038380034431737131e-04
7.089901251596910422e-04 -4.615890430976163383e-04 1.288367835227453720e-03 5.809217748540019231e-03 5.515915580277674793e-04 1.700460617023185576e-03
1.408740626140305091e-03 -1.404596845138929902e-03 8.681846814793816409e-04 4.938058911705983656e-03 9.087216808589598446e-04 1.871650999930232892e-03
1.069554939515190376e-03 -1.073056854135161870e-03 6.209303394719701804e-04 2.635593916411768829e-03 1.103682536680243792e-03 1.965488382005278582e-03
9.030096986115446721e-04 -1.202274814133403626e-03 3.528373587643105738e-04 1.695242268035049684e-03 1.342270424618163555e-03 1.655044334595655265e-03
1.362795221267373814e-04 -1.048770243561224225e-03 4.072232037008114412e-04 1.550165383726715383e-03 1.113302652410989423e-03 2.209193072322965679e-03
2.856225022430720797e-04 -9.338004167042210802e-04 7.262800235735473488e-04 1.133662469336023512e-03 1.259264963716247385e-04 1.741390072344370507e-03
7.139187790107566359e-04 7.830478839867073331e-04 1.050193694072689560e-03 1.554008493227717897e-04 2.307597630206408154e-04 1.598892368968103011e-03
2.536460680099995998e-04 1.129739841710769924e-03 1.058180656746921314e-03 -6.484547012893470373e-04 5.150499558857117924e-05 1.075815250918286297e-03
-3.707734097890769348e-04 1.397166388395549696e-03 1.418841037538084299e-03 -2.382750447872548829e-03 1.549411200704424864e-04 5.923340456014116687e-04
-4.876079784364130627e-05 1.739731949051114175e-03 1.192986422856939181e-03 -3.343918771650507358e-03 -1.374132770541283308e-04 -4.094688213046203591e-04
3.919449228321801658e-04 1.621838347934140279e-03 3.625882322515873251e-04 -5.916056347653807918e-03 -8.114080691503117865e-04 -9.215076899263772168e-04
-3.231120500682682357e-04 2.064393341142918038e-03 9.386594676436312836e-04 -5.396612431001843006e-03 -2.336131148819501724e-04 -1.110272473345104470e-03
-5.468216546691862271e-04 2.017691955755155416e-03 2.820405803394918955e-03 -6.437896196552787310e-03 2.696522571719483412e-04 -6.979725275754398691e-04
2.152494386007566102e-05 1.515185680719907365e-03 2.647888333947066332e-03 -8.885954301696755847e-03 1.109506887959229486e-03 -1.407225591947181388e-03
-4.425802026006227827e-04 1.408854560306923220e-03 2.263980346583752221e-03 -2.763615793165409736e-03 7.534114272287548153e-04 -1.623168058447004968e-03
-1.633098536870181269e-03 7.882773845059393375e-04 2.630711529559130908e-03 -1.982626838895708895e-03 5.267795767676119751e-04 -1.689880434299726982e-03
-2.269967487052521916e-03 -3.871522512782554553e-04 2.938979601991650089e-03 -1.081814769602414085e-03 -4.872114051148903995e-04 -1.808196716405440375e-03
-1.257230373160117846e-03 9.117823326531093557e-04 4.045542161114175882e-03 -9.169520279376284057e-04 -8.957771659375316723e-04 -2.247942914577299046e-03
-1.516997307588423228e-03 9.731307069522484253e-05 4.936505720054503756e-03 -1.386949476410875111e-03 -4.672471537573265939e-04 -1.800816976138427039e-03
-1.404683531904353999e-03 5.311811757723115639e-04 4.959788925387141612e-03 -2.668542652794949049e-03 -4.611225553029633961e-04 -1.380946519369148032e-03
-3.792787922270822584e-04 5.752980400951482505e-04 5.326896114890324919e-03 -1.402774666638502291e-03 -4.505402406799352165e-04 -3.367657824568850836e-04
-1.528615002027983345e-03 1.790742074787393407e-03 7.305052691613950384e-03 2.329448670400963064e-04 1.723565685599087087e-04 -1.436100125907918148e-04
-2.603445878691166399e-04 8.838672703758268566e-04 8.550830985569007198e-03 1.575279922623120440e-03 4.687353779060670798e-04 1.304142529672332087e-04
1.331681033842697232e-03 1.977503366128160155e-03 1.048570909312747552e-02 -1.690091001278011019e-03 2.217256872911186933e-04 -5.646888947710382257e-04
6.430555180246334043e-04 2.666536186286337217e-03 1.230607849829191448e-02 -9.077329528933540280e-04 4.686396821675538598e-04 2.516829493966656474e-04
1.793632806650640680e-03 3.711789028522741521e-03 1.531074185959861028e-02 -2.160594944239088450e-03 8.001802060913364330e-04 9.991036610382513644e-04
1.121806239403353193e-03 2.898653440248514894e-03 2.008291594879847361e-02 -2.331603278735366186e-03 9.541129393284808989e-04 1.514913900703977225e-03
3.608291312534829629e-03 3.933975818420854670e-03 2.564034932223679952e-02 -1.203239666447015674e-03 2.554250316504898775e-03 3.532294059889972380e-03
