1.647679758396345491e-03 -2.024274832572096287e-03 -8.939675396997891601e-04 -1.320752457014749302e-03 -4.745516169626573175e-04 2.145791474455272137e-03 1.376855737450507523e-03 1.113200790185732338e-03 -1.228995920698633957e-03
9.145987643712450918e-04 -1.471613633017363441e-03 -7.016626431714283662e-04 -1.805639376663379682e-03 -1.444370321346179643e-03 1.781212580926116789e-03 1.327962561620412742e-03 1.059972947478093116e-03 -5.338587200222066897e-04
1.476530907022363453e-03 -6.429350682966051026e-04 -2.834063767882226284e-04 -1.283308782711287425e-03 -2.594196991430393947e-03 8.237739463222404877e-04 8.496031335595817871e-04 1.061342079833689630e-03 4.298904258629009253e-04
1.371805618887135146e-03 -1.172876451364386835e-03 5.561833330275785204e-04 -4.892964063494061218e-04 -1.641245494725022394e-03 2.252819287338748370e-03 1.021460625507701917e-03 3.765514103226611366e-04 2.656709244431428336e-05
1.473234834551401858e-03 -4.823551683033078263e-04 9.252658060308531583e-04 -1.601613375058075521e-03 -1.192702367956546220e-03 2.814288036521413790e-03 5.337492088223019272e-04 6.335186281510807533e-04 6.883017364723831820e-04
1.048048498336258752e-03 -1.307416011096778762e-04 1.205667215753556841e-03 -1.117444816062167050e-03 6.840853949991848029e-04 2.644214737711360081e-03 5.644297293997610487e-04 6.286279850639811062e-05 1.156731742127963068e-03
1.631676435893934319e-03 3.809849525568324673e-04 1.510097482926253199e-03 -5.282349690719109715e-04 1.081116007170393857e-03 1.498158919663177728e-03 2.488647627670957432e-05 6.099134750057331924e-05 1.375398525399727312e-03
9.650531473855619843e-04 4.547745192689882886e-04 1.477831763565318158e-03 8.707761680559629978e-04 -1.129562903080746249e-04 -3.513096086671964585e-04 -1.556351900424198941e-04 -4.712933182370464854e-04 9.566858992174541660e-04
2.733419422908442268e-04 7.913991463083209983e-06 1.621686207035752695e-03 3.111301131651503845e-04 3.164544748967862593e-04 -2.828706588063160943e-04 -1.303502025977458956e-04 8.185009183858426077e-05 6.527938312424820012e-04
-1.094622687309264797e-03 1.967000848733699259e-04 1.017927494025107349e-03 6.144105606297528208e-04 -1.274112631981277628e-03 -1.579100762499475834e-04 5.299495729864802480e-04 1.012685135263843459e-04 1.289668536570071468e-03
-1.387127626194155491e-03 1.127174306663027972e-03 9.562062498968166993e-04 5.828960843029879412e-04 -4.088158933905048937e-04 1.952651175593550677e-04 -2.555781506289485621e-04 2.325831784324584167e-04 8.822714452371079345e-04
-1.444276193989240450e-03 1.519814151183311720e-03 3.261635181088163487e-04 9.692774630680094441e-04 -9.416770819499461001e-04 1.130229046006604732e-03 -1.170860561103561313e-03 1.252907240675449774e-04 -2.551660985504747769e-04
-1.587970896680642027e-03 2.199777597843956180e-03 2.104701664342402596e-04 4.436001673720700285e-04 2.632643615197872294e-04 1.662256687501000550e-03 -1.149373935805367633e-03 6.501287312584446733e-04 -4.197770088027783062e-04
-1.718275018498452780e-03 2.003714217568159858e-03 2.846367814162980046e-05 2.774981502708308181e-04 1.635378127100939414e-04 9.268074525911277478e-04 -1.484196140787853941e-03 5.305312633945816377e-04 -5.829693910284993157e-04
-2.130187061705078946e-03 2.646934276371183843e-03 -8.696085753416319341e-05 5.104228817232580586e-04 6.692477045683714034e-04 -1.031815445576518770e-03 -8.881152115885620774e-04 1.010784232838026668e-03 -8.404464603017586331e-04
-2.023879930154307005e-03 2.345920766103438537e-03 4.102191515674936468e-05 1.262831897777259285e-03 9.719053900185347337e-04 -1.853802999612057939e-04 -7.433115555505846739e-04 1.661470932631025537e-03 -1.846610429292424140e-03
-1.933730567475235897e-03 1.516402590998476964e-03 -3.682449253111063216e-04 1.245078333193873690e-03 1.393976874298040328e-03 -1.565460502602897307e-03 -7.720645891458580070e-04 1.562515067506599050e-03 -1.637366006865594156e-03
-2.111610917303242355e-03 1.047023240476221626e-03 -6.941517185539930555e-04 1.768529719318085152e-03 2.244599776801860908e-04 -4.002642500173671626e-04 -1.224240402515558998e-03 1.661018892366444410e-03 -1.897167745826634994e-03
-1.303137604758986380e-03 5.701331351798393388e-04 -8.150583550665157009e-04 1.258600711638523410e-03 -5.211809228546946749e-04 -1.401445657636535150e-04 -2.650759051488689542e-03 7.421715328099389841e-04 -1.496926533279756060e-03
-1.564530128487061442e-03 -1.025420097161378421e-04 -9.761884335826302066e-04 1.274078609621177426e-03 6.265148400906338840e-04 -1.127096667035232995e-03 -1.405113044993180340e-03 -2.893435227749184720e-04 -1.064317452748739712e-03
-2.260646220153669436e-03 3.295558759892059622e-04 -2.103963897652264946e-03 1.341272811621254920e-03 7.299992173695818085e-04 -1.428115748737247316e-03 -2.295073697398623130e-03 6.979255833406405320e-05 -2.096134771810536854e-03
-1.779359168245899740e-03 8.162492459226200882e-05 -1.545056153805702062e-03 1.015638339216576400e-03 1.318743696482518185e-03 -4.188757557974373883e-05 -2.875872246613138568e-03 -4.936675556117741878e-04 -2.419062547979692473e-03
-1.445995972559130502e-03 -1.191656885471707381e-04 -9.411675703003153509e-04 1.089650566637542393e-03 1.578197447141097302e-03 -6.438526520278830623e-05 -2.013483802780735056e-03 -7.635189903861109347e-04 -1.751777914460306892e-03
-1.236634954685232688e-03 -1.987480717431291328e-05 -8.362881829933935772e-04 9.596021543335713595e-04 7.541027343130984840e-04 -6.868037540854754226e-04 -1.116616829221908982e-03 4.360629463891819470e-04 -1.884845915455082626e-03
-1.442281528876058518e-03 -4.198348852332228309e-04 -1.074473465411950133e-03 8.179366635408223413e-04 1.981808506806751564e-04 1.427787072140256682e-03 -1.044151406705353530e-03 8.879832455082792460e-04 -2.731539210363445255e-03
-2.109493588119700988e-03 -2.524965572530907341e-04 -1.594537433194883377e-04 -6.064829227021643334e-04 -2.990966325392404386e-04 6.304872982966146190e-04 -1.014379108148567941e-03 1.104293883023388248e-03 -2.844723762957608506e-03
-1.423758094006067915e-03 5.215912002725820069e-04 -1.152151889054537937e-04 -3.488607870633111084e-04 -1.797478954705513136e-03 1.422100096194355359e-03 -6.014251736571474142e-04 1.102256765303632991e-03 -2.140504829404710381e-03
-8.100855148998701303e-04 4.821411129662155418e-04 2.478342259383021378e-04 -1.599301179444149177e-04 -2.205489661187693285e-03 3.565344539497633004e-03 9.814453119613747618e-04 8.503208375136294154e-04 -2.232043905715789655e-03
-5.263891302110279861e-04 8.715690807513344282e-04 8.733634170553287958e-04 -5.625656783974273233e-04 -2.045972797615323684e-03 5.331943975831777809e-03 1.047612700100834142e-03 1.068738231706098602e-03 -1.598765425486089976e-03
-5.917769020142864993e-05 1.750762073568465013e-03 9.873080564388155358e-04 -4.748417215521617048e-04 -1.568880298678184326e-03 6.256893064507555030e-03 2.114529154093179597e-03 1.160752205968210283e-05 -7.634497640683326125e-04
6.949003887222654540e-04 1.867946037676427402e-03 1.050795344023607329e-03 -3.205418272685337118e-04 -1.228621108005020996e-03 5.339639174864154597e-03 2.298633218350987044e-03 -4.934045113856550213e-05 -2.462821301195194999e-04
2.882471481258946271e-04 1.615009274141123797e-03 1.192125158558661035e-03 6.270315495862185560e-04 -2.198400826805777149e-03 2.790286390363128002e-03 2.407464084471068813e-03 -1.079261361109847570e-04 2.654424370333232784e-04
4.171224370398212930e-04 1.299177234798788369e-03 1.602627973396556632e-03 4.253065094366895258e-04 -2.323494626800063408e-03 2.904299551815566057e-04 2.659811114374796299e-03 -5.855321386741102170e-04 1.049320840270933199e-03
-8.566393651739204760e-05 2.096371353098663241e-03 1.754497129592283346e-03 1.067292571033092406e-03 -3.116485826026271690e-03 7.426297329865655080e-04 3.428825205716784681e-03 -6.081823366597708877e-04 1.034250243519151255e-03
3.463513204058763146e-04 2.363174207635711146e-03 2.673639972647626727e-03 9.792483573900527191e-04 -3.096715417620373063e-03 5.592068184797829985e-04 3.734007368590479010e-03 -1.007167677267468454e-03 1.306212035221649770e-03
1.233874118297880861e-03 2.366750795816283896e-03 1.254188663193612271e-03 5.798981626144284569e-04 -2.917160077919928561e-03 1.620044310176162053e-03 2.728969287009345469e-03 -1.123118810842568859e-03 1.634534035862631211e-03
1.399233724552872938e-03 2.516779390903985201e-03 9.696780197853545292e-04 5.433677155513978686e-04 -1.435616220974310700e-03 1.314619275230308540e-03 3.082544525532750126e-03 -2.286535547179872777e-04 2.507979380973674940e-03
1.224239650809852203e-03 1.632542387876103045e-03 1.188930754498782614e-03 7.922109460125748145e-04 -1.795638984490311764e-03 1.499109377808878788e-03 3.054076268481440391e-03 1.350271047385974811e-04 2.677679218070716082e-03
8.798883170107738624e-04 1.589405929725555772e-03 1.893969588445387807e-03 1.122907293325246065e-03 2.663251266907467425e-04 -3.651318356485334276e-04 2.906420078979340699e-03 1.393843487665224362e-04 2.337077912966259354e-03
3.179200142288360646e-04 1.935454287962091969e-03 2.302479325410083932e-03 2.528796784440108178e-03 5.930825744361118345e-04 -1.434233188040305584e-03 2.302688431775346597e-03 7.638696671766679984e-04 1.892530092807899076e-03
7.042336109163972952e-04 1.000517692822592728e-03 2.841989339999237592e-03 2.734385965141145590e-03 5.646546241440888883e-04 -2.987587982390576321e-03 2.358862843121853781e-03 1.248674368560123357e-03 1.824914172029736123e-03
1.501178738788813043e-03 4.937965801877729471e-04 3.663748026280443625e-03 4.614617344293059885e-03 5.000823524986477845e-04 -3.006264119580140740e-03 2.467187757862217886e-03 1.875734929590295360e-03 2.425635968673977606e-03
2.232089052948989846e-03 1.601363125324249421e-03 4.020547054964656274e-03 5.730978085135356517e-03 1.400707267436596256e-03 -1.020096451174870534e-03 2.104232655523520599e-03 1.851615779877083083e-03 2.549459557786963766e-03
1.035138691987868382e-03 2.108274181246333305e-03 4.777871622143171557e-03 6.916464070270940748e-03 2.000706799797016041e-03 3.031957924400868298e-04 2.928043036517602709e-03 1.790287558362701559e-03 2.504525495599346785e-03
1.508921076681145682e-03 2.776909013227922812e-03 6.488139313130585235e-03 1.108981725823088987e-02 3.670937559356288269e-03 1.740052920313978849e-03 2.610813125255928482e-03 2.909823196436731648e-03 2.863725591927362285e-03
