9.703397554953245791e-04 -1.043993922831765002e-02 -1.528989928790053937e-02 -2.567592718081466302e-02 1.260693016133713693e-02 -3.227135924709410159e-02 6.406975420680425040e-03 2.899413162320664539e-02 -1.750181597087465887e-02 1.060929349861544635e-02 -1.434049213066542622e-02 -4.047906704235315622e-02 -2.006097451435902290e-02 1.452595911015108288e-03 -8.836387205311255211e-03 -2.360784810748728368e-02 -5.272430005455245022e-04 9.522007770195481044e-03 9.843785464962385295e-03 2.158333666864950973e-03 1.666560567954309758e-03 3.238096864808472867e-03 1.927875509436800154e-03 2.282903088314671911e-02 -8.396174159542781068e-03 2.188085510539620332e-02 1.184374110778679129e-02 1.360679064933848284e-03 1.663650200664208018e-02 8.573486029135955755e-03 2.176423470727756326e-02 -5.456385513413095079e-02 1.565329943624317252e-02 1.163285824389321578e-02 -1.075995109131703056e-02 3.902864106512167475e-02 3.438633805456337011e-02 -6.583120342385475471e-03 -4.277508467998803604e-02 -2.250870930303472753e-02 6.618672253676319457e-03 -1.804831301405360319e-03 7.608326481264004668e-03 -6.938195092742286373e-03 9.043976798163377850e-03 1.631677980503675948e-02 4.235707802225478769e-02 -1.555823253238062566e-02 -6.385371380557995635e-03 -1.653089789641247476e-02 -5.010167996715254174e-02 -2.049170508466365004e-02 7.824019729749600791e-03 -1.201072957247545196e-02 5.844497148678148499e-03 5.576229166552623684e-02 2.024003642783619300e-02 -5.424581616869398465e-02 -3.014395935449153477e-02 -3.321105532999645005e-02 3.517127956615379719e-02 -2.222012942745295663e-02 -1.756576451724343665e-02 -2.701680415092411192e-02 3.338763501197043043e-02 -3.116141703945412081e-02 2.526166339716180709e-02 1.356763866583420713e-02
-4.089109621610536108e-03 -3.626813365151677557e-03 2.499208184268768805e-03 -2.655200446637267370e-02 1.027775222064502246e-02 -3.394241767840502910e-02 9.949499131660989940e-03 3.269826919760607242e-02 -1.525967662731915649e-02 9.820710986635786816e-03 -1.718570389672365029e-02 -3.697916598105917968e-02 -1.318722378878163862e-02 4.321187450695134630e-03 -1.911620875780560211e-02 -2.724122803140540880e-02 1.173235605825649272e-02 1.393303625170301541e-02 5.195838502884063750e-03 2.803404864701614790e-03 1.502989553981543295e-03 5.615201189268841271e-03 -2.382722272055696425e-03 1.176357195021754745e-02 -3.909632702433441832e-03 2.558973189019440181e-02 9.697761937790715797e-03 -1.544753738878452444e-02 5.293536600406020635e-03 1.623709779838542963e-02 5.712883397411890919e-03 -7.505556375585233954e-03 1.029440423073163351e-02 1.422384416486645146e-02 -2.736261133909162133e-02 3.528460383059013605e-02 3.226432952270310434e-02 -2.896220901948329957e-03 -2.873675657645179474e-02 -1.479111417247338037e-02 -1.855532169949870814e-03 1.410963788723401842e-02 -1.110088268227329977e-02 -3.780440238797148217e-03 1.065033909058862166e-02 1.486450482025261470e-02 4.348050548903614060e-02 -3.185497436966545221e-02 1.900746845328264451e-03 -1.424456031573551225e-02 -4.424720377238697266e-02 -3.001841284522727485e-02 6.213183614543279706e-03 3.248575045701341656e-03 8.854800137194772380e-03 3.532407170395961138e-02 1.863244138734896499e-02 -5.727945917302363493e-02 -2.082358392289992283e-02 -3.676416090729211356e-02 2.529946175385003673e-02 -2.901807073435147891e-02 -2.761250455562493794e-02 -1.568441437671002497e-02 1.632401583826300143e-02 -1.363277214148297381e-03 3.982399316764874408e-02 1.063946234954242509e-02
-9.061972021381786702e-03 7.073416905060731126e-03 5.706044493280799414e-03 -1.829812654292374899e-02 1.430979422924875608e-02 -2.948248978654847280e-02 1.356877139944263682e-03 2.614317502052165496e-02 -1.445971420341056295e-02 1.311348845473411621e-02 -1.013590104996309540e-02 -3.590656510378670979e-02 -1.251433666642056894e-02 1.404324221252736642e-02 -1.420717574486839684e-02 -4.202230037470122692e-02 -4.512389645800249220e-04 9.851411895126293422e-03 -2.018958499381457144e-03 -2.921714521525499604e-03 2.286732007733053781e-02 -4.538861812162132622e-03 -9.752369448501279833e-03 1.418112912445813889e-02 -7.848304003109259769e-03 1.866040517043640948e-02 2.094961825668418404e-02 -2.370951683740657803e-02 5.969161670573911241e-03 1.022060904285042315e-02 -9.871469718364901322e-03 -1.619237788949708101e-02 1.285478434728477316e-02 4.267199284968361574e-03 -2.518386785277496737e-02 2.855868600206662444e-02 3.431121583503950884e-02 -1.315621009590878417e-02 -1.830811989726937108e-02 -4.652700928665950628e-03 -7.072195431225465796e-03 1.860591088302750162e-02 -1.581504495763876722e-02 -1.414583931898022798e-03 -4.028680143827989210e-03 2.104085146007636173e-02 3.309431348712142673e-02 -3.307246773632462056e-02 6.802927675719543099e-03 1.491679838820501869e-03 -3.476274745838917740e-02 -1.143300191437326453e-02 1.248453543392394859e-02 -1.129263976523835894e-02 5.615832644148193407e-03 3.207440453795609020e-02 -9.236876648582750642e-06 -4.266884708596587611e-02 -2.631474898995768766e-02 -5.066983398316193821e-02 2.814588743998576448e-02 -2.258403116085962864e-02 -1.296509328948365625e-02 -3.448659380937804664e-02 9.727710527707928226e-03 3.197621688080879571e-02 5.310395078633623617e-02 1.778239806195862707e-02
1.041860002668331406e-03 1.534086899044967249e-02 -7.136124448598187876e-03 -4.099787672046919552e-03 1.117782754509538852e-02 -1.609576820685765589e-02 1.072073752516925285e-02 2.965612562084156065e-02 -5.125205484863019391e-03 2.872219383071899362e-02 -1.253798446079714378e-02 -3.921133215096442998e-02 -3.588380167402547422e-02 1.208232289191377325e-02 -2.058587136727644401e-02 -4.402553688759637540e-02 1.136170751001535327e-02 9.191179812548644747e-04 -2.622886277889568182e-03 -8.206958334868829155e-03 5.942808893313240165e-03 4.921958856473326004e-03 -1.270043458735288684e-02 1.754001518037122398e-02 -1.331419534751797536e-02 1.980383925522574348e-02 2.438478428846729482e-02 -2.518813593840564177e-02 1.650903349021650562e-03 7.770354313984041174e-03 -4.817327787089094142e-03 -1.243604526663539232e-02 1.022297525254697859e-02 -1.032168662802228701e-02 -8.986723398225700959e-03 3.117378311449363337e-02 3.503055776989159181e-02 -2.540710101093830720e-02 7.214420065686618505e-03 7.445972740805894413e-03 -1.064280902165405315e-02 2.827832121501439033e-02 -9.110986134484680074e-03 6.554144682675655184e-03 5.237144582655715343e-03 3.198911858950757858e-02 1.526645636079471818e-02 -2.668337195935942957e-02 2.500853232099711776e-02 5.720501866011660184e-03 -4.084040246078565750e-02 3.097007067651219407e-03 2.243127970261609913e-02 -4.055777494017859600e-03 -1.775790786477434921e-02 4.943089315226911751e-02 -2.302105049878780396e-03 -4.378380644999136512e-02 -4.199833607753494791e-02 -2.848308134518376389e-02 -1.283086160817503100e-03 -1.451444616993393354e-02 -1.075230903678681821e-02 -4.274244965675045443e-02 1.842717723172788286e-02 3.379592894436650452e-02 4.043490847880031741e-02 5.030057133311633538e-03
-6.234481091580673651e-03 1.630796503507925613e-02 -1.237896261492283170e-02 -5.416682456540449463e-03 8.309154289701758261e-03 -1.680965142798489242e-02 1.013072910670776393e-02 3.518809603207324888e-02 3.100671904438041110e-03 1.520757381926198665e-02 -7.954813187566304317e-03 -3.046683777291781664e-02 -5.588518149087794151e-02 1.405758480713758217e-02 -1.867124848175640353e-02 -3.600916846585670156e-02 6.917254479075042074e-03 6.959861638716444664e-03 -3.938138826999924152e-03 -1.267803363787332188e-02 7.647504406656150874e-03 2.556985560141255762e-03 -1.973387507490525009e-02 2.273146696282477355e-02 -1.860222509462679946e-02 1.338414159571470544e-02 3.988426552179236834e-02 -2.118226915237051561e-02 4.236017695740777072e-04 1.865309573320722211e-02 -1.375293838330044274e-02 -8.208896265345050000e-03 1.285074232267638698e-03 -1.244795063155927292e-02 -4.162572764333425344e-04 1.813267074867403600e-02 1.238002819758357576e-02 -3.348823816931419117e-02 1.099852201914596709e-03 2.519550245278156728e-02 -2.641313242781546944e-02 4.266080074319446996e-02 3.411175148281355308e-03 5.132314602384549160e-03 3.798224935018817972e-02 3.444946641774938867e-02 2.421486914447869981e-02 -1.121188912750061863e-02 3.210155499753183928e-02 6.304584746379648420e-03 -2.449624253188903769e-02 4.554381925569821014e-03 1.163448522756618808e-02 1.162021606633531663e-02 2.638167550962839010e-03 4.527795747773331186e-02 -1.518911646253245928e-02 -4.177862445173770312e-02 -2.660728461792878988e-02 -3.015386675049937931e-02 -1.441261968412754953e-02 -1.922402825088875486e-02 -1.718381348277618278e-02 -3.753017084372306522e-02 1.029687159640929259e-02 9.291254142222827792e-03 2.796498669841474341e-02 2.567188373734133246e-03
-8.166048092796243316e-03 1.853857234336483278e-02 -9.600812175644646632e-03 1.500101739440497543e-03 8.147142520879772920e-03 -8.217568012742293079e-03 6.397187230920279785e-03 3.019962303949194626e-02 4.966729688142571160e-03 -2.142091887719666486e-03 3.791547243850359756e-03 -3.517771867681339371e-02 -4.128443893042803292e-02 6.876351100733021915e-03 -3.307020090523825340e-02 -3.396863268042695644e-02 1.321453100574922386e-02 -2.614886920114926818e-03 1.315369590959357881e-03 -1.185880453396511748e-02 1.913844543806148598e-03 1.811313375414018781e-02 -1.041624196927564208e-02 1.138408799633798887e-02 -1.966800715217143988e-02 8.013022090520486793e-03 2.833372501371389865e-02 -1.049341793887809300e-02 6.097331885266779258e-03 2.770798974659573893e-02 -1.668970251094060303e-02 7.731307233179349724e-03 7.595054333925014764e-03 -1.337116211356530540e-02 -2.459289740779767200e-04 2.097401129770340433e-02 1.516293239722299110e-02 -2.601847388401302974e-02 -7.433609979008710782e-03 2.570401767363821727e-02 -2.219468762881917842e-02 3.021914307137107264e-02 -3.888612911781234339e-03 5.294923152379305345e-03 1.715928715915336633e-02 4.848443056671056933e-02 1.810045050237868436e-02 -7.368684056402292903e-03 2.930641477558836028e-02 1.187849475823160063e-02 -2.028829150294102560e-02 9.563102426138247927e-04 9.002329159824214513e-03 2.882373223274032649e-03 1.618507268802110060e-03 4.167630229913200923e-02 -2.076526765521016782e-02 -2.633835505181247871e-02 -1.125558293733038874e-02 -2.877990618342708695e-02 -5.372102385836381201e-03 -3.623867998007412883e-02 -2.225989325784323569e-02 -4.914293764932675668e-02 2.447611912356593197e-03 2.643359186834952010e-02 2.088008630685430148e-02 2.819335661058798050e-03
-8.789837604425872197e-03 1.661329489504595816e-02 -7.828593942349150112e-03 1.499276234285285741e-03 5.908587035545077165e-03 -1.060388454752889120e-02 2.361752881439201784e-02 3.092414292939934736e-02 6.389407746211051876e-03 1.481595117307168800e-02 1.222706999591190689e-02 -1.994626209866876693e-02 -1.594844175340318212e-03 1.417893008512983652e-02 -2.886178851537686552e-02 -2.846907859267955657e-02 1.728332601054486176e-02 1.968121243316903711e-03 7.144624456517163075e-03 -2.056391157490469745e-02 -3.358462881402343790e-04 1.808236636113731699e-02 -4.238774369415091586e-02 1.709325099133002929e-02 -1.967119375876960272e-02 1.933642056327239839e-05 3.838240213663992456e-02 -7.939523239961051443e-03 1.050461902796288004e-02 1.941385481779122138e-02 -1.735550571130788783e-02 2.248975844910811039e-02 1.014997361727758285e-02 -1.942045048316690461e-02 -9.808122711877443126e-03 8.006609086543502868e-03 1.474072062124118883e-03 -2.755849167906810823e-02 -3.471318831922661115e-03 2.718851045174058845e-02 -5.582553433523747798e-03 4.158617345722556702e-02 -1.086907879610586949e-02 9.954007875139496853e-04 -1.132736434793320561e-03 4.821729409292738189e-02 -4.985497448482028617e-03 6.837255446044789194e-03 2.691108565855898985e-02 -2.260381268301585918e-03 -1.175957879023690415e-04 -1.113348193271819671e-02 -6.631924829967860151e-05 -2.388464275462351058e-02 -2.182850800472577527e-02 2.213709217052054271e-02 -3.451191536995248249e-02 -1.972562846055878408e-02 -3.998365936971322830e-03 -2.486888407350818300e-02 1.135022880808544098e-02 -2.426956567566918715e-02 -2.157808027232221981e-02 -4.405699721306900046e-02 -1.040705840450904286e-02 1.226689629606787270e-02 3.180493659175957083e-02 4.122740641231634369e-03
-1.561653618349696272e-02 5.936453904159277352e-03 -8.960509220639895425e-03 5.154642691739492154e-03 1.665453636194697083e-03 -8.087783137378458734e-03 2.434649226986587006e-02 3.307158285967420203e-02 3.786413404929551019e-03 2.390443683464018795e-02 2.049025589650628129e-02 -7.917485010325945108e-03 -7.374185344145715512e-03 4.450846370551331428e-03 -5.323986654719049978e-03 -2.164910742708860483e-02 1.177036485077295226e-02 -1.164339915032299236e-02 1.588911133345172720e-03 -2.358105171787482079e-02 -1.430466929173118164e-02 1.188926647232898398e-02 -4.518289671394442458e-02 1.107515054010087307e-03 -8.447419240292464160e-03 -1.035618637656909348e-02 4.235633297846180811e-02 -2.013871649745338499e-02 9.753778527139128629e-03 1.482809338920587638e-02 -2.200233300605646328e-02 -1.864722590307485483e-03 5.457235815563077526e-03 -2.329219389821865493e-02 -1.833029555480550138e-03 2.294234889909312937e-03 1.639958003616266008e-02 -3.127082474219290784e-03 1.184187504397524703e-02 3.627873073332467391e-02 -9.448893259669141967e-03 3.972689088866510065e-02 -1.997099615988077656e-02 -4.912569475743487450e-03 -2.064448215518265711e-02 5.189979491637817383e-02 4.783017202562127312e-03 2.569645830918782306e-02 4.156411736255135464e-02 -5.690702127736762747e-03 8.790513557137903319e-03 -1.149633618327842305e-02 1.567338883629772368e-03 -1.390394965052376038e-02 -1.304403647624195403e-02 1.349560603381165513e-02 -3.448083193325205548e-02 -2.884015737133890228e-02 -4.671208609093422553e-04 -1.096459821139447906e-02 -7.467126184006932449e-04 -3.212432437466252594e-02 8.342897492696670081e-03 -2.176083093257516823e-02 -1.040775529409630751e-02 3.506880480233888486e-02 4.294875962522100993e-02 -4.168602835588858940e-03
-1.415429785556298302e-02 7.409643841357104257e-03 -1.035967451505491986e-02 1.039553095239842927e-02 -6.467382644417896467e-03 1.754886341356328826e-03 3.060490978522866640e-02 4.011186327369729160e-02 2.971810509130058068e-03 1.349848619007676734e-02 2.370127037603071349e-02 -9.961643712095775635e-03 -2.707761180492225181e-02 1.094956173664555707e-02 -1.017198443013960342e-03 -3.981642972833678712e-03 2.729484662033795916e-02 -3.066659151484745546e-03 2.659686283299548832e-03 -1.807095795071534880e-02 -3.133566542308922204e-02 2.161759095665972616e-02 -4.164751935728909504e-02 6.055950372383116578e-03 -1.461054262500334489e-02 -1.444552775649865159e-02 2.018310041760160503e-02 -3.020113222737197053e-02 -7.255004387839091365e-03 1.324166596372810612e-03 -3.946243850628970359e-03 -2.202772671827434373e-03 1.309502338883993065e-03 -3.828636462453079842e-02 9.256633453468832151e-03 3.821548324628091034e-03 1.977221155872035604e-02 -1.957058731197452214e-03 1.298704773141213901e-02 3.299697352114961540e-02 -2.106121625017657456e-02 4.992107398625851566e-02 -9.521855053281307393e-03 -8.103887509444974643e-03 -2.710939991240838079e-02 5.320777919445612153e-02 8.643166818252234068e-03 3.499633467782136548e-02 5.494816118510539166e-02 -1.507321113183449426e-02 1.826813477151622775e-02 -1.280953414209282451e-02 -1.671611355493280576e-02 2.689484215606992995e-03 7.573073483301106645e-04 1.970944283386038762e-02 -1.782656534496621786e-02 -2.835392949827429676e-02 1.168800582427024712e-02 -5.222245028638657777e-03 -2.402874761668483215e-03 -4.130765558185787306e-02 -5.061606030668397253e-03 -2.650179836360324129e-02 -1.276467351692911999e-02 4.043965568454516157e-02 3.289375041148494272e-02 1.232321829899351781e-02
-1.172267271499007231e-02 9.937280317322725112e-03 -1.805689556787459446e-02 1.367868567497355393e-02 -3.720564007862432916e-03 1.256276599065063741e-04 2.206261129839919358e-02 3.177859247933760567e-02 -2.436611178446418922e-05 6.870872866682970273e-03 2.024365264519294161e-02 -5.457953485221608315e-03 -2.517309583522833738e-02 8.501037372393322258e-03 -5.859930889521795805e-03 3.628769073231837266e-03 3.579773025762245098e-02 -2.859823084523475077e-03 6.704587781075218526e-04 -9.407318959382768991e-03 -2.605448599381766928e-02 2.145240522190048488e-02 -2.730812321338813367e-02 -1.052899250773456537e-02 -6.049049046388900452e-03 -2.161983958203444328e-02 1.624061653307610348e-02 -3.930064753160671803e-02 -4.695505888711846293e-03 1.042657716829293625e-02 -1.340114517619447367e-02 -1.723997023215722776e-02 -1.847336188046092139e-03 -3.289567710413544149e-02 6.281552722212600630e-03 1.488011192475384957e-02 1.291437859342277512e-02 -4.430423742313440924e-03 1.516389481265747845e-02 2.183891411117817524e-02 -3.172092725144408376e-02 4.362887704247987025e-02 -2.476464300767304214e-02 -1.708320200903079567e-02 -1.919539046401257804e-02 3.632029849899356261e-02 5.576711194023508018e-03 3.370074241884080807e-02 6.676798411703925573e-02 6.291293539489481619e-03 2.385947770650985109e-02 -3.643362541295416118e-02 -3.494383535159535821e-03 1.137283406546765741e-02 2.927819134510367487e-05 2.080199504143969216e-02 -4.006737529023308465e-03 -2.951284022281590314e-02 -4.338505058684126447e-03 5.981202350522988806e-03 -2.089771061179139175e-02 -3.070064583238573189e-02 5.578295163094069108e-03 -3.032893227550031989e-02 -1.391260144031370230e-02 4.954382069332682881e-02 1.055600577683665602e-02 9.276894022380887880e-03
