-1.466078643880424845e-02 4.641370130100459616e-03 2.073813479963597037e-02 -6.284021541956834756e-04 1.604849731499494864e-02 1.766370702029692805e-02 2.462882048453712835e-02 -1.119929865032588505e-02 -2.264801170745110379e-02 1.527282775000012027e-02 -2.150569091804057503e-02 -3.925944788005388160e-03 -4.665803244936882026e-03 -2.724883419463557110e-02 -1.435420268793729430e-03 3.318809871577724311e-03 4.441193346422436100e-02 -3.170947666423489658e-03 5.295601878502934935e-03 -4.728732070640783401e-03 3.718592821524464159e-02 -1.240605341404898802e-02 -9.032651017060648949e-03 -1.656916121574992726e-02 2.455484355146926242e-02 -8.567830181380619095e-03 -2.698517294069708097e-02 1.540494830676752795e-02 1.395766364108519918e-02 5.004094559963268019e-02 -5.008167072777441886e-02 2.195123694528476610e-02 -9.385154599162276803e-03 2.392466370401704484e-02 -8.395041438864518299e-03 -2.694998366164659195e-02 -4.392366314520688118e-03 -9.758568508309028999e-04 -4.595598323224083133e-03 1.381077917286324154e-02 -1.796911475297829214e-02 1.154744156023951480e-02 -5.628182317208025275e-03 -1.232557586901587669e-03 2.646559908211507453e-02 -7.090208357425791842e-03 4.001490751906914417e-02 1.367016669220100233e-02 -9.156883731965582973e-03 -1.240928453676826311e-02 3.210716372692998949e-02 -1.376272385958824535e-02 3.554426722911724346e-02 -3.717122658264591234e-02 -1.006364306463706192e-02
-1.359571630999228085e-02 8.513147087253121817e-03 2.015292471643244029e-02 -2.382564905721027033e-03 1.782249532103668405e-02 2.007732215245764187e-02 2.609016821354168472e-02 -2.020107052303049197e-03 -1.908839261107719842e-02 8.221012773487393691e-03 -2.103744591363146052e-02 -5.552332054123670924e-03 -8.823505983220486515e-03 -3.159681696129616052e-02 -4.168712943671417683e-03 3.931740934461844792e-04 6.024563160867885125e-02 2.338434441487755554e-03 5.795564000803616949e-04 -2.543170627828330102e-02 2.039701714494064969e-02 -3.936581137045218684e-03 -1.961232674203885334e-02 -1.692265043691378945e-03 4.284720567291450816e-02 -5.742470116012937491e-03 -2.346080078875199121e-02 1.871328600614316495e-02 1.795913602323119529e-02 5.128817645158055549e-02 -5.426885508621612925e-02 3.324739303240231009e-02 -2.065011177767210951e-03 3.114369581258411707e-02 -4.160031478786205272e-02 -1.165835916095971092e-02 2.165240008456303499e-03 7.558148511391723015e-03 -5.462645560684693466e-03 1.841523633904993545e-02 -7.266845420261717862e-03 8.037595357358068293e-03 -7.498369499630234275e-03 2.157577658595830582e-03 2.353039675414664647e-02 -6.895677655167972188e-03 3.287354615807586145e-02 5.241380880234144252e-02 -1.737094177832645319e-03 3.636000734842663191e-03 1.010401270797875277e-02 -8.513629279394483232e-03 3.611870189811389881e-02 -1.299210377848201634e-02 -2.418193560101897233e-02
-1.763798225901765104e-02 1.038201649761746892e-02 2.658556775543793535e-02 5.139608062965246235e-03 2.067580232915710789e-02 6.003166635250778947e-03 8.333977318075001459e-03 -9.517111587351625643e-03 -1.309944097641409580e-02 -3.822643079351153821e-03 -1.773612010181694135e-02 -1.419092571310333513e-03 -1.006926283803308460e-02 -3.799054016822502045e-02 -3.611442381465756416e-03 3.000666932100544068e-02 5.138329987092330603e-02 2.086808327536477173e-02 -3.204281058987416744e-03 -3.373136494414892550e-02 -4.158239558464403400e-03 1.567256457195131264e-02 -3.508792324508019228e-02 2.814042504938029862e-02 3.848028331109984435e-02 -1.934358078149247401e-02 9.300094369954369292e-03 1.360873582248308365e-02 1.071082002479342883e-02 4.737113349097427789e-02 -6.095044036210087862e-02 4.276113779449499525e-02 -1.096215978807624399e-02 2.563719521798952031e-02 -3.864205690911082930e-02 5.516360260221846125e-04 4.423394576085265192e-03 1.022132030120668535e-02 -1.207444777044698082e-02 1.942677216826507736e-02 -7.451959243235226418e-03 9.707523449933896584e-03 -3.082188748096532666e-03 7.421217250137120136e-03 1.713231075390535957e-02 -9.431743269051499207e-03 3.346812391253160129e-02 3.776644858531657406e-02 6.022395654943736229e-03 -2.571724445420974035e-03 9.054656043292878299e-04 -3.162841810877019266e-02 4.451489991172407484e-02 6.696938690460546963e-04 -3.516047678861055487e-02
-1.652511281351626976e-02 8.987498427986812671e-03 2.577024975685486899e-02 1.525011314452513669e-03 1.853642413709867542e-02 1.090895550618873342e-03 7.727613259768320066e-03 3.801053143077309099e-03 -8.470654973739862384e-03 -1.126282998356732332e-02 -1.678122462625518179e-03 -4.237780488796745286e-03 -1.147724668778572071e-02 -2.443099837245294240e-02 -3.712559180721921193e-03 2.019090550918083496e-02 4.916924678331772991e-02 2.056303582706156541e-02 7.382427377538405486e-03 -1.919067515244858579e-02 1.252606769384352614e-02 1.147899654265318800e-02 -4.264790181060242741e-02 3.167580252375093441e-02 2.205732003284179357e-02 -1.232100471556111382e-02 1.515356246479413783e-02 -1.068161449058111639e-03 1.178204891561268619e-02 6.370849705554988696e-02 -4.390595236639874971e-02 2.854391408873008240e-02 3.389961289382327925e-03 1.968041507321300482e-02 -2.101872381323996453e-02 -3.618359753946890842e-03 1.444404392021470668e-03 7.954277352693956554e-03 -1.235386253820863756e-02 1.966019459756486801e-02 -8.077648278886337407e-03 9.663234933924520764e-03 -1.802760482245305577e-03 1.446937995476669028e-02 5.414173090334866746e-03 -1.096071216819770149e-02 2.512129470211794946e-02 2.033621465082642576e-02 -1.005853278371068339e-02 5.780491254971758565e-03 1.793876369335600102e-02 -2.238914804525655652e-02 1.748440639238642291e-02 -1.686236808694044007e-02 -2.533635746461291791e-02
-1.891620943238941921e-02 4.012235852254961328e-03 2.311231515654360233e-02 1.095675224135277299e-02 2.279282068993336921e-02 1.253571342344557589e-02 1.242652892382438250e-03 4.635273130908597848e-03 -2.027960947507430247e-03 -1.393198811005809563e-02 -3.478546589193213211e-03 -8.011393159414228679e-03 -1.397672369096818190e-02 -2.588605865678481749e-02 -3.024430517017576148e-03 1.423214268818251763e-02 3.504295918588477832e-02 1.349145720485455356e-02 2.298839832187252272e-03 -4.479073785037143880e-03 1.505388875741718244e-02 1.265328930132653476e-02 -2.390470196929356597e-02 2.686257284581334767e-02 1.446923938751509993e-02 -6.527698708122170457e-03 2.272279865491416695e-02 -3.147222573729818729e-02 5.256634824231029395e-03 6.215319498872558940e-02 -4.719729428654100695e-02 1.429708880100208877e-02 1.132489080508486791e-03 -9.328475304698834875e-03 -2.865173308940061753e-02 1.578831977446036811e-03 1.396616190579681033e-02 -1.207060485452902574e-04 -1.368230704325780304e-02 2.042708429200401979e-02 -6.964838222256772120e-03 1.933553683436602458e-02 4.056186243278137038e-03 1.541469196039864722e-02 -2.343349823684745190e-03 -4.004206609868182602e-03 1.825905922332748607e-02 2.603271081474617735e-02 -7.293338319844470258e-03 -1.055798862332977053e-02 1.938984509309259890e-02 -1.368260167262336582e-02 7.912404334292473529e-03 -1.529886883136644116e-02 -4.310921785098691464e-03
-1.936458563065430322e-02 1.016462349499413532e-02 1.883746967240992887e-02 4.982036748206169346e-03 2.585998644537213995e-02 3.463486307351522266e-03 -1.240344449969373736e-02 7.627661781040213397e-03 -6.259511703228837730e-03 -1.619504744146864697e-02 2.310999204014610540e-03 -1.494805476636504142e-02 -7.252461641454720047e-03 -2.678589187760601481e-02 -4.437416919900704672e-03 2.414008478873742175e-02 3.091938846111444428e-02 1.773114406316080374e-02 -8.769959917301478614e-03 -8.736662430785767375e-03 -5.618184044860785251e-03 2.319483140878412022e-02 -1.438487008614749291e-02 3.453977278884513835e-02 7.211932238597677965e-03 1.158839875762535110e-02 2.458347454419425315e-02 -4.400222305100301434e-02 1.160356297018933641e-02 4.171353397558713594e-02 -2.942254842133641343e-02 9.286612308706181790e-03 -4.059885667712578861e-03 -1.822904137040506911e-02 -2.206173706463274847e-02 -3.019184787329431095e-03 1.371624009885885793e-02 -6.305193896529726928e-03 -1.141300403964970629e-02 2.556562536390587920e-02 -4.275216726711906015e-03 1.252394966539522800e-02 -1.388065258391366942e-02 1.212676738899738822e-02 -2.236840951028542298e-03 -6.747845094554391805e-03 5.731593403107689694e-03 1.893498150915130795e-02 1.956428836504914889e-03 -2.287876338978245619e-02 2.489658186506582896e-02 -3.445699114032989632e-03 -7.603260364679071152e-04 7.814614580850899606e-03 -3.309551453329449486e-03
-1.879464607411694688e-02 1.575216099687576018e-02 1.319265878346766868e-02 1.569184968688212486e-03 2.460327240394959147e-02 9.310426480818685332e-03 -1.411302478653789390e-02 8.019712957155954126e-04 -8.183994910827354502e-03 -1.160034121839139364e-02 7.051026122411521192e-03 -8.433762234572900196e-03 7.966280228741031821e-04 -2.441959810223267788e-02 -1.812608422272177352e-03 1.687126519278382350e-02 3.332880513006797329e-02 1.100746254211890443e-02 -1.624994456055293968e-02 -2.252866610772787104e-02 -6.366018149105706278e-03 1.843985990861941524e-02 -4.445558066341739022e-03 5.426431639546583363e-02 -6.229128593408910126e-03 1.155807795111892661e-02 1.961326104714966254e-02 -5.347418936551359692e-02 6.175620471233668994e-03 3.630733716683769152e-02 -1.922513882526654533e-02 -5.879554872042208787e-03 -6.847804397085707935e-03 1.598515570869326816e-02 -1.132821368301097954e-02 -2.076960711329459836e-02 1.593618425499223820e-02 3.499848912868656165e-04 -8.308371656997789664e-03 1.202823224433376310e-02 -1.120414419315389617e-03 1.465299411893187034e-02 3.489642956641231340e-03 1.067179558095551935e-02 6.471823433937007666e-03 2.503731390440382641e-03 -2.871565178854945145e-03 1.389200469478278632e-02 3.231342136840521882e-03 -1.824546655797596936e-02 2.104370386862943268e-02 1.997594566053411194e-02 -5.761572374785675112e-03 3.140550632877812942e-02 -4.561916080847810279e-03
-1.370302260890675708e-02 1.229432091543707604e-02 3.733913552896571137e-03 -2.401301946004573504e-03 1.986174663961507575e-02 1.412243585204108138e-03 -2.748711648838298924e-02 -1.128577064320799780e-02 -2.728554022531323817e-03 -1.262129171973788710e-02 -4.184834722184034919e-03 -7.288548366668574571e-03 -7.284830068924863164e-03 -1.814779772859986470e-02 -3.483722100564029620e-03 1.197993335243148494e-02 8.946072848571398270e-03 1.501499242754050951e-02 -1.330553310360503387e-02 -3.424858736245981611e-02 -6.636291965506318884e-03 2.770930485893247086e-02 -1.274005859795139875e-02 2.841482198372732512e-02 -3.929759331822719332e-02 3.107979237037959003e-02 1.583223788624692902e-02 -5.836545097745596961e-02 2.091019246924170731e-03 3.688707390100858657e-02 -1.543102754716823601e-02 -2.292180504986125050e-02 -1.271743260804964436e-02 5.795017434032954072e-03 -7.248905736674549419e-03 -3.140178514272387589e-02 8.376039704014584530e-03 -5.972152280165245707e-03 -2.416554223671435551e-03 2.168297970844079020e-02 -7.131074576544719351e-03 1.054667057617513816e-02 2.152617070357676926e-05 7.122390306858223004e-03 -1.974717330534186792e-03 -1.413324104718091667e-02 -3.355840461030885685e-04 2.508766722504917127e-02 6.887713194864085106e-03 -3.497319814376832758e-02 9.985044225427355813e-03 3.243653043905316002e-02 -1.501438732666159591e-02 5.290729455862289848e-02 -1.820642722282490161e-02
-1.195404746960561024e-02 1.651521275462091917e-02 6.426307187136185047e-04 -3.743213694382028882e-03 1.756752296660484686e-02 7.688261287713582179e-03 -2.242230807509290255e-02 -1.224335645863988339e-02 5.660197924638489531e-03 -7.509378569060891004e-03 7.471263343484342220e-03 -2.132460440720399929e-03 -1.675592020997229399e-03 -1.895522565361218090e-02 -1.155004744721994242e-02 5.864385577111080015e-03 -3.941731743243638911e-03 1.921469827938888052e-04 9.084252191234478899e-03 -3.295938610011363290e-02 -2.850567795360795052e-03 2.804028922580368774e-02 -1.945822578632304747e-02 2.106554087112202933e-02 -4.637704325892433310e-02 4.123753328888893344e-02 -3.078922807425130224e-03 -6.565851942870104541e-02 5.814252481364776820e-03 3.711042466009964458e-02 -3.490436327535887708e-03 -1.308747837599551732e-02 -1.607760516301926304e-02 1.442714121904529155e-02 -1.150177666620024776e-02 -1.771181791354074775e-02 6.352538051973124177e-03 -1.572169851579100419e-03 -6.587806358762027985e-04 1.563767767387737317e-02 -5.947885506715882772e-03 2.343541211621307310e-02 6.995514765302637871e-04 8.678415697942016768e-03 -1.176373575109453855e-03 -7.956116381047869529e-03 -1.196160143082038510e-02 1.871073797019720888e-02 1.480531644295954817e-02 -3.073511738886553976e-02 4.316769632747732496e-03 2.153576804390204547e-02 -2.126614554446528207e-02 8.253202781143648137e-02 1.220080157381959671e-02
-1.324769174111057983e-02 1.123581593489964871e-02 -4.407318661645084554e-03 2.366819173870778059e-03 1.276386281602295489e-02 -6.517177070498060814e-04 -2.246652864584690670e-02 -1.639757127645699239e-02 3.759206536616315798e-03 -9.550650662104502239e-03 5.612712920008567329e-03 -1.253920238514501934e-02 -1.690784663627597009e-02 -1.735486470947722459e-02 -2.385650126714283607e-03 7.667286672856439556e-03 -1.637551575116578950e-02 3.186708164545490850e-03 1.886287945966112073e-02 -3.002948754118767508e-02 1.757745665037285104e-02 4.455060459633691100e-02 -2.311351367784203470e-02 3.059569404594236416e-03 -4.327353211804597921e-02 4.729768615752506788e-02 -4.661682415958507547e-03 -7.260739908770423578e-02 5.058062999662133775e-03 3.321936821473602669e-02 1.748035227116234019e-02 -1.140423615203401894e-02 -2.605253446986004542e-02 1.733205663158758972e-02 2.256372574177964267e-03 2.830601698557582303e-03 4.085692753980628075e-03 -1.398195615289509093e-03 -3.622640581814642793e-03 2.010137682143497972e-02 -1.374636789114199072e-02 1.667430320938662058e-02 1.251132216569315544e-02 1.533578871497207063e-02 2.372822971924863958e-04 -7.842675336365574623e-03 -1.112155592950753516e-02 1.118885424388624088e-03 1.962947550169266350e-02 -2.192285912536863501e-02 -9.676811298103386166e-03 1.344711548443540926e-02 -3.190986634488307550e-02 8.199044495153567924e-02 1.681623336652391526e-02
