1.174242789674694596e-03 1.331281934786118434e-03 1.643845721877557195e-03 1.583788005488459549e-03 -2.443727488941133379e-03 8.322894887755161002e-04 -9.550384468806922406e-04 -4.423599231580556119e-04 2.189011665442944492e-03 1.091888217999851520e-03 7.616763096587880625e-05 -3.370668539115305299e-04 -1.546445273553152648e-04 6.716327114286002988e-04 -3.795280073534572796e-03 2.705522678473231725e-03
1.734795128202926487e-03 1.344235656689575812e-03 -9.808419600649080899e-04 5.197375773725211459e-04 -1.932863534627242592e-03 1.549449141794600202e-03 -3.227009497088712616e-04 6.349405613128034098e-05 1.351188621993832436e-03 9.644150505959469622e-04 3.523140992340762531e-05 -1.003838121243006039e-03 -2.565088232002686575e-04 9.469874400296791894e-04 -3.061828172157547712e-03 2.210668576783319291e-03
1.007297118388766552e-03 4.725633885344330425e-04 -4.398451834282221702e-03 1.284340017943090724e-03 -2.778583539986808140e-03 1.117506727525329141e-03 -2.759391927405215701e-04 -1.136306886500513527e-03 1.681680680410866388e-03 8.863679713671829708e-04 -8.146377179504853041e-04 -5.069477587589852176e-04 1.929680744590753661e-04 2.161970244004720438e-04 -2.883863191171525189e-03 2.253653673761891324e-03
-1.430231048588219082e-05 6.461787886263412788e-04 -2.093456577883439501e-03 3.395907558829953325e-03 -1.279263279384107530e-03 1.401076473214563686e-03 4.986904906982016737e-05 -8.446985846359815085e-04 1.520261064313591527e-03 8.714345395209027040e-04 -2.208167088015815639e-04 2.086962355703251507e-04 -3.588933025217230392e-05 -4.988118176009097640e-04 -2.461265992939908921e-03 1.841010829228712084e-03
2.893356334224619908e-04 1.318402104154511824e-03 -3.144448444995682438e-03 5.187122458334070957e-03 -7.215276843582868558e-04 6.888234803967496983e-04 5.798844418769912891e-05 -5.769899707829070521e-04 1.872981396027698390e-03 2.045699346861196122e-04 -8.486013591516362083e-04 4.195969874596887773e-04 5.687839723110158863e-04 -5.718330300313329961e-04 -2.111841736987871924e-03 1.899443337545380327e-03
-3.875541368062242501e-04 1.843593220637057594e-03 -3.235503712382040327e-03 5.379633189263154612e-03 3.051505089758069938e-04 7.970020813595073443e-04 1.125892411758085175e-03 -1.205750041536554368e-03 1.307720101530669135e-03 -1.338071286236410635e-04 -1.666244024543342991e-04 8.316931607736166359e-04 8.631135944388630297e-04 -1.666007036898932588e-04 -2.395375279325733485e-03 1.339066396936035991e-03
3.936255983115525777e-04 -1.076940798345469349e-04 -2.617424858771475512e-03 6.229372769093648524e-03 1.497834317492486699e-03 1.357672708935372301e-03 1.102970405437722233e-03 -1.088180062078931845e-03 1.042374131289856799e-03 -3.404916446516411538e-04 -1.067213138738063588e-03 1.641360918263048356e-04 -2.064437284407371752e-04 4.796315878522929016e-05 -1.358462197088134609e-03 2.351378361539710764e-04
5.557904321772126535e-04 5.584390483745619357e-04 -2.974383078271610695e-03 6.144134912056305360e-03 2.137623878523067181e-03 5.842305094672433849e-04 2.382935259000487378e-03 3.493678912732832626e-04 -4.275710676952724728e-04 -2.740563055040012809e-04 -2.346187124587246348e-04 -1.476764021697909459e-04 -6.794344987686682128e-04 -7.950450820146365933e-04 -1.337101616211787533e-04 -8.781331766128981512e-04
5.968709586131952212e-04 9.715746259460841686e-05 -4.690577872057418926e-03 6.396597118297711430e-03 1.446347554908309794e-03 5.170898815811865055e-04 2.898666149300559592e-03 1.000565662696882910e-04 -4.491617615384004328e-04 -5.541258837180074474e-04 -7.064724163934994142e-04 1.343234466987772732e-04 1.490478978781461258e-04 -1.751297468593283663e-04 -8.249904456095244866e-04 1.038161034819996468e-06
7.532088689525296170e-04 -1.940137950621398095e-04 -2.270385275215872859e-03 5.444790879106267516e-03 1.065444768232654601e-03 6.351421856262899450e-04 1.521248710667601157e-03 3.425147400547356807e-04 -6.098940254283431728e-04 -7.278103234183946717e-04 -1.295485771543738540e-04 4.747375686755351339e-04 3.165855100638378244e-04 7.637202678736353958e-05 -5.045944465886033651e-04 6.012517880136540111e-05
8.844922423992116660e-04 1.398855010362787569e-04 -2.614351048302622320e-03 4.950436791680880473e-03 1.693059251473103422e-03 -9.903972188876882052e-04 1.418172648848329762e-03 8.401851504940653366e-05 -1.437222903060013639e-03 -5.555659542757839875e-04 1.017955401912172672e-03 3.065816664973388707e-04 5.759847896952252069e-04 -6.549011206265548026e-04 2.831824370460972158e-04 -2.386951200543608795e-04
3.604462107208715764e-04 -4.057042023483281470e-04 -3.613145311997754353e-03 4.704181458645773257e-03 1.111704341563869453e-03 -1.781132956628262440e-03 7.355322583825225219e-04 6.594342163510806890e-04 -1.680731204233491642e-03 2.070987289738803592e-05 1.465472346745844276e-03 1.433993078077110909e-03 4.805228121216191853e-04 -1.256828008608081243e-03 5.060300402125743509e-04 -7.467845392492957271e-04
