-1.156414190059547931e-05 3.397296873647277220e-06 4.521423560908521975e-06 -7.481999134998775655e-06 1.919076198719724813e-05 -9.362920929137354619e-05 -1.608292431903448231e-05 6.168284904886741180e-06 3.099835529645663377e-05 -1.644139179814930442e-07 2.509196588918034591e-06 3.489981227682156188e-05 -1.940493930834908111e-05 4.272461619897206911e-06 -4.136304998511930010e-06 1.694108020706180649e-05 9.346329699524133017e-06 -1.098928950980479557e-05 -5.541097843851894166e-06 2.147873647847679595e-05 3.130928993030095602e-07 -3.491215052406698312e-06 1.486210919351797099e-06
-1.566542888424310876e-05 9.372323542264664856e-06 9.351200599223171675e-06 -1.708453674806049549e-05 5.019585164807499535e-05 -9.538458757464034405e-05 -5.332202867088301365e-06 2.217737192407882982e-05 2.025060050981279224e-05 -1.872651605831820793e-07 5.048180078920243860e-06 2.200969219141392350e-05 -1.536813647633299072e-05 -7.850183211536300402e-07 3.224000968878989894e-06 2.272559725770329595e-05 1.234089592861545448e-05 -1.538621156798663191e-05 6.164684780383935350e-06 1.235570288423836778e-05 -5.316992614208851828e-06 -2.762815524261604884e-07 -5.576122595432263547e-06
6.942978175844404162e-06 9.437287103058555979e-06 1.149776538741599838e-05 -1.211763489577597523e-05 4.878973874131730830e-05 -4.547652548068526065e-05 2.007740636346307179e-06 6.684999883356155383e-06 1.161832395591183772e-05 9.558122835580913778e-06 -4.920814103721303172e-06 2.478795041220587368e-05 -4.087335830786691569e-06 -4.392857575098178591e-06 5.536614757538450290e-07 2.559852778778241947e-05 1.000579849669221865e-05 -1.204338506162255109e-05 2.005296903796791760e-05 8.070741663249876959e-06 -1.547616237809939408e-06 1.815768694943024425e-06 -9.296442065613663580e-06
6.912761979412554545e-06 -1.286247279197553491e-07 1.461794814003058634e-05 -8.339900281663089620e-06 5.669476941574859186e-05 -1.980830178212002250e-05 1.380168607585154162e-05 1.244133600490646115e-05 1.530455510378369378e-05 2.051222247846735668e-05 -1.704750161518209120e-05 2.636432446208949681e-05 -1.240183037491635482e-06 -8.546533141870029976e-06 1.109126863440559023e-06 2.210503647551709114e-05 1.403825721273160282e-05 -1.097109196659936872e-05 1.963638592337041218e-05 9.874091087065974128e-06 -6.062355620582594049e-07 -6.047843583449846656e-06 -1.494763425048840617e-06
1.629390100910012832e-05 -1.101545728754315606e-05 1.747365764667739086e-05 -9.001619235672950661e-06 3.021241849215102295e-05 -4.031401711346040254e-05 1.752142389736132164e-05 1.614817481828002206e-05 1.610712345406696989e-05 2.801951422421179288e-05 -5.984396972874162843e-06 2.221855885373819165e-05 -5.680246711425752626e-06 -3.069848199068381666e-06 7.618375620579348358e-06 2.006716395486081610e-05 8.723420447953956395e-07 -1.441262848035609419e-05 2.130212645076108680e-05 9.582491121174357103e-06 7.613408797147991336e-06 -4.430492787375959347e-06 9.626988989172154874e-07
2.089137614553304945e-05 3.342794178790181630e-06 1.821012532815335607e-05 -1.399527839188497974e-05 1.218204508449357548e-05 -5.538696076827787096e-05 1.930099010667519352e-05 2.161116323894997257e-05 7.898651794444188856e-06 3.103239249455371439e-05 -3.843228407323510817e-06 1.722709337443461820e-05 1.219538950472218992e-07 -1.213077914350718322e-05 1.236732327195623538e-05 1.792250897403310848e-05 4.663302335367683868e-06 -8.536894785561355403e-06 1.983844654891463502e-05 5.268127583123595883e-06 -3.019949851194726709e-06 9.725286402101780213e-07 8.286735990065208096e-06
2.174418693639759912e-05 -8.730485359523826807e-06 1.514234360690387717e-05 -1.674074177279370374e-05 -4.082192395409978035e-07 -7.181212125619208147e-05 -2.883196106771078066e-06 1.816092553247520658e-05 1.182951937977888500e-05 2.446405031113592504e-05 4.621450975750755229e-06 1.265568972088659848e-05 1.905492758204558666e-06 -1.392636573044887089e-05 1.245302489636126943e-05 1.781501790567667487e-05 2.009038697080935938e-06 -7.352434549390181464e-06 2.249373346826680453e-05 7.163403414515923313e-06 -2.021329535955267786e-06 6.363382045599249461e-06 -1.891268282405725535e-06
1.390600204304151926e-05 -6.834639922476316632e-06 1.515734427802383849e-05 -1.272945405782852819e-05 1.153113969436640804e-06 -4.593094367086789065e-05 3.280133207460072845e-07 2.305641484314577413e-05 4.989614783408175432e-06 2.087883540396996506e-05 2.073317004970946808e-05 1.029943856295867013e-05 1.527492445595200188e-05 -1.850658924109737768e-05 4.956774116119591142e-06 1.048082428003604345e-05 6.000609823515695195e-06 3.152121841611465666e-06 2.446948567782759155e-05 1.098375047686565423e-05 -2.711976880559005350e-06 5.767842268717777075e-06 -4.518121638008250022e-06
1.484072518457976010e-05 -1.065848730210534506e-05 1.381926802260505704e-05 -5.905033051587337662e-06 -1.486881562616057668e-05 -1.995540340134418033e-05 4.097375377810011551e-06 1.646944160515793635e-05 3.710573711452402548e-06 2.792137756651245426e-05 3.105075941804201034e-05 8.825218481640717140e-06 2.792562685272363329e-05 -1.313207304191500899e-05 4.519329295294103438e-07 6.499262192385609038e-06 3.824533067142205996e-06 1.145142765612546391e-05 3.078109698696256466e-05 7.150414925565192906e-06 -1.014475207403027957e-06 -9.137588387179982952e-07 -7.062591499106010110e-06
1.424563285251913779e-05 -1.795838496096560777e-05 1.076708327373246877e-05 2.413415353317947950e-06 -1.762302074680831439e-05 -2.391167095662879682e-05 -8.884347426386195027e-07 1.017067280651970608e-05 8.104871090892349267e-06 2.022516673822385489e-05 2.957364343805618908e-05 -2.589424148501438920e-06 2.826815549279273533e-05 9.867276616996823621e-08 5.930314203911540180e-06 7.460672604054615552e-06 7.761075344961795359e-06 7.021694711625234850e-06 2.918495462152605459e-05 5.126803684683835962e-06 5.539103650481610381e-07 -3.870991308818152614e-06 -4.410013983887281971e-06
2.964465372919766983e-05 -3.392387972424177907e-06 1.182953570421061550e-05 1.486402326822576819e-06 -8.368500779386688301e-06 -5.346286561690395184e-06 -2.131558481189176196e-05 1.764294692252545249e-05 -6.276487211993269212e-07 1.724273627951533494e-05 2.893572135466015457e-05 -3.793666392805471843e-06 3.240089969759859579e-05 4.177388129059672885e-07 2.952222036759749777e-06 6.948039656492765732e-06 3.849687137707838323e-06 7.296710862213794258e-06 2.152914580182005311e-05 6.189516884183620264e-06 -7.469344801639750425e-06 -2.525834690342711091e-06 -5.456168338118290354e-06
4.740380847591929542e-05 5.168854890177338440e-06 1.547758465491357106e-05 9.290194748411430598e-06 3.068243582057019999e-05 -1.806018374740401769e-05 -1.907680672369203775e-05 7.960476272324716604e-06 -3.391208043817887270e-06 2.119787352328977731e-05 2.777551993818768935e-05 -1.111392095735241580e-05 3.167214351434872479e-05 -7.872482268710813596e-07 1.143872244364497795e-05 6.699303475550594677e-06 -4.304647445334092974e-06 4.835005068013086280e-06 1.714302032927922988e-05 3.487780690572843223e-06 -1.262736376257570040e-06 3.003139598731029622e-07 -2.791463852824259653e-06
