6.857771396805390067e-06 -2.430195173068956489e-05 4.412433285136253538e-06 7.839968458644868248e-06 -3.520933020241608485e-06 -5.837462002430133949e-06 1.271405388594713770e-06 4.796548391730425773e-06 -1.544396878030259077e-06 1.208819845559433142e-06 -5.080326513661355087e-06 1.050309362772292752e-05 -1.249728621759820352e-05 1.797125325092357320e-05 2.886633796209469186e-05 -1.315833679763017160e-05 1.346077335203079541e-05 -5.274353417939194960e-06 -6.235432458446242633e-06
3.243798985272178149e-06 -1.961256649976279444e-05 5.461626538623374598e-06 -3.687827443892584471e-06 -5.727659057989458412e-06 2.724868911125080866e-06 5.861397942149171537e-08 1.155839559333271428e-05 1.660230609830707628e-06 2.869008197686870409e-06 -3.911257003845366118e-06 1.617971477610973194e-05 -2.092301756520401415e-05 1.965782030811943719e-05 3.070098217150372147e-05 -6.162725790311886051e-06 9.688959601473627996e-06 4.744533295196756677e-06 -1.229915331726740182e-06
-8.597156937049197788e-06 -1.808395020421300103e-05 -1.256243104161355979e-05 9.549761055068035274e-07 -3.323522912839186589e-06 2.543093867470355426e-06 5.845268594591586410e-06 1.158219291692682850e-05 -4.548787123823411266e-06 -1.277587368507539365e-06 -3.790885237320400073e-06 2.409899181397822803e-05 -1.385649427840763970e-05 2.601748235233546048e-05 3.283006979010477547e-05 -1.104023882523045511e-05 1.358428848051815741e-05 7.865664284466043841e-06 -1.217012154671114999e-06
-3.225884041405002794e-06 -1.028874449992087391e-05 2.132651789368087332e-07 -1.447758550444982873e-05 -1.125119470126322576e-05 -3.026339662821067388e-06 -7.280355224237552922e-06 3.791665670515427417e-06 -1.260497081789811997e-06 -6.924417696474463773e-06 -9.590243419382843805e-06 1.483292510738868354e-05 -9.736728923312234430e-06 2.729990411903084337e-05 2.905364039762902093e-05 -1.821724956387017828e-05 6.194606818201123644e-06 1.156073385698082022e-05 4.892957313286992810e-07
-2.834249255138546848e-05 3.837099015644237373e-07 3.953251432198567306e-06 -2.737198890593108713e-05 -6.906729422080656682e-06 -7.375813341426230128e-06 -6.684689933694469966e-06 -2.288607517714764990e-06 7.649435662111139152e-06 -1.773796595492832672e-06 -1.320122699773930170e-05 1.151329080778444881e-05 -1.105506588041030037e-05 2.468920661580012918e-05 2.529164648269925119e-05 -9.754151256512874141e-06 2.849710768807710818e-06 8.486450651591513394e-06 -6.133108167527941521e-06
-1.063905584599792694e-05 1.678727636338341804e-05 -9.928952366910391369e-06 -2.955854326719427921e-05 -3.892972636712882501e-06 -3.324290095923310644e-06 -3.980809222232358779e-06 1.719702155177874069e-06 1.023432968218196077e-05 -5.813252686995032044e-06 -1.327740114995012783e-05 9.230399154907985296e-06 2.812740859462220657e-06 -1.309652160411961535e-05 1.060390562847177946e-05 -3.070378471636454423e-06 -1.618392159526934192e-06 6.706801961052791026e-06 1.067150787467503422e-05
-1.185350583351897664e-05 1.808587125612663550e-05 -1.007347650000258861e-05 -3.445006203170193610e-05 1.707830512618598873e-06 -1.026846863137303019e-05 -5.631918402611456854e-06 -9.909145431726871871e-07 4.076425416625895861e-07 -1.692979862273357158e-06 -5.695754166883539779e-06 1.503289156285075077e-05 8.961485497543747607e-06 3.754042484595253597e-06 8.293009023024293182e-06 3.216141780358917450e-07 -3.050436155833617658e-06 4.205414487902008919e-06 1.223210275533162875e-05
2.223752919384367238e-06 2.152805321905627221e-05 -1.439962170241239949e-05 -4.075884599869329173e-05 4.340399274080920970e-06 -5.645358012447144382e-06 -1.001247393459448240e-05 -2.063235888982920065e-06 -9.948675797348047015e-07 -4.937323889987130378e-06 5.071252024880520899e-06 1.299351741541822712e-05 1.048124210026362922e-05 -2.519008967859500555e-05 9.917444916261727248e-06 5.727732568863849730e-06 -1.012274049769181789e-05 4.670110264580782903e-06 1.549672004768316234e-05
6.314672527170022223e-06 1.064784479740580048e-05 -2.140937672028610464e-05 -4.113028230760485879e-05 1.002946796893755549e-05 4.034228035581980992e-07 2.279345018648801369e-06 -7.974057245608903439e-06 4.245125295230792108e-06 -6.730470552316697241e-06 4.725282380467549828e-06 8.673104293376885857e-06 1.504354668903754845e-05 5.232455151331282133e-06 9.567221913628060359e-07 7.961002177332640267e-06 -1.260309619756327453e-05 1.019612432464351022e-06 1.453734148512934464e-05
2.033642550028192939e-06 -9.083900039910211655e-06 -7.954938586967546949e-06 -5.003895311550407365e-05 1.067580038989757366e-05 5.681813338499283001e-06 -2.094374530846679259e-06 -1.398029271124513486e-05 1.128533018997028673e-05 -1.530551790268544423e-06 4.499650846574647566e-06 2.135735729268913959e-06 1.093625376243448004e-05 -2.695307290789277738e-05 -6.124409272058008985e-06 7.798194532220107658e-06 -1.420758700186657982e-05 -1.103538104280294392e-05 9.163387015248746707e-06
