3.855417003483343260e-03 2.061652289592758383e-03 6.193167927125390205e-04 9.243871180913023783e-07 6.548336108468811982e-05 -1.380469658746193390e-04 -5.555281904297917385e-04 2.816024652898496097e-04 -2.353844060755855977e-03 1.292380792872389796e-03 -1.455828981799074055e-03 3.421490923162398643e-05 2.437932317647024429e-03
3.367414015235550666e-03 2.213192582841369462e-03 -3.831002935698466834e-05 -3.365821505080020953e-04 1.666670606592472520e-03 -2.236516655753679897e-04 -7.681448053242145510e-04 8.782473730496650208e-05 2.222877033116264073e-04 1.100047928589745509e-03 -7.698082636746754904e-04 6.436433063912517833e-05 2.452111452853920036e-03
2.412441913229063963e-03 1.578641969744065199e-03 -1.538173433208027847e-05 1.401624187207599868e-04 1.703073930671515808e-03 -1.040824659573318659e-04 -8.195823796121627907e-04 -7.130755495849966244e-04 -7.891718861506425266e-04 1.663276338026937811e-03 -8.007079459114988711e-04 8.312718253150773104e-04 2.029312030219947768e-03
3.193172804944138451e-03 2.221808220922986098e-03 1.360422338216144239e-04 -2.606061263874282787e-05 1.599374234807204040e-03 -2.070963916822825658e-04 -3.560382572859921348e-04 -6.202557370156236644e-04 -1.754749004019265715e-03 2.386183085134414329e-03 -2.390927659381977344e-04 -1.370751417170084740e-04 1.315939682860004130e-03
2.745514803509673408e-03 1.584157213937201387e-03 -4.284237501479853287e-04 -3.530731072012604816e-04 6.816703019274676168e-04 -6.431327587636839717e-04 -1.044120874726835044e-04 -7.840534121385380828e-04 -9.830116415861271054e-04 1.371768034119012292e-03 -1.770066079652065315e-04 5.187968526967874985e-04 9.413284078675585856e-04
2.717648993840180750e-03 1.363935569033477820e-03 -1.332692895199179880e-03 -1.503150909504799354e-04 2.304814145614145931e-04 -8.659182268543301605e-04 -3.872421480605090063e-05 -6.672086076177086156e-04 -1.059172891688107618e-03 2.100692412680257078e-03 -7.673567489482046320e-04 6.256683660743046728e-04 2.790848502660415206e-04
3.556588852430904359e-03 1.065459290797703996e-03 -9.131733557219492720e-04 4.496700336590221257e-04 7.249585211150025429e-04 -8.786671834706183317e-04 4.769928338808215743e-04 -6.252134308533350030e-04 -2.878006801329041978e-03 2.605019893253930543e-03 -6.089739774571407385e-05 1.151339797839720427e-03 -3.434621488824470600e-04
3.340024900319604490e-03 6.078643231616872493e-04 1.183991547456825656e-04 6.706259338253237057e-04 6.372955993386924883e-05 -3.765090690291033660e-04 -2.978435925022177000e-04 4.685909020247130724e-04 -2.852889194073900559e-03 2.887102043891192227e-03 5.588467062888232122e-04 9.249426008759676840e-04 -5.773326832567384674e-04
2.294302355984029380e-03 9.160895236934477959e-04 3.310043132307889397e-04 1.835237989770012836e-04 2.099065208541294044e-04 -6.274977106155023949e-04 1.834770515442134286e-04 3.630299869246286738e-04 -1.458793336217757957e-03 3.051498465303133841e-03 6.299986205807461825e-04 2.404232518699143278e-04 -7.422437256841055413e-04
5.029388817192909783e-04 6.922652594445051185e-04 7.246944161180553885e-04 -6.714561706128533434e-04 -2.129714801508230228e-04 -8.678176193091244935e-04 8.211962114138010192e-04 7.510458347019560894e-04 -3.171852207479511072e-04 2.156682893228142536e-03 -1.542004534995933748e-05 9.256432101169408556e-04 -8.535684597819518478e-04
