1.049929596426943840e-05 -1.041697041193847512e-05 7.549632864155640921e-06 1.859312175533557344e-05 8.592070127177634694e-06 2.732739843420768942e-05 1.710317701971514204e-05 1.681658542167303842e-05 9.736049991592721694e-06 -9.945282473119760022e-06 1.105947170425953471e-06 4.650426560009065133e-06 -7.290820266446359436e-06
9.432003234040490874e-06 -2.843286475299666826e-06 2.013620346550534132e-06 8.635557573484488553e-06 5.018205432993376405e-06 2.571515853048131461e-05 8.178918609278638908e-06 9.726079957219113838e-06 -3.552251770300111843e-07 -3.684067061140479421e-06 4.528521081932015398e-06 1.924103203660864044e-05 -4.613242456717960370e-06
1.039988127492401955e-05 2.666885464279004219e-06 2.034614362966779874e-05 -4.685277612718874695e-06 2.044242868797862430e-05 3.423236047214060833e-05 1.139451078310277111e-05 8.199742057748143564e-06 1.815015942605701239e-05 -3.900738172556343694e-06 5.881865409477540820e-06 2.247076899815333631e-05 -3.969394493810972945e-06
8.320660532521000007e-06 8.914021581730561630e-06 1.326062825689592257e-05 -8.905305957417856181e-07 1.242300170953645440e-05 1.365914113191211518e-05 1.409362775651929000e-05 5.668324039881142187e-06 1.759090357915997315e-05 4.639232206319112172e-07 1.124553576792262893e-06 1.631083641240399927e-05 -1.224835856757565467e-06
2.090810117521045583e-05 3.084441020764876890e-07 8.438036740346374019e-06 8.507027378101020360e-07 1.917347873618188619e-05 1.672117090018980059e-05 1.975880127458284400e-05 8.550010573708568480e-07 1.643487910191447569e-05 8.926841036366898265e-06 1.721487720874406173e-06 1.324092448171511594e-05 -1.381752394695539143e-06
3.361768135499568547e-05 5.686989322620844605e-06 2.647116260444460781e-06 -4.838079662512518057e-06 2.003097999045611770e-05 1.787188280637194533e-05 1.891337834841272259e-05 -1.503556759247372631e-06 6.262105054170999495e-06 7.186699981789959003e-06 6.556126026224219754e-06 2.044773344821605704e-05 8.731103324092855906e-06
2.243989363484623638e-05 1.063119859937696996e-05 2.588747638899679537e-06 -4.217994674798005887e-06 1.565228366580249890e-05 1.726798570800871843e-05 7.573908130948369510e-06 -1.032107005763203171e-05 -4.612453605968492853e-06 -2.454830338755914570e-06 -5.444762216769748917e-06 2.598096424141691483e-05 8.491695137551437069e-06
2.444877128971364639e-05 1.055573612936995740e-05 -1.377388229739849936e-06 -2.305855369251575574e-06 9.893854406548780191e-06 1.252692481776800731e-05 8.850682141871078662e-06 -1.671799616234557770e-05 -6.042680674817141749e-06 -3.555735001847843472e-06 -6.471383229227134039e-06 1.850601407995785394e-05 5.569707080125097944e-06
2.036484912014169222e-05 1.961053844309990109e-05 9.208892612867079598e-06 -9.405142495619164621e-06 6.211166470303738025e-06 1.562200444235906861e-05 8.145125991818688791e-06 -1.011394181115558640e-05 -5.084252111381724076e-06 -9.566732628979668579e-06 -2.689569047050998583e-07 1.345478802204711481e-05 6.853299019798662104e-07
1.822023464303428286e-05 2.851565681644191704e-05 2.059379436594731643e-05 -1.976746949198876149e-06 -1.071567472150971123e-06 6.554101001199320607e-06 9.999399794243428189e-06 -8.249553366681588987e-06 -2.100624214150598871e-05 -6.046418113710482970e-06 6.726836279181655226e-06 9.912178139931248505e-06 -4.101320116352426413e-06
1.848149773381501100e-05 2.482168444548118935e-05 9.965350336493502322e-06 -1.895291991677522581e-05 -1.899114664557627089e-07 -9.773750962614149406e-07 6.807958582282962130e-06 -1.441547558564361898e-05 -2.355359477693572725e-05 4.736039162460810091e-06 -1.016840330895827173e-05 1.453020784390303961e-05 -2.044090511640054553e-06
2.393792708460209850e-05 3.234617867090397084e-05 7.355181621082783534e-07 -2.937768762910375971e-05 -5.444159130613923638e-06 -1.118096883438419508e-05 -3.283100648258658642e-06 -1.273067206115507237e-05 -2.323454934459127507e-05 7.512023800966576583e-06 -1.800835083433601329e-05 1.732278256708059302e-05 -4.415422122834482138e-06
