5.672999228334552405e-03 2.557012949873387520e-04 1.147304316945013843e-02 -2.097598375683093139e-02 1.139006344719736396e-03 6.167009852580670332e-03 -1.074910750910946199e-02 -4.650190641914063797e-03 5.095021124986670244e-03 2.121122729609298610e-02 -3.593290861600714758e-02 -1.301874604092538579e-02 3.154937938720489554e-02 3.922390657735556896e-02 3.662714223958603993e-02 2.095171885399374490e-02 3.540003356463227585e-02 1.229977865722982865e-02 -3.991453319289776924e-02 -1.766376288286150217e-02 7.084513617141526866e-03 -1.247395492099681591e-02 4.973067679316736829e-03 -1.078923774641179362e-02 -2.623223360961081038e-02 2.296816152089050170e-02 1.081670421185103662e-02 3.107995009186573232e-02 -2.658750566043860744e-03 -7.033973115250904962e-03 1.535447980463686309e-02 -2.508537846680626918e-02 6.510669154015756056e-03 3.545441118002692904e-02 -2.188645491877183602e-02 -1.757437778864692768e-02 -7.841472859495598330e-04 -1.323609023168241354e-02 2.640227524489151267e-02 -2.166100688139740646e-02 -2.033988899659846389e-02 -1.071026820087709643e-02 4.425978889468735328e-02 -3.526308896588505742e-02 2.535045565103840118e-02 -5.825175379787482857e-03 2.662483082941515325e-02 -2.378697284855488953e-03 2.908048419690235573e-02 1.635141707958524598e-03 -1.899181517842405201e-02 -2.741573643177189483e-05
9.522848039030588213e-03 3.130252335883286171e-04 1.655708537875428751e-02 -1.980745565073039130e-02 -2.488595957227596363e-03 1.389743693617543317e-02 -9.852036451133817582e-03 1.654145995334524314e-03 1.499735013413544191e-02 6.580837481878164079e-03 -5.004176848225745655e-02 -9.292003196606625146e-03 4.537120079106154308e-02 4.071412629875242883e-02 3.227476730181019077e-02 1.330377806196482438e-02 2.111367335481420873e-02 2.259173688466902669e-02 -4.027516958450276519e-02 -5.931223151746706571e-03 2.002501931979226713e-02 -1.733829134241850894e-02 2.240082924214062410e-02 -2.896945444006883072e-03 -3.111909009240069329e-02 1.833308411849744399e-02 1.578112392241829906e-02 6.609467063107504411e-03 -4.745458330793469147e-03 -1.946511793803380741e-02 2.834524560832278779e-03 7.890134143129053784e-03 -3.477295727434038825e-03 3.235658398354033377e-02 -2.268925345706338317e-02 -7.114275671182660431e-03 1.237861362619387118e-02 1.572535754576456432e-02 3.118157790514658120e-02 -2.062168525475787870e-02 -1.359751580229543767e-02 -1.546420575144357920e-02 4.552285306087652805e-02 -3.266432465608440361e-02 2.804621761411305730e-02 -8.803761854986734414e-03 1.419409053676442406e-02 -1.016185318224569270e-03 -4.936132316840131581e-03 -4.787049366338293720e-03 -1.442302519380593735e-02 1.775301152194721024e-02
2.890352412681864921e-03 1.859089641312776722e-02 5.755793745361171589e-03 -1.427036713268553178e-02 -5.560669325115816068e-03 2.185698194580783238e-02 -8.851618465607152125e-03 -6.929217346879574212e-03 1.907257928461290539e-02 6.333986624302611994e-03 -2.886225013075191873e-02 1.112562650869533716e-02 3.965493469731339732e-02 3.104279195111760495e-02 2.613010837621468352e-02 6.895035041162293939e-03 1.031196868891250812e-02 2.912580934808487593e-02 -4.416843870408500988e-02 -2.640433317750787677e-03 1.065960019231319660e-02 -3.488230198244546970e-02 1.701446974668623493e-03 6.200272277416712973e-05 -3.923831145961753641e-02 1.581444808848583850e-02 2.259909857561584814e-02 2.427273311851418577e-02 -1.500238526504458700e-02 -2.634364264545303869e-02 -1.426140783444036428e-03 -5.317214607832286034e-03 -1.187022836961838107e-02 2.520668557673925655e-02 -2.484586032259499672e-02 -2.846397371397797575e-03 2.052523135516454156e-02 3.576437955806882618e-02 3.144012822961757270e-02 -1.671419402366134885e-02 -2.959919630690168585e-03 -1.409441564425073512e-02 5.236209335990751196e-02 -3.745679179988185836e-02 4.025164714435493923e-02 1.204133474050798642e-03 6.095668797281866662e-03 3.077574673518046911e-03 -2.438587949772530114e-02 -2.614607955092094517e-03 -8.546358092186219155e-03 3.859103726559930114e-02
-4.281743315765307312e-03 1.766818838039047740e-02 2.361954943942342483e-02 -2.525731600097858021e-02 -3.880379726687381049e-03 1.597733872648968156e-02 -6.343988673343487796e-03 9.485901514153001132e-03 1.738250624063002181e-02 1.311987453034180184e-02 -3.823631081085163835e-02 9.830918706553526745e-03 3.251589720160441566e-02 1.826817158960262685e-02 1.381489974537819347e-02 1.676999360629025104e-02 2.330386979841777770e-02 1.849578357223161107e-02 -3.272891673996503048e-02 -1.138037392521034676e-02 5.366865373200753464e-04 -3.980603968720931168e-02 1.948271381058814177e-03 1.121020412788508586e-02 -1.287108253544804251e-02 3.459367174381513220e-03 2.695427773341878622e-02 3.970190410261523195e-02 -2.446913443546763767e-02 -4.113451201075407626e-02 -1.397704500970676340e-04 -7.899355128886727945e-03 -2.843756346527059539e-02 5.244261900372243490e-02 -2.770790807589334007e-02 9.386186931768486508e-03 3.617026238900369201e-02 4.115059806576813056e-02 2.046715424897851618e-02 3.182697554609140687e-03 -1.276326194107076095e-02 -3.849723851008595571e-02 3.178765760562950876e-02 -2.585760408228450838e-02 2.368363081093089600e-02 1.036591056705927832e-03 3.226250834434968122e-03 3.713132969191814542e-03 -4.269999104921346628e-02 2.116426167957084770e-02 -1.315799689865709485e-02 4.664564441854580218e-02
-5.282950605481425213e-03 1.037142844212940625e-02 2.030802366254411129e-02 -2.694242162757307449e-02 4.309356641865607837e-03 2.117264695874096492e-02 -4.058438639159965555e-03 1.056069534784268710e-02 2.080343204304509197e-02 1.188618154658566822e-02 -4.481473587946515486e-02 1.417523917399914068e-02 4.225083001435007979e-02 1.340581761419321234e-02 1.739942841271126944e-02 2.993944155684387029e-02 1.880225652462092986e-02 2.359443488708194009e-02 -2.892444410780242031e-02 -1.549894322936554332e-02 -1.111101519414634149e-02 -1.564864352800627093e-02 6.659110902120178024e-04 1.949931079253180988e-02 -1.797079078838542329e-02 -1.130561903290358029e-02 2.180443373044788774e-02 3.973390866820245004e-02 -1.262143799191634864e-02 -4.173531707521284384e-02 7.883375419856518450e-04 -1.525903378100975684e-02 -4.267211965458600487e-02 2.856212840254822652e-02 -4.018841362331225520e-02 1.457022432371981625e-02 2.569040212730665934e-02 4.415684513346739698e-02 -1.228861566076466880e-03 1.167356440225713124e-02 -1.197482486035875843e-02 -3.259296673731969241e-02 1.717527732561527701e-02 -2.420196665168389619e-02 3.677505515341179115e-02 -1.130792181016692863e-02 -2.385829621269517449e-04 8.040447655317488687e-03 -3.186097216033145080e-02 1.716734423851862951e-02 -1.471287019106186367e-02 4.992523583952533650e-02
-2.851788574959205312e-03 4.927269886305009165e-03 -4.504473158196845538e-03 -2.209670653213105518e-02 -1.162875491121991706e-02 9.279015162369797995e-03 -1.616162618301109424e-02 2.149188774670221513e-02 1.369851227218105323e-02 1.129597512102181733e-02 -3.651072500447222896e-02 2.664441023155308952e-02 4.703265766869046960e-02 2.223895391146942999e-02 1.057276281637321326e-02 1.065138512877234628e-02 1.049040559026155617e-02 2.843899381471533261e-02 -4.428819664414442026e-02 -1.318864015694123622e-03 -2.189347872046517804e-02 -1.618937039912769077e-02 -9.730033783978818841e-04 1.114506307746967670e-02 -2.953848076687657156e-02 -1.526200300135150962e-04 1.480830523694121091e-03 3.676789257337182565e-02 -1.278272424770535674e-02 -4.619527705857652544e-02 1.083768034492878316e-03 -4.895884218204558241e-02 -3.705256625885257338e-02 1.469642884351241019e-02 -3.615456123286746315e-02 -4.388085274977847686e-03 9.024148325490770686e-03 3.404679860767242244e-02 4.975969958910491167e-03 5.161475977119008539e-03 5.716520453064069876e-03 -1.733096471905799449e-02 1.526862364393004323e-02 -4.642971500227145720e-02 2.257298400508692821e-02 -1.790210484683773043e-02 -9.597922320481228411e-03 7.378094414735364946e-03 -1.812690226536737767e-02 1.578440953905335328e-02 -1.764764410976083289e-02 3.005685139336817385e-02
-5.483781336740963311e-03 1.762334243292181662e-02 7.444590835214494849e-03 -1.291414161245731107e-02 -5.489017748394093774e-03 5.543802329506920465e-03 -1.302528905305799269e-02 2.005423695740542189e-02 3.416371844704913299e-03 1.023492543207734414e-03 -3.157656335926244812e-02 2.527471997274983312e-02 1.428238070513006795e-02 9.464123913547096978e-03 2.136781502917910885e-02 1.655122165989432459e-02 1.653604370804431572e-03 1.963509014766733410e-02 -5.933231138122009585e-02 1.103844150342300247e-02 -2.130741278661517704e-02 -1.071700337914336873e-02 9.940248318295192773e-03 1.125529149165612960e-02 -1.040859996821854455e-02 -3.856702117070340773e-04 -2.472524611560951869e-03 2.303695967843912354e-02 -8.059542157288525355e-03 -5.462174691959220674e-02 -6.025669416276273858e-03 -5.675318321953882333e-02 -9.788053753486262651e-03 -4.168628294945863483e-03 -2.921585884100249067e-02 4.263326826423663451e-03 1.938253755097144732e-02 3.457093003330614228e-02 8.355786265177031838e-03 -3.876854665363516344e-03 7.512199572455727573e-03 -1.222815274774656860e-02 1.042508449354173812e-02 -5.113548448026235954e-02 2.545895784275043622e-02 -8.193884471224330626e-03 -1.862639341289074740e-02 1.729680961737166747e-02 -1.969651693605659754e-02 1.165779695882206320e-02 -3.768418825332403056e-03 2.719260571508022931e-02
-1.009071930553009748e-02 1.631916606873303269e-02 2.327135349661905040e-03 -8.488762076411533741e-03 1.321999317532952757e-03 4.490197336048071773e-03 -1.701199396155433918e-02 2.752346976292854505e-02 9.040232122646464641e-03 -9.470183703249993035e-03 -3.962154086649022008e-03 3.119097018879884997e-02 2.832584956985410504e-02 -1.119813014686290263e-02 1.575711222258567579e-02 2.748780372837063626e-02 -2.760528730648114867e-02 2.353315049235774406e-02 -4.908902989413341938e-02 2.267064616415047015e-02 -2.345745528538943636e-02 1.673323510239052830e-03 1.910226761149005220e-02 1.080489589531554578e-02 -2.428891167058766509e-02 -4.409909062515079102e-03 -4.444669542643504834e-03 9.333856508101518942e-03 1.330529576891863359e-02 -4.675577006660587565e-02 -1.595725826534030375e-02 -2.324598695338736185e-02 -3.917992440581471308e-02 -2.914687857942109724e-03 -4.312841511003797507e-02 -7.237114712534973085e-03 5.478769247700625983e-02 2.626465155869903145e-02 -2.052301355080686507e-02 -7.447110609800683314e-04 1.031380892695618438e-02 -1.959473160779819437e-02 -1.421720801561080112e-02 -3.432243074946357553e-02 1.821075947682338284e-02 -6.745266148744854737e-03 -2.008778554883531089e-02 1.046298371037984211e-02 -4.382953486049777359e-02 1.949510501112748304e-02 -3.153110286493688349e-03 1.662614590088062200e-02
-6.837979185232275804e-03 2.140579020812976782e-02 3.366328385394404352e-03 -5.230047710695695691e-03 2.311824140905937067e-04 5.829114833101702899e-04 -6.534659241734390271e-03 3.774063488211355788e-02 1.502744733053965227e-02 -4.256918048834439257e-03 4.310216280424976169e-03 2.487660570842314262e-02 3.707592317874268406e-02 -2.166372106453227919e-02 4.352809538984086547e-03 1.421166039428830262e-02 -2.203410239277587765e-02 -2.143225646363441407e-03 -3.073928096004995350e-02 2.366320303292169733e-02 -1.899128084148412818e-02 5.784298504046278891e-03 9.176281459778412933e-03 1.127329575922080256e-03 -1.260310729890906818e-02 9.877469382383373495e-04 -1.134821004687812038e-02 1.632388012141982800e-02 3.303425833404287359e-02 -2.122717778871650515e-02 -1.579186942287344811e-02 -1.346861950062837147e-02 -3.297331519028531832e-02 -1.903699159132105079e-02 -3.410545089000110303e-02 -2.616344996247001523e-02 4.070778197989050745e-02 2.057626431249964111e-02 -2.705104246212726785e-02 -1.312694654489766043e-02 -7.753674065919493284e-03 -2.588051648532081403e-02 -5.388431015722605459e-03 9.723913881507955867e-03 -7.068837928124959390e-03 -7.185496908489424732e-03 -2.104693622400232583e-02 1.213170983873130410e-02 -3.696759419600333108e-02 1.617809425126493471e-03 6.607785662993958913e-03 6.079577665869683248e-03
-1.366037624552276890e-02 2.500655389230002287e-02 -6.512475763541109887e-03 5.276082180539862221e-03 7.520527726297637858e-04 9.814116420129893881e-04 -6.102333637097726721e-03 3.165550013148628328e-02 2.740291353821735706e-02 2.003831784701030471e-03 1.957861956903773643e-03 1.162541655457840876e-02 4.681770527245264490e-02 -2.902852130747528292e-02 6.876636369801360747e-03 1.576660518745208461e-02 -2.749732815295463650e-02 -2.829990601710802387e-03 -1.158667684366191351e-02 2.569233612884724155e-02 -2.819553046445093247e-02 1.955308733288933787e-02 -1.788379093428471437e-03 -1.598841975996553259e-03 4.182520017467737661e-03 4.375876921344285485e-03 1.761899685703290780e-02 1.075667913947078030e-02 5.357269707997799196e-02 -1.520480120343096347e-02 -1.554502737001027882e-02 -1.981198394780502720e-02 -3.480935845561536346e-02 -1.322014811135831247e-02 -3.637674467715858173e-02 -8.544217934502199366e-03 4.074809969820242239e-02 2.317133244429179367e-02 -1.607268308357466535e-02 -1.492345329219949175e-02 -1.296230997846149454e-03 -1.808268692166867253e-02 -2.596467760188192215e-03 9.712153893479501601e-03 -1.056353764686693460e-02 -2.170304139324292711e-02 -2.014371627898310299e-02 7.279076083630762681e-03 -3.080648124301505267e-02 -3.590803159592337226e-03 3.414292358438481348e-03 -1.939313172395234347e-02
