1.038576443866611691e-03 -7.530992135937021430e-03 -1.050039313422316926e-02 -2.148784246829158612e-03 -1.649249667124883315e-02 -1.917452245344098208e-02 2.545927649433281023e-02 -1.441193217158887995e-04 -3.966974306980095705e-03 -2.764546626212253944e-02 9.727539797449421058e-03 -2.124544713777668653e-02 1.449288395956459079e-02
-2.834116137347165456e-04 -3.372947862393138076e-03 -1.205829018443291094e-02 -5.486712925972763236e-03 -8.628986836965621757e-03 -2.995009136703977518e-02 2.114092107066520634e-02 3.711703442628055960e-03 -4.693550427882715696e-03 -1.774094799432599998e-02 1.801976236435355247e-02 -2.025798538334875817e-02 -3.654710605755652594e-04
2.236793472781458021e-03 -6.092626266419869097e-03 -9.449315598184043763e-03 -9.818929423154328096e-03 -1.872696785015463957e-03 -3.488014113042765818e-02 3.879000779802534160e-02 5.089478404553498050e-03 8.978481034274079413e-04 -2.324504917246134755e-02 2.072394921884590860e-02 -5.365528623476375179e-03 -1.445953476193906351e-02
1.473980846177452928e-03 -3.872284484102346460e-03 -1.698971657805731922e-02 -1.170574868612537373e-02 -2.002022756251406552e-03 -4.554904606654651411e-02 2.563622110538676599e-02 8.846435676637051659e-03 -2.215241991821630205e-03 -1.986904152437613674e-02 1.288799935552039332e-02 -7.642115794341750035e-03 -1.102917615426269975e-02
-8.156667032454704763e-04 6.663352181057946404e-03 -9.859972937076631402e-03 -9.863236067119758588e-03 -2.001706198341691306e-02 -2.801246003175044200e-02 4.154046426189365177e-02 1.664321217973623035e-02 3.112821213873165696e-03 -2.173313887484814785e-02 9.890355449855400740e-04 6.491286020325729572e-03 -1.292731009256896206e-02
4.112999378123307834e-03 -1.699588032051937416e-03 -1.237010960040809890e-02 -5.586933210147194441e-03 -2.508250782699729051e-02 -2.501924230972012858e-02 5.513934842305302092e-02 8.182702279942360990e-03 9.852210643557565012e-03 -1.277483534456730699e-02 7.838379840954172104e-03 1.258658645724692292e-02 -1.314057057475696844e-02
2.594969304725647415e-03 -9.497163523042707542e-03 1.805874594070412217e-05 3.835846498194610092e-04 -3.637039402799830540e-02 -3.344753062440712632e-02 4.524892228013459999e-02 1.008612280247522060e-04 1.476922919547358180e-02 -9.910079760632205248e-03 1.208181134188050787e-02 1.146424607266422445e-02 -2.448121362904120968e-03
-7.265158270084816350e-03 -6.560618638438223127e-03 -4.771238231398217990e-03 -6.832761545029560242e-03 -3.161595357378291227e-02 -3.093228373848255774e-02 5.638378223487348212e-02 -3.059308486288136661e-03 4.640586181102145796e-03 -1.880017770193373808e-03 1.096735366491259633e-02 1.566826358535901298e-02 -1.132950608081936643e-02
-1.275456755049686475e-02 -7.113611677673989560e-03 -4.104769178538632095e-03 4.213589040247067187e-03 -3.503284452101142893e-02 -2.880941011169882437e-02 6.322659265654997918e-02 1.257051877338264941e-04 1.217451009210239292e-02 -3.355289933949933898e-03 2.737909752213421935e-03 1.940202189949048403e-02 -4.292726956269157096e-02
-1.692837723932401339e-02 -9.028177045435381229e-03 -1.148319352563927434e-02 1.145205994010382172e-02 -2.502813645303788789e-02 -3.448026084345574838e-02 3.884688449298498436e-02 1.128423814515931711e-02 1.207378120400898897e-02 2.518231509083123428e-03 5.207245136785243825e-03 2.223467016892016757e-02 -5.962910829567401316e-02
-1.689540066960455375e-02 -5.873909755026811980e-03 -1.525530380143823132e-02 7.404333057677708885e-03 -1.073629438281852727e-02 -1.930781874610995250e-02 4.108931890862649317e-02 1.883576916746072111e-02 -3.097947537982469971e-03 -3.980437843875560440e-03 9.777858601485635986e-03 1.951765408480493277e-02 -4.603028873327445758e-02
-1.315479278354064578e-02 3.764608897148750705e-03 -1.393697518575227542e-02 5.096289628394371635e-03 -2.514881460883596105e-03 2.962141718226965915e-03 2.922545636158693783e-02 2.476642012250607552e-02 3.284019255617883198e-04 -2.454435160918505120e-03 1.593464617229088318e-02 2.420603533204167962e-02 -6.155241811741632429e-02
-1.629205292763775612e-02 1.098165085553176427e-02 -1.605889423671243502e-02 -5.878191939210380100e-03 -6.292293643617802301e-03 1.349672712572063706e-02 1.789219198055516311e-02 2.046887256024213300e-02 -1.756381896409223977e-03 9.219237979948943090e-03 -4.914722610205192856e-04 1.559067071997533721e-02 -5.338643293285508240e-02
-6.962554537299167970e-03 8.981375763183320135e-03 -6.318842714268045613e-03 -3.275980159485455175e-03 -2.104294661656398117e-03 4.134333166079830896e-02 2.558685299002321292e-02 1.727474175741393683e-02 -2.419728596889481314e-03 8.454887710923003966e-03 4.998497984594664663e-03 1.724718304759206150e-02 -5.376704121864209901e-02
-1.861633870152062074e-03 1.364935796990097809e-02 3.848037415479523514e-03 -1.116271410624635049e-03 -4.260654672003635034e-03 3.475298865402338261e-02 1.667468710004985089e-02 2.522341938625013297e-02 -7.208184745502882809e-03 5.643431860011009424e-03 5.861340518767850765e-04 2.120873372347989796e-02 -2.912199727831667195e-02
8.405023358193118577e-03 9.193661992442127284e-03 1.428465990613432286e-03 2.112981381691057814e-02 8.307329532035206271e-03 4.118721011555311062e-02 4.057970906664791488e-02 2.320763800743268213e-02 -9.377928968570982751e-03 -3.345887513949057871e-03 -1.311580870886293153e-02 2.698277475844106533e-03 -2.706591399993208205e-03
8.240219289310977968e-03 8.150366323569123786e-03 -5.332673042408391482e-03 1.586822156517950916e-02 7.481597955605138843e-03 4.733128062567190653e-02 1.213881016817128060e-02 2.767359872465383758e-02 -1.064145678398338872e-03 -1.132158182150439993e-02 -7.959439370780680909e-03 8.164543881775317494e-03 1.245489849693686216e-02
5.693920591061082774e-03 7.844201982078883792e-03 -7.004414883316153334e-03 1.803777958458701106e-02 2.132969395100719340e-02 2.142182752313939384e-02 3.984153367552843023e-02 1.307157160134137311e-02 1.232973603979411895e-03 -3.043908245784828631e-02 -9.898191312318642063e-03 1.077079203882778773e-02 5.020379963225846467e-03
