3.059797373647670047e-03 1.428384170765378174e-03 2.103826602470403907e-03 2.729200851459347241e-03 6.394796878344486670e-04 1.536276520642176300e-07 5.578738546516490019e-04 2.384872665605102730e-04 -1.997092029121616368e-03 -2.944686202355969182e-04 3.971069684339930891e-04 -8.749689332566428120e-04 -9.198166463848606251e-04 1.479367810352235496e-03 -2.135868910366278857e-03 -2.481187415885560948e-03 3.272033523807772043e-03 1.790027962411407008e-05 1.258257438120104254e-03 -1.827492886386685843e-03 1.823968829828364311e-04 -5.713384381508719318e-04 1.329547627475334212e-03 -8.986286495376901839e-04
1.988551481853435485e-03 1.751103054205202340e-03 -3.326792708147362004e-05 2.628413171333734977e-03 1.460539068334606267e-03 2.504621570211971668e-04 1.715016070715908586e-03 7.977607122643257857e-05 -1.169869930352183561e-03 -4.162669140497659865e-04 4.622369876167282368e-04 -8.556493710528763515e-04 -1.060524558420364825e-03 1.865258593783350027e-03 -1.787107121387360035e-03 -2.045343672873482874e-03 4.913881934856610678e-03 1.110872441787117467e-03 1.208150613000570075e-03 -2.055871593680565126e-03 1.109157231724493237e-04 -2.935394084689436559e-05 1.488500608541439268e-03 -1.014604114413718196e-03
1.613102862951441363e-03 9.774305383254209677e-04 7.391341568498026923e-04 2.951279020152029579e-03 1.598950814092059847e-03 -4.486811170938343396e-04 1.466454965538244691e-03 4.762054250704593527e-04 -1.191354844680270761e-03 5.402020998676786368e-05 6.826501833176162187e-04 -8.213433151074533544e-04 -1.397608056229661605e-03 1.770464833440444502e-03 -1.507878558805617920e-03 -2.238053974569865611e-03 4.347221146055668499e-03 1.721666732960758228e-03 3.296990374851179579e-04 -1.893014782188354606e-03 2.799126892669824649e-04 -2.131867933498724247e-04 1.842110883962666838e-03 -2.881174550896079857e-04
1.617611917917890704e-03 7.727192191790437830e-04 -1.795535108621757218e-03 2.552298709841682983e-03 2.111123041076132852e-03 -1.170335825625227685e-03 2.197401828446559052e-03 -1.716156994550053789e-04 -1.799494481961052021e-03 6.620319942489663514e-04 1.020237627094944559e-03 -3.307611161168257899e-04 -1.225588947156679154e-03 2.843439075215876185e-03 -2.117836119313371793e-03 -2.173617499560304665e-03 4.001856003176409472e-03 1.054651375895163286e-03 -1.903826386599772265e-05 -8.706076493178650138e-04 1.005281726308446884e-04 4.770141916943541637e-06 1.365990613097667339e-03 -8.617441665653752161e-04
2.186245622467831475e-03 1.069268893204206299e-03 -3.018116715379295240e-03 2.774171207712295036e-03 1.019907057056015963e-03 -1.405454350726327529e-03 3.688292581604373736e-03 -1.259968434728596636e-04 -2.453060621455804315e-03 1.447850467204902245e-03 1.645442629922508251e-03 -4.545346396064009736e-04 -1.253692240095377651e-03 2.692883565210222891e-03 -2.045766856206097419e-03 -1.489388616753562194e-03 4.084376519801933073e-03 4.278544496731955167e-04 -2.355716762508283505e-04 -1.412488085845033277e-03 -6.143054663675482252e-05 -4.255879181787494518e-04 1.378410782875356608e-03 -3.626480625918008030e-04
2.406151090645414551e-04 5.285869392874513635e-04 -2.624948870094101581e-03 2.141898426360427585e-03 1.821845185095590436e-03 -1.390929621020594491e-03 3.763735487186732620e-03 9.101975886021609755e-05 -1.397543079544706981e-03 5.859192946979034080e-04 1.791277575975527662e-03 -3.031956007367102410e-04 -8.474224189462859934e-04 3.901948217519597088e-03 -1.605760411719571326e-03 -2.579551919782919773e-03 3.389923664818120241e-03 -3.259310321977696855e-05 -7.126980315574157508e-04 -1.142929006353933866e-03 5.799485436863328230e-05 -3.545409582531818047e-04 2.279543227970252408e-04 -8.438923518441406859e-04
8.843612480857533957e-04 -7.093985994854673169e-04 -2.531961891721966340e-03 3.835072679338773411e-04 1.907605988047415086e-03 -1.096047308222497388e-03 2.535125151485855162e-03 1.671274466579455347e-04 -1.942724586712391618e-03 5.452985819946386216e-04 2.172455506782373664e-03 -2.633399554744046407e-04 -1.276978197216675727e-03 2.982557893060932327e-03 -3.115423538504143164e-03 -2.175259754319941712e-03 2.925487238125231391e-03 -6.583903880861999118e-04 -4.805976456061293546e-04 -6.134813823584345498e-04 -4.084620643909974543e-06 -7.407346286170081104e-04 6.252003111191016364e-04 -7.717230592156076071e-05
3.561242765505632461e-04 -2.001294870648673199e-03 -3.888879605538243280e-03 8.057139048829613150e-04 2.477407465017812931e-03 -9.748429435412759691e-05 2.864435982910520147e-03 4.688950484635421418e-04 -1.372868539542745079e-03 1.604105111236761160e-04 2.272643113653862335e-03 -1.082200170070155102e-04 -2.472955573577551545e-03 1.772186631509959373e-03 -3.725602600366398256e-03 -1.550415393299982292e-03 1.753072629321534388e-03 -1.917299823557069459e-03 1.145823861103338181e-04 -2.044332688822312445e-04 -4.883748787089960521e-04 -3.483113026526415750e-04 3.963358473751034546e-04 -9.735877480762740368e-04
-2.566627458956485808e-03 -2.565131662552817739e-03 -4.116120983606896475e-03 1.160427219328437039e-03 1.697842911387358131e-03 5.731229386156740276e-04 2.171192375442140225e-03 3.888564278851271020e-04 -1.057574702699724020e-04 -1.951463794229253885e-04 2.712385344421893232e-03 -3.350540162809432219e-04 -2.191996129246597241e-03 2.167953030420771178e-03 -2.210489378250584877e-03 -1.132606640719182114e-03 1.254002015347153878e-04 -1.546028578191103791e-03 3.073480745798781201e-04 1.685897088241438248e-03 -4.049029488541401367e-05 -3.322063820643450836e-05 7.060260080539696066e-04 -9.273650442774289274e-04
-4.682247280745135964e-03 -1.728921376298142836e-03 -3.779967708354084552e-03 1.260551134662351962e-03 1.205273945009744264e-03 8.322463423190262343e-04 1.559949803914761511e-03 -4.113537438652928118e-04 5.551785633770933790e-04 3.166941167759662439e-04 2.253546491501049430e-03 -4.480804200772856255e-04 -1.933416638796310420e-03 1.681173908789005420e-03 -1.451861804840535401e-03 2.677349775667880387e-04 1.896178004615059736e-03 -1.061470949139962710e-03 -2.211698424508458827e-04 1.627742955426796654e-03 1.559071101286749477e-04 -4.755836107439669730e-04 4.425591873438103623e-04 5.273399810547692561e-04
-4.782677731606065595e-03 -1.568026336320079784e-03 -4.368751526663683729e-03 1.204729979263740496e-03 2.113407899543283484e-03 1.172566780818438872e-03 3.174599677153757391e-04 -7.423794396235358596e-04 1.672616836595159284e-03 6.927689114582470577e-04 2.459510133915007377e-03 -1.735440271872569257e-04 -1.886849183929789273e-03 8.612075745447274507e-04 1.259653233685792840e-03 1.356360231392246107e-03 2.418111209689359324e-03 -1.741161004793161712e-03 -7.092084783682024891e-04 2.400471939384318971e-03 -2.025492710891354619e-04 -3.411999035145335188e-04 -5.593877576691248576e-05 6.991910490379927906e-04
-5.797701249536929904e-03 -1.830892465599650177e-03 -2.646289729642126252e-03 8.202536774246622182e-04 7.929442631229779038e-04 2.047663492683145063e-03 8.408642506992322933e-04 1.000229391123084517e-04 2.763655794641775403e-03 1.017667689484542037e-03 2.590318738225262044e-03 -3.283656534975160882e-04 -1.433798154525945442e-03 5.441392042875032708e-04 1.036452820135829681e-03 6.556584933181075448e-04 1.184943387406164591e-03 -2.387609089457800281e-03 -8.726094513935247652e-04 1.907270148016896021e-03 -7.536985338112895706e-04 1.141718819867544197e-03 1.206489945538359721e-05 1.087964388915773359e-03
