3.417166276331254955e-08 -1.728418793642154109e-05 8.643820733147715635e-06 7.752387896974202895e-06 -1.596309777044973199e-05 -7.359360985106023574e-06 3.806550489726173773e-05 -6.783832618786625640e-06 7.501773867270893920e-06
-5.971417145055862621e-06 -1.600305616728596347e-05 6.402209422447051245e-06 7.223833084443808343e-06 -2.027491150968315132e-05 -1.228443557590497132e-05 1.740045113703900394e-05 -7.718610084524038785e-06 3.032644645676293596e-06
2.103155770525109078e-06 -1.778970461316680939e-05 2.615426364452350647e-06 6.137479229352478401e-06 -1.431399946653944823e-05 -3.875882633523715837e-06 4.446377544592001839e-05 -1.697144353709237287e-05 1.272814616741638956e-06
3.456991131406492608e-06 -9.934935420206012500e-06 -7.578534492097159255e-07 2.761939188543730818e-06 -2.004604009553672441e-05 -2.150318181599671384e-05 4.285910196328980532e-05 -1.549872104642175449e-05 -6.082391930182753862e-06
3.997589926994619697e-06 -1.024898563495730374e-05 2.875149673510786588e-06 -1.397634370250023293e-06 -2.489378204908433906e-05 -1.248096449453772084e-05 5.056714203645717960e-05 -1.389663673370251919e-05 -9.079510045888750984e-06
4.435095713788830894e-06 -3.170918557058871305e-07 7.134639154967025960e-06 -2.619624353587212806e-06 -1.859688784030602085e-05 -1.930663297346667874e-05 2.779373549999693204e-05 -7.764002364868672322e-06 -1.210210145046591439e-05
-3.150096738835969793e-06 9.057741532023703371e-06 1.250740189139251260e-05 -6.339663677630173987e-07 -7.001958810487342442e-06 -3.926140304026869653e-05 1.663244096762502121e-06 -7.648512483745982112e-06 -2.334271576278832397e-07
1.208187953755733676e-05 8.616694780107163362e-06 1.991746949976501294e-05 1.147608066038286805e-06 1.401554449026838337e-06 -3.160586019672826633e-05 -2.037580767863611403e-05 5.312630981368989798e-06 -7.982612901453114900e-06
1.364879171945752973e-05 -2.214332644727793537e-06 8.902789964543864751e-06 7.839575617275350547e-07 1.029303860273973634e-05 -2.624694312260155660e-05 -1.327099622623367367e-05 5.161938259945077490e-06 -1.278630264725787563e-05
1.861765598123431298e-05 -1.634022157197909836e-06 1.600343887224033664e-05 -3.168943320297663973e-07 2.006175264327414749e-05 -2.939117778123749925e-05 8.420144629894216144e-06 -1.701071908543244856e-06 -2.088795445785761326e-05
-6.990209255399852929e-07 3.684616037932637795e-06 1.123624268904296855e-05 -7.128951373802340476e-06 2.602862653809101331e-05 -2.705072409143546248e-05 -1.385874450899449213e-05 -9.915144089808428045e-06 -2.118906450471305024e-05
