2.527145709934422186e-03 1.163555194372661687e-02 -3.617560817883673681e-03 2.404960328938326661e-02 -8.738788972357287507e-03 5.474663050635149991e-03 -7.184867953312552326e-03 -1.999448375461218216e-02 -1.477094056932467918e-02 -6.470944516124224263e-03 -9.054243120821880292e-03 7.523295821295039078e-03 5.483375643382872554e-03 -4.573069854287854785e-03 -6.671642179577873602e-03 6.706258535196118857e-03 8.843279648259391376e-03 -1.720369798067418465e-02 2.771563152691205317e-02 -5.992993007358772724e-03 2.250835921628902003e-02 2.950823953129522864e-02 -5.954410605800265028e-04
5.009741346814808489e-03 2.220175788609834652e-02 -1.639064343946983714e-03 2.013506059129626172e-02 -1.142444128864791505e-02 1.247043215973070614e-02 -1.887513708326765335e-02 -2.051557417099068859e-02 -1.473612686025087271e-02 -4.835775642657286059e-04 -8.889684379560629582e-03 1.847619695764527586e-02 3.739577562677278907e-03 -1.315279790438030234e-02 8.755591078637873842e-04 -6.120489403618469167e-03 4.022029441821009348e-03 -1.137628679281245912e-02 2.144774893266709198e-02 6.013154284975090989e-03 2.277321363159109241e-02 -4.383580535619011368e-04 1.317775640843599390e-02
-7.328104637122301313e-03 1.349486936821501365e-02 -1.867844343556522568e-02 8.327433069978547667e-03 -7.571162473509201671e-03 1.369532869167006117e-02 -9.397765690557674176e-03 -1.912658366587641559e-02 -1.365294813555874807e-02 -9.472775896391878378e-03 -1.418858305068511350e-02 1.824252041996885301e-02 1.166742273250681063e-02 -1.706665467130500172e-02 -9.077836304090061009e-03 -8.167718572303072147e-03 3.623271472761373409e-03 -2.413518051302536091e-02 1.652226876864524088e-02 1.077446695587848217e-02 2.029668401729871341e-02 -5.820167681729236653e-03 1.443630535379618329e-02
-5.515486411188911045e-03 1.034651272322437837e-02 -2.667065909237277543e-02 1.260791021783343700e-02 -9.196208445241948332e-03 1.639142703528782483e-02 5.320158376223967089e-03 -6.415113285832254632e-03 -2.198517527896809258e-03 1.016360954712960257e-02 -1.763415260307054158e-02 1.859646381310808491e-02 1.933543392052315679e-02 -1.584298194911416130e-02 -7.926714355712708923e-03 -1.616476075981939861e-02 2.296761036839650716e-03 -2.461436249641541993e-02 1.717597391758193467e-02 2.844055126433003844e-02 5.728930186525034267e-03 4.494510868720560069e-03 1.769602433214605489e-02
-1.438995995127308539e-02 5.472674834851480770e-03 -4.066855332922108407e-02 -1.667464077063134044e-04 -2.779545727531730192e-03 2.176347068567144327e-02 5.276774185637387975e-03 -1.370748844547160609e-02 -4.920112280219117798e-03 9.089636757218822263e-03 -1.726786513455006583e-02 1.763909409635836326e-02 1.615425530917613192e-02 -1.746428519503055721e-02 -3.362833217796550728e-03 -2.869537555288250927e-02 1.083750167548787598e-05 -1.902467703651403164e-02 8.886521641327386686e-03 3.513357176973618684e-02 1.925611439342108169e-02 -2.758292258143306419e-02 5.149729192385875051e-03
-9.100080731852080648e-03 9.083723898890819562e-03 -4.694047203227815629e-02 1.625886600965250131e-02 -3.765713227664077654e-03 1.510973997368021161e-02 1.580576001754985596e-02 -1.753218912516183933e-02 6.381079162003139640e-03 -1.066905863240748958e-02 -1.244457757590814936e-02 1.685557062471513753e-02 -2.280019592678776599e-03 -2.023311423067608930e-02 -2.436261189140877335e-03 -1.510017383724254932e-02 -1.517057860822982468e-02 -1.897224757265463316e-02 1.550766991014216820e-02 4.436539214734457059e-02 3.939683662037889167e-02 -3.203313247816579751e-02 1.612550141865335546e-02
-5.407146561243798659e-03 8.957041212415667308e-03 -4.510738351017805348e-02 5.212493339893427106e-03 -4.101647862379970968e-04 1.736507913762841068e-02 1.829419684829876325e-02 -9.576714753296550198e-03 1.978717565129222561e-02 -1.284044500749976885e-02 -2.025900723182639043e-02 1.009086044530921843e-02 -2.485911691334211603e-03 -3.063845743162897650e-02 4.481485865342560958e-03 -9.306322182949010660e-03 1.330964731929195309e-02 -2.160293919849469793e-02 2.632653920486963464e-02 6.585130010749921936e-02 8.958276903341892000e-03 -3.207076057526588725e-02 1.430154424499913320e-02
6.716797902462523376e-04 7.948959056740652340e-03 -5.280862962428888724e-02 4.010959767607525858e-03 6.543074506244716789e-04 1.902755362749639426e-02 1.768894106736863467e-02 -8.621952241185124391e-03 3.600046850230682709e-03 -1.524436986002083994e-02 -1.708520988325322801e-02 7.180024319956286420e-03 -1.622165845261677557e-03 -3.308778387648148717e-02 1.305587116679676751e-02 -1.157612737977241303e-03 8.544249138697232807e-03 -4.564392828331536624e-03 2.910564092549727117e-02 4.891775022534737560e-02 4.420242027120932678e-03 -4.541186017413961773e-02 2.218413706996648360e-02
1.121437967873899905e-02 1.681749282728223910e-02 -2.675411542102133430e-02 6.654431162342925275e-03 -8.265567287617232688e-04 1.879949024083568676e-02 1.301616634864303373e-02 -1.142246656079326343e-02 4.452503985349713297e-03 -2.510599039981744121e-02 -1.066438673943795150e-02 2.602253777941445430e-04 -3.628967545657543758e-02 -3.828957729522261544e-02 3.586256856942026533e-02 -7.077877136108187434e-04 1.060696529371462499e-02 1.595505119245135828e-02 2.699005218272067588e-02 5.485461376028479691e-02 4.718520022459761834e-03 -2.604542483751972823e-02 1.555081853070914948e-03
7.303939474811826753e-03 9.631888465570942817e-03 -3.579368043784461606e-02 7.800784823335397099e-03 2.582033999250240783e-03 1.540134940717938911e-02 1.009703901493915271e-02 -1.232498385819712390e-02 3.552798703527382425e-03 -2.497427749537262098e-02 -1.156107592391914830e-02 2.437022811047741180e-03 -3.459622611773733453e-02 -2.674170212939826902e-02 3.194507593242554289e-02 9.473076418863404010e-04 1.020416263121734501e-02 8.699395689356872324e-03 2.600249993624634617e-02 5.898691473314256195e-02 7.345846180773349908e-03 -1.772368601921070139e-02 -9.008595889715803953e-03
8.263570429486980298e-03 8.571243910406079608e-03 -3.038632768391431177e-02 -3.065894098036927445e-02 -1.547457770983831811e-03 2.450088225385640972e-02 2.466566049809451166e-03 -1.737039027232947785e-02 1.681840524494248104e-02 -3.002621977028258754e-02 -8.106174968774316689e-03 3.683346919979175842e-03 -4.183795028380048880e-02 -2.017585505008645183e-02 3.559815772119809957e-02 2.223914254218476577e-03 2.139435573146999600e-02 -2.231133203501802647e-04 9.760491301022610963e-03 5.516704466076772367e-02 2.029380516676217161e-02 -1.995127861036018191e-02 -1.657057466026806355e-02
1.176264571915962981e-02 5.725708640373548819e-03 -2.722199807008830741e-02 -4.584346586487982045e-02 3.110337977698131133e-03 1.820074899300268279e-02 2.582022456921512568e-03 -6.561872132133554809e-03 1.518132492873798707e-02 -3.659744162194530914e-02 -1.466978700083232997e-03 -3.522582700443609594e-03 -4.402020924325292239e-02 -4.783955797916992353e-03 2.985455718066554881e-02 1.324076152482536566e-03 3.091903097982297982e-02 -1.168666791191055009e-03 -1.647670068026810264e-03 3.122462243331288606e-02 7.531402393889429295e-03 -2.888733824530635361e-02 -1.655916834718194636e-03
4.995779936296507878e-03 1.227447200529279206e-02 -4.115762583118632439e-02 -4.812001543080162563e-02 3.952345803520647058e-03 1.306993504161155922e-02 4.091422254443735120e-03 -1.108856364079159607e-02 1.667237243300469240e-02 -2.658688919218878469e-02 -2.441839673536345522e-03 -1.402931718694494815e-03 -2.343220315254238711e-02 -1.233344255750300320e-04 1.519614726885533222e-02 -1.074583121602275607e-02 2.549568800236013885e-02 3.957987697568393182e-04 -1.031016391198825120e-02 2.277363104149517092e-02 2.226425692615456500e-03 -7.584942734109311434e-03 -5.575668099094559585e-03
