-3.195093548580158274e-03 3.897259060240881867e-02 4.287277069832254382e-04 1.806687949616979719e-02 9.059071278259073906e-03 7.059521682489114727e-03 1.137261486403465770e-02 1.496793894015442834e-02 -2.060662698991989200e-02 4.869821125309071325e-02 4.374346529730560595e-02 1.496889495552139199e-03 -6.538935028610700674e-03 -2.061039576140902274e-02 -3.085957190458380253e-03 2.059186084334146613e-03 -8.759226353266268833e-03 -9.336904392597213456e-03 -6.427920555528898218e-03 -1.489092559776920496e-02 6.748241774910042692e-03 -2.122903508545612855e-02 -1.109796775754389939e-02 8.226810993826525614e-03 -1.725325814173038486e-02 -9.640263103446804552e-03 3.263536111700128528e-02 7.246462327727307487e-03 2.879753196848439546e-03 1.738342381651246773e-03 3.638442898240139972e-02 -2.256313008324756231e-02 -2.596431966197522076e-02 -3.810839054102782043e-03 -1.552398378540360488e-03 -1.299516801513283387e-02 3.463443921245334262e-02 2.840080145867619060e-02 -1.558799828658492120e-02 -1.057374473724051467e-02 -8.668950107574121405e-03 -3.574245376240352962e-02 -9.974361892425482636e-04 -2.890505907490351772e-02 1.885762811352117291e-02 -1.453778287980916038e-02 3.311846827194587801e-03
-7.961929903780149212e-03 3.712344065411572747e-02 2.724558823826517609e-03 2.358250912250043838e-02 9.308264149943236768e-03 5.883050433408342113e-03 -1.220725696974335819e-02 1.337633288295280408e-02 -3.470810513633420386e-02 5.057929695809577908e-02 1.668095285110653830e-02 1.476232979794049952e-02 3.719946543643009532e-03 -3.456924951314174765e-02 -2.538957047437053090e-03 -5.834785175970225689e-03 -7.644394992225487205e-03 -2.907305486495303896e-03 -7.014336704438188692e-03 -8.284419119170690141e-03 4.838855813165289857e-03 -1.865016094042771730e-02 -3.140012438448230164e-03 -2.838576835581426306e-03 -5.876158253613384883e-03 -2.219987276574681909e-02 3.059233508520491085e-02 -5.323386355956811165e-03 3.212471076289562504e-03 -1.296486851379692606e-02 1.784122451971720258e-02 -1.189352725352683417e-02 -1.690443255004572473e-02 -3.118329971547190767e-03 7.640750033926337406e-03 -2.118513101434594918e-03 1.330153380126833720e-02 2.178862620839920258e-02 -1.847513008869307999e-02 8.050749459168478686e-03 -5.141330051703110922e-03 -3.329326814558955516e-02 -1.453025366420515781e-02 -1.925200239460917589e-02 2.565224513048910970e-02 -2.601896989119787881e-02 2.705868103389521932e-03
1.222281332394111429e-02 3.695224119289951953e-02 -3.784461856868719023e-03 2.074305767771601056e-02 2.188781179900947671e-02 1.361649976238091947e-02 -8.088194378294128600e-03 1.688474961271027933e-02 -3.032321041376099396e-02 5.241050492927501470e-02 -2.127733218773354175e-03 4.137143322566364662e-02 -7.990330168480537162e-03 -2.640392025862155906e-02 5.560115572371659931e-06 -7.325887597788165000e-03 -1.336124353113624444e-03 7.645687856241071938e-04 -1.257104717189389334e-02 -6.576825725427754010e-03 2.735719460217857484e-03 -2.197384860992778258e-02 -4.895612772250545553e-04 -2.984302406884074485e-03 -1.119697111470860894e-02 -1.426232691928091927e-02 2.795872596072310548e-02 3.264071108554411019e-03 7.079170373080420804e-03 -2.566140115818240849e-02 1.672025892582912690e-02 -5.294664571753866615e-03 -6.225007764765624375e-03 1.833854571785493298e-02 7.895970064279668812e-03 -6.888072986968825535e-03 1.341786010933123177e-02 3.975982614614895910e-02 -1.899324391075384727e-02 -1.626302211025446509e-03 -1.389173057822427372e-02 -1.039899884520851733e-02 -1.645375303246860918e-02 -1.882827492652916837e-02 2.940374261471344342e-02 -4.750184135418087511e-03 -1.187166872072163530e-02
1.080287760168888687e-02 2.052877103723121932e-02 -1.079270142840003249e-02 2.559539115968101006e-02 1.384640718256927722e-02 5.528743389539357393e-03 -1.390759401364121371e-02 1.611937381886423618e-02 -3.677065105164838837e-02 3.622922581030054573e-02 3.420886619115198497e-03 3.646605355747917221e-02 -9.551833745685777907e-03 -3.130266790938277671e-02 -3.579760947362292320e-03 -2.380710595997125034e-02 1.230384832242355491e-03 -1.200177699440453443e-03 -7.563947148074627765e-03 -8.686770930603951446e-03 9.508336363132790375e-03 -1.706654585231506122e-02 -3.340654680452425068e-03 -3.694146999192629826e-03 7.152986023351834205e-04 -8.498978453197254812e-03 3.407088677529253318e-02 1.601524642177544651e-03 5.021957024456060077e-04 -2.216430368243131610e-02 1.507109691006525837e-02 3.001693746796673702e-03 -1.572759814292900432e-02 1.311361676690573491e-02 8.612330810989171290e-03 2.181384821568288848e-03 1.505251372634692619e-03 1.984974936095699333e-02 2.198929369074199662e-03 4.503293964266321531e-03 -1.025378440165534109e-02 2.205519237563764029e-02 -1.875391728668748814e-02 -1.683972046711729870e-02 3.813317003408437517e-02 1.599749038330192108e-02 -3.660471095035294081e-03
5.639328164346018440e-03 1.949571234238282880e-02 -1.880937887485391313e-02 3.692644043583812041e-02 3.797694153229805303e-02 9.251459951961095093e-03 -2.531244414060674838e-02 1.874202319571280709e-02 -3.097936250255055660e-02 1.329957194951317603e-02 2.001279939094864971e-02 4.292288193201553026e-02 -1.680220238335561334e-02 -2.010627844798371436e-02 -1.094300361826769591e-03 -2.223349186196719313e-02 -9.974255880734141447e-03 -4.299709343879704743e-03 -4.800980171148047822e-03 -1.010841390291315279e-03 4.802940590663376183e-03 -1.910049404629087302e-02 -7.250686688893317501e-03 -5.172291925701713936e-03 -5.354016206525145580e-03 1.972273989981953104e-04 3.166492274211826080e-02 -5.332217292475683636e-03 4.182106662714154058e-03 -2.146950357067841167e-02 -1.599285307624512004e-03 2.018467338016675244e-02 -3.295175329434534006e-02 2.151282676318836198e-02 1.052709240791091516e-02 -7.228561740687935999e-03 -8.082186565353270593e-04 3.396784142876463353e-02 2.426163361985315264e-02 -1.220390134228117526e-02 -1.854373516391205623e-02 2.215622179183836596e-02 -1.799951541379525566e-03 4.027041097223071041e-03 2.412877578608385240e-02 -1.330211992454716913e-03 3.719965346201662380e-03
2.495553840928010133e-03 9.067144721150763309e-03 -2.760912498806896917e-02 2.912622216830783664e-02 2.920655379692005393e-02 1.064994344864333975e-02 -1.814729451051064202e-02 9.697488222833401672e-03 -2.205676211186387986e-02 -8.895179489138543491e-03 3.836323008263447382e-02 3.176402799002175231e-02 -6.626630693564030533e-03 -2.607776303399607712e-02 -1.238067208082557942e-03 -2.303929264754421211e-02 -8.022320707038088985e-03 5.463494321164296709e-03 -2.325188030463156471e-03 -7.103321905905517382e-04 2.581460504688591270e-02 -1.139598703462051284e-02 -8.299675888617463748e-03 1.859520881721302013e-03 -2.511575144650214815e-03 -1.088233045491711348e-02 1.426856763992163414e-02 -7.478446001765897029e-03 -6.948221928925688191e-03 -2.384697338576168002e-02 -1.541424979016358873e-03 8.920673628635449742e-03 -3.190968675706568058e-02 3.219844144594282559e-02 5.462848592330636112e-03 -9.568373444667700040e-03 1.341042611400829199e-02 3.373675471461441699e-02 3.012411832768391307e-02 -1.923437668294240149e-02 -2.105013942696405335e-02 2.743377610948209699e-02 -2.272754753447889936e-02 -5.615480061688804189e-03 2.888251646607269824e-02 -2.686986927754080740e-02 -1.066971965162424874e-02
-4.270652733293559336e-03 2.152114832189471610e-02 -2.610951706698239755e-02 2.781067941805668436e-02 3.309381012436161257e-02 1.643176173324351497e-03 -2.821364150461050727e-02 -8.393870080394627911e-03 -1.650542652866969148e-02 -2.396908255233620028e-02 3.496036303794344824e-02 3.065708400799846411e-02 8.397443490749541793e-04 -3.251530696442920393e-02 3.592612065355236216e-03 -1.786759715766962631e-02 -5.152016520963515964e-03 7.810621612167791515e-03 4.388662731563344396e-03 -1.664936523286529666e-03 2.348545931637910714e-02 -7.388421969762271405e-03 -5.823253049470999802e-04 -4.602502774572113549e-03 5.769851690305323640e-03 -8.558083875075924232e-03 1.553385836218203024e-02 -4.988436190703797977e-03 -7.398503780490149791e-03 -2.957045593799277963e-02 6.540339722120456362e-03 1.025041262945887953e-02 -1.595747078392112037e-02 3.424025139497394871e-02 6.587059174341487570e-03 -4.383188673355205463e-03 2.291546406227620500e-02 2.658296307945252207e-02 3.152330353560105214e-02 2.926744912388686524e-03 -1.389303833622127296e-02 6.044191940080110952e-03 -2.227713787621404470e-02 1.692442464972141944e-02 1.092482538509447973e-02 -1.879885996987896296e-02 -1.015319277357263836e-02
-8.751606262613743567e-03 1.540383965828072237e-02 -2.987941805926114594e-02 1.950743663205619510e-02 3.580240992522096266e-02 -3.073534769021534548e-03 -2.377921682581451979e-02 -1.758557506457275946e-02 -2.697118630941138656e-02 -2.683493653121070757e-02 1.741035275849462565e-03 2.703987594248894594e-03 1.596188535784641774e-02 -3.267891877093324904e-02 6.008216792018956746e-03 -2.180384853946770382e-02 -1.791681537337685027e-03 8.349650110165631953e-03 -1.426116734088537846e-03 -1.040613888002718534e-02 2.483200154343481042e-02 -4.837987067846681588e-03 5.016239283252454072e-03 1.946305105059309025e-04 4.996483701905900937e-03 -6.949454717604432348e-03 1.371112234076480923e-03 9.978364235334696158e-03 -1.998651077904891118e-02 -2.251449966352937065e-02 1.164482185860207623e-02 1.690453151441800514e-02 -2.409330633817685988e-02 5.957961376189651811e-03 3.956765750986422463e-03 -2.547478606256463676e-02 2.556620806448910849e-02 1.757569080685375887e-02 4.793216221474962124e-02 2.626541584995011232e-03 -1.660917617641828256e-02 2.109005083948573001e-02 -1.183383711772831304e-02 1.845490402988032852e-02 -1.401326993546372175e-03 -7.364788569883397133e-03 -1.519854372556896311e-03
7.357970315217802516e-03 1.453623303142525559e-02 -2.873404361774860652e-02 1.010914849516501672e-02 2.693255727098368968e-02 -7.194490526562222210e-03 -2.704851036943851580e-02 -2.029328783544502926e-02 -4.280947120353330825e-03 -2.921780771575037058e-02 -6.495631693380138870e-03 -1.079410166117854286e-02 2.096667313901878077e-02 -4.059512359383079388e-02 6.980876437820314299e-03 -2.092086681723890826e-02 2.539773020610383569e-03 4.620202455936890142e-03 9.092937465152148291e-03 -9.296884824320316917e-03 4.732565779134561418e-02 -6.005377155971548288e-03 2.473331280885299015e-03 1.523761705749183482e-03 5.600205504810895803e-03 2.661351251074551942e-03 1.966265040437517510e-03 6.779925288578754657e-03 -1.584646527582483921e-02 -2.234035550607404996e-02 1.106820837288730736e-02 9.444464505114026631e-03 -3.710382592778202482e-02 2.423942703405963361e-03 1.169138626577515341e-02 -1.826945124730722236e-02 2.444334719930289432e-02 8.386217672171680793e-03 4.015931162179726260e-02 2.057011154233186635e-03 -1.017465173421721117e-02 1.846777152146067760e-02 -6.754590660832862810e-03 2.810195179046342390e-02 -1.251740232258911206e-02 -2.311611546962392266e-02 3.279693235487568005e-03
9.244649408716359984e-03 1.232133741777900228e-02 -2.969155386761505519e-02 4.917991416038402543e-03 3.214948306495780950e-02 2.006770774734131183e-03 -2.125961360059857794e-02 -2.208681839031623531e-02 -2.178260718789738672e-03 -4.495748730232422552e-02 -1.262460489463556289e-02 -6.522678820468860023e-03 3.150569122293366692e-02 -1.765763136283878681e-02 5.938242868260543150e-03 -1.517970882202170774e-02 -4.570553878823432198e-03 4.587295770560610025e-03 3.714146055757294815e-03 -1.469978745766219695e-02 3.913326354335391194e-02 -1.379715845952495228e-03 6.897939452750257924e-03 6.288766741666875805e-03 1.043943675827193295e-02 1.088154773811564986e-03 5.230036207106909286e-03 2.099030521611166406e-02 -3.301418608268480437e-02 -9.897192751065063410e-03 1.937353290470870265e-02 1.248560162487871023e-02 -2.370014882155547370e-02 9.350288700290799310e-03 2.523973651997707054e-02 -2.724302656726204641e-02 2.033790568017623118e-02 8.257606720962805749e-03 4.456720003255486284e-02 7.450323811087442884e-03 -3.710542269648423649e-03 1.283202435156102252e-02 5.959102411409603409e-03 3.605803811864143060e-02 3.202433384078489254e-03 -1.772161176701792656e-02 -1.907823193225554161e-03
