-2.223770318192575934e-03 1.516205142033007561e-02 -4.528520227347575082e-03 4.531732403505392415e-02 -1.427406749194089349e-03 -2.434525360891654118e-03 1.299922573036113062e-02 8.739899459131164269e-03 -2.268694670082014100e-02 1.129083683338552579e-02 3.765565834424517127e-03 -4.519470764410163897e-03 -2.912103691609230476e-03 5.527834770786177639e-03 2.098492794588592558e-02 -1.675793288872673035e-03 -1.076137620250209974e-02 2.072166120084614760e-02 -1.021936797975157504e-02 -3.399254148090455688e-03 1.354302046337440592e-02 -3.352093199029839050e-03 -8.967028243244905272e-03 -2.711022783354765167e-02 1.169012334863791386e-02 -2.028058810947488619e-02 2.641377997103445605e-02 -1.110353295196355589e-02 9.496173409291942466e-03 1.146778025719830986e-02 8.186860319253776858e-03 -2.266686890814273436e-03 -6.769589865598484024e-02 8.466174729540594524e-03 1.008876496049268545e-02 -3.092859464625031390e-02 9.786584292156850010e-03 1.411001606232706491e-02 -2.029522452834114574e-02 1.925539212376197948e-02 1.357630542531667803e-02 -1.356255935441437292e-02 4.971725137806767142e-02 -6.608579069963938131e-03 2.423253750134559889e-02 -9.644927163751149113e-03 5.857211174920474300e-02 6.239437153610733963e-03 -7.403964497510656662e-03 -2.138211231964389988e-02 2.729880582164640260e-02 -1.091619028654356068e-02 -3.992255585834435239e-02 -1.899108580190601511e-02 8.153689032666316255e-03 -2.219563012505755550e-02 2.179815855808394862e-02 2.810410881121903903e-03 -3.856442896991146146e-02 3.828639922398090895e-02 8.223396234540854624e-03 1.816388648836394061e-03 5.817025370241916959e-02 -2.753668171020073885e-02 -3.412376203209172010e-02
3.980974129886495627e-03 8.925287460989049515e-03 1.741684956883176932e-03 3.412922363875443149e-02 2.974151035388374487e-03 7.053514075523265254e-04 1.893926801499041385e-02 -2.230030290375038284e-03 -3.383977710871510780e-02 5.423133310849602255e-03 5.561963251414782719e-03 -3.558537373170781674e-03 -1.775978359631379903e-03 1.121412219567471946e-02 1.061073553016110387e-02 -1.003177460768882312e-02 -5.122216311274850262e-03 2.050379792319255781e-02 -5.050999422851963974e-03 -1.116603225062207235e-03 1.280672125352309149e-02 -3.786876576928149569e-03 -6.607026286380945218e-03 -1.357990565958610250e-02 7.358077010196126255e-03 1.356357737674136407e-02 2.325173455755947041e-02 -8.038346026334479769e-03 2.933926190271694129e-02 -6.803834921672788361e-04 2.571907241512133221e-02 -1.001857065163316331e-02 -4.975045943383221703e-02 2.314837266973280086e-02 2.023622134031579853e-02 -1.710953685889585532e-02 -4.512752130715403862e-03 1.107819447004397724e-02 2.272078921367877685e-03 1.070596605452940608e-02 7.038046008790124937e-03 -1.223854957518281938e-02 5.574676724441574721e-02 -6.792228044833723520e-03 3.428386778804325824e-02 -9.886088443839473328e-03 4.639384448375925840e-02 2.826957558115341176e-02 -1.330276881242291147e-02 -3.628600456804044298e-03 2.890866648483022064e-02 -3.286730166093030682e-03 -1.648107305872278591e-02 -1.893736683931547884e-02 1.744516133151102072e-02 -2.893459143014353099e-02 2.074291822229809915e-02 1.934464390657315033e-04 -2.914313822403424153e-02 3.259588302953184136e-02 2.717168808869949506e-02 -9.839528799658991964e-03 3.406694047878342652e-02 -3.286408097914689241e-02 -4.301286963963914939e-02
6.921191116944477688e-03 -1.506816604234974353e-03 1.993985169393156821e-03 2.353327105008357761e-02 2.614965654885224519e-03 -7.620020772855654392e-03 2.977712839173407219e-02 9.063339873781510805e-03 -3.336974678533996541e-02 2.031851787045985125e-03 9.584731456206661837e-03 -4.060401701454950489e-03 -1.619040046557070945e-04 1.137827664104077048e-02 -3.080043217431156603e-03 -1.833195454709169933e-02 -3.017753239698210254e-03 2.743104170215403259e-02 5.836517105951912225e-04 2.809513147185375894e-03 1.135273531465430183e-02 7.258536439811649234e-03 -1.271175812816817755e-02 -1.467608423119373673e-02 2.199824994054107655e-02 1.764636974492659466e-02 2.895850148538698168e-02 -3.672318557785549456e-03 1.186018196307040383e-02 5.542345215660190831e-03 1.552909280560453575e-02 -1.599245797988128534e-02 -4.163920230726422117e-02 1.500151627829633336e-02 8.037155391766746468e-03 -8.459030458175358091e-03 8.202486969929402355e-04 1.109272237754873290e-02 7.933781230189028422e-03 2.230707985678317268e-02 -6.435347994078045690e-03 -2.185695068859895562e-02 3.990929937746841988e-02 -2.448897394231018283e-03 3.352874913214821256e-02 -1.160341739815554454e-02 4.252614188008761037e-02 1.206125651536476065e-02 -2.352087754649052551e-02 -1.700854596500816964e-03 2.736621814304575004e-02 -4.267897674611787970e-03 -2.127738556640358658e-02 -2.194013649402902499e-02 9.574528742601711578e-03 -2.255125383750662075e-03 1.188098033260902818e-02 4.642557680268667199e-03 -4.300142143770913777e-02 3.115644252554964841e-02 2.994187974190973267e-02 7.122632370238527605e-03 2.020364575405622296e-02 -1.177332793632158287e-02 -3.300580067056783917e-02
-1.790763729316379761e-03 -1.133522123994741906e-02 4.933308265049765953e-03 2.270109005096444463e-02 8.573349812797798758e-03 -1.328153590618894389e-02 1.486792287213408933e-02 -9.044059137352265104e-03 -9.165299209652835039e-03 -6.256149402565593619e-03 8.884966535498641307e-03 -2.719078556075999256e-03 -1.961141502833307990e-03 9.854901328096443355e-03 8.343145918385770155e-04 -1.438588326164294030e-02 -1.021078708911187828e-02 1.996595134739135094e-02 5.894233614679387709e-03 2.414853311023480633e-03 1.174901423829166625e-02 9.277859984185364561e-03 -1.273645996394305244e-02 -1.857923456282556743e-02 1.674276814767776400e-02 2.147022619392527365e-02 1.948283251662650400e-02 -4.437873201362343631e-03 2.950944913962125649e-03 7.264272795564693554e-03 2.735734853314077467e-02 -1.528470366933797585e-02 -1.957998719786949171e-02 2.230016897867884151e-02 4.685571829052773835e-03 -4.672631852783478389e-03 -6.204524087803841778e-03 1.424324776553632932e-02 1.273487603454389293e-02 1.516407578903549228e-02 -1.361309728435362333e-02 -3.318602409242652623e-02 2.012650823005097955e-02 7.159859909878132228e-03 3.504102407118715040e-02 -1.571592287154912129e-02 2.629459856509824833e-02 4.877765767438152489e-02 -3.335318661826525144e-02 -3.827100145960792010e-03 1.225923223293334287e-02 2.581848635617572333e-03 -1.152670027151636752e-02 -1.112768517765198861e-02 9.021546407147121652e-03 -2.497557588472247136e-03 -2.249168453880253001e-03 1.948030874141661387e-02 -4.019877510221674805e-02 5.504083104949786254e-02 1.842719412653869709e-02 3.914797686146548675e-03 3.527894842040511791e-02 -4.631978938723600725e-03 -3.069325937565935830e-02
3.222891777857623662e-03 -1.017042525033081887e-02 5.780260541101473262e-03 1.832005326950719368e-02 9.686806034673143759e-03 -1.306922875112441484e-02 2.394379017575592322e-02 -4.772527131404972339e-03 -1.736391898166697589e-02 -1.168000164862042882e-02 5.469852476585564290e-03 2.775978344197176095e-03 -5.200844163180402824e-03 1.509803023076619448e-02 -1.611070658759485800e-03 -1.070537645282194396e-02 2.907477069809422023e-03 1.680112986911146437e-03 7.391466574046762564e-03 -1.859729102913352822e-03 1.820591145268235511e-02 7.594215209399055901e-03 -1.287173968606932124e-02 -1.060170938667214652e-02 1.435023443255442795e-02 2.812050436591670421e-02 1.440731836944723378e-02 -1.471911190313049053e-02 -1.077527943518674820e-02 2.627180653234913524e-02 3.067662643290912719e-02 -2.355556452095695918e-02 -2.082625689532994345e-02 1.364473824239168312e-02 -6.800704798707068663e-03 -1.865489055703291928e-03 -1.006291825451062841e-02 1.761377712601386314e-02 1.960485674020442243e-02 -8.888010592009071330e-04 -2.372679914685263403e-02 -3.603705534363290525e-02 3.274169525949147119e-02 4.382081374864577224e-03 1.736774529005096976e-02 -2.898545705945764286e-02 2.765404115454302494e-02 4.004446618388758650e-02 -3.163181265255006480e-02 2.356944690182984729e-05 2.241111342022879607e-02 -8.244369446633151993e-03 -1.618971162300094496e-02 4.303943656386604970e-03 2.382957442485571925e-02 -2.141037564474958894e-04 1.181672742643780430e-02 2.386371532656283642e-02 -2.343555802351332887e-02 4.215186381717074549e-02 3.422947042173127286e-02 7.871555305817078824e-03 2.529024340310677063e-02 -2.030690742873257973e-02 -2.393749737904784028e-02
6.078730127455598230e-03 -1.476339645154509106e-02 3.038472130121462177e-03 -1.924157267858446702e-03 -1.186945811555324476e-03 -4.991907499797313200e-03 4.563055213922199288e-02 1.217116749251912974e-03 -2.600257361293176715e-03 -7.091908214803511849e-03 5.415324828152889153e-03 5.255728361366215039e-03 -8.880559542458896921e-03 5.676194194610099594e-03 -1.231649760949306630e-03 -3.485082177096701043e-03 4.366195876488453988e-04 -1.023461837806636902e-02 5.877943187340767955e-03 -9.089130024027145460e-04 2.237526145853124468e-02 1.209407522937940363e-02 -1.968955429656052761e-02 -3.483669777625305296e-03 -4.900714078832260623e-03 2.383309671099632238e-02 1.373827282377365622e-02 -1.789358429710901505e-02 -1.006844208956221565e-02 1.214395143627396839e-02 2.797853169523729228e-02 -1.320302009180715670e-02 -1.886046785140971585e-02 2.574667539395548987e-02 -1.317958004900829892e-03 -2.065699068520815158e-03 -1.200460612621678282e-02 1.973758334499164588e-02 1.176693693899781568e-02 7.822835355126126627e-03 -3.380087219306638496e-02 -2.373439289679928066e-02 2.991688521937896708e-02 3.209497301340479870e-03 2.132645816475352632e-02 -2.940506725724882295e-02 3.194677650638731714e-02 3.427445141906486359e-02 -3.349865809506837738e-02 1.658504220876367858e-03 1.450660998565175830e-02 1.171204720539544691e-02 -7.534620123883754503e-03 -2.262730769488355102e-03 -1.874232868662505840e-03 -1.095705678229436097e-02 1.113838128471239010e-02 3.222015850488243321e-02 -9.278525229465194382e-03 4.401549866487100560e-02 3.861417134278345709e-02 -4.725484431204535901e-03 1.162919066634718682e-02 -1.768052264774430324e-02 -2.342537580118016129e-03
1.045063534788494980e-02 -1.882086717477631996e-02 -2.073223788932597542e-03 -5.362644778798038823e-03 -1.271301217935505261e-02 -7.201623051406477044e-03 2.187023639229198832e-02 1.089073426332919786e-02 -9.868464876990647172e-03 -1.630442748203768041e-02 1.287438232406970745e-03 9.419655287867392118e-03 -8.714489517584913039e-03 8.081867969922322537e-03 -2.856967642204235724e-03 -5.867195221921517150e-03 4.887164386036302148e-03 -2.241705397232041791e-02 8.241068145310819469e-05 4.326006834746918585e-03 2.150821549173762004e-02 5.731776391239572048e-03 -2.491584529411730239e-02 5.189315143534290256e-04 -1.645753178839675160e-02 1.965871049376268290e-02 7.438826287953269681e-03 -1.579997713904878961e-02 -4.154473055085084604e-03 1.803940068440142847e-02 5.187862829946261745e-02 -1.485402832716261300e-02 -1.206736189310542336e-02 2.919302205791265287e-02 1.015256447368172166e-02 5.345499360830567766e-03 -2.354440774815567267e-02 1.466588329079707327e-02 2.508234012002652502e-02 -1.418393839525039511e-05 -1.799791251534635025e-02 -1.450371065584693878e-02 3.538852752596836210e-02 -7.154825048751485561e-03 1.003297005391576464e-02 -3.512163559351245967e-02 1.972851949756550954e-02 4.557292388220748197e-02 -3.080145874780763210e-02 8.421968187629283800e-03 -1.827667289512694467e-03 1.835900135248692486e-02 2.307862943260976965e-04 -1.084987568421683264e-02 -6.633932126076613062e-03 1.460558775610862955e-04 8.578620095083115335e-03 3.554159501372647356e-02 -1.264454571841663356e-02 4.139373589615057830e-02 4.112459603550307208e-02 2.559126660070431582e-03 3.003661944606450876e-02 5.053985898372110848e-04 -4.906976045998229057e-03
8.391734839296571130e-03 -2.817714704894981950e-02 -9.096940181958917959e-03 -9.834347722192323532e-03 -2.799779575768702208e-04 1.544833823465858449e-03 2.921961974664046349e-02 2.030535557823426318e-02 -8.384305606140200415e-03 -1.143586476517747391e-02 -4.816923917502622028e-04 1.242629663975558865e-02 -4.445063639260385044e-03 5.600786508492996800e-03 2.067264752044923378e-03 -3.745154269514626866e-03 1.431885636350878691e-02 -2.275113125195559263e-02 -1.064448929891901804e-02 8.140303524646818820e-03 1.364484857676252251e-02 1.206159269309814777e-02 -2.987598491168003828e-02 -7.431665124348056650e-03 -2.148461321049060721e-02 2.936567459550854312e-02 1.633397942390622803e-02 -2.316282953582008558e-02 -1.136853995765926308e-02 2.887567054640017422e-02 3.554856465594028597e-02 -1.219076076493330607e-02 7.137793744474192278e-03 3.833262907996761587e-02 1.349691055708638135e-02 1.527059313690943762e-02 -1.948313820926913381e-02 4.751884145665082916e-03 1.928656909172829156e-02 7.486472501217452183e-04 -2.383937983763344259e-02 -2.070417610307865447e-02 3.472328301748773410e-02 9.439844510826982463e-03 2.398855509181002307e-02 -2.809466986717843243e-02 3.958132726474787935e-03 4.550824919534856433e-02 -3.764797084676564654e-02 9.065231557017635125e-03 5.613567051526366369e-03 2.122825718657648728e-02 -2.987661311851126482e-03 -9.955185843500838697e-04 -2.948696419866929375e-02 -1.109909884635861162e-02 -5.238978281479048441e-03 3.530589901667747360e-02 -5.719208390270644725e-03 4.685761767124330124e-02 2.908142171104134005e-02 1.005046479249876480e-02 3.301293837457532770e-02 -1.298197295801111276e-02 -9.517308476738298509e-03
-1.274260961094401262e-03 -2.250629854501568633e-02 -5.945220173152293910e-03 -1.787018384396126675e-02 -1.940265114032321391e-03 1.184355580522824733e-02 1.971430044983195698e-02 2.671092795951016119e-02 1.789626464454928401e-02 -1.222626573286535873e-02 1.718719834189937458e-03 1.853768254105049237e-02 8.406124082042911588e-03 6.526635337050139783e-03 -9.509361400379926941e-04 -3.579408148533365797e-03 1.279222432463728541e-02 -2.136845438359579602e-02 -1.179558077921606316e-02 8.229827571635206507e-03 6.070736082460594964e-03 2.413978321248321304e-02 -1.583579954733321804e-02 -1.080326260278690297e-02 -1.605096339981647996e-02 1.907922837490039561e-02 2.242130903354447660e-02 -2.462300132828617802e-02 1.938423823874253858e-03 2.422068103086211580e-02 4.622638675452861445e-02 -1.380756385708880284e-02 2.367904470487334698e-02 3.143359187887086181e-02 1.748079832838305911e-02 7.521519200003191040e-03 -2.539839059125531540e-02 1.284750792304258961e-02 2.264962062127177933e-02 -6.272354495269498106e-03 -2.912912991754562642e-02 -2.620260586945031070e-02 2.864328248862034118e-02 1.937453455243742101e-02 3.026578132954615974e-02 -2.241573096135117404e-02 1.539933097109071275e-03 3.194590356619968208e-02 -2.451162297198668585e-02 6.931257256333575589e-03 -3.796913727281581857e-02 -9.703532857939144163e-03 -1.703514378059696119e-03 -1.219277050577456840e-02 -9.360653976851708927e-03 -6.274020730760375766e-03 -1.347703853230830355e-02 2.089420503734201739e-02 -1.623394107657937652e-02 3.508270276193104636e-02 2.489613782113797927e-02 3.021321118220463009e-02 3.962447684506928414e-02 -6.733735750987423965e-04 -2.493866549030702984e-02
-3.054402533979326366e-03 -1.410494828896480431e-02 -4.098599349417779078e-03 -2.730936516163319505e-02 -1.393190678781227286e-02 -2.275544304964490297e-03 1.111323471090869090e-02 1.327700927155359145e-02 3.555064497236148230e-03 -4.534367855695254322e-03 -3.339833320343123073e-03 1.236442369054634866e-02 9.649628214465209852e-03 9.039395912113848408e-03 -4.272818822221960064e-03 -3.790502482114472757e-03 1.772748356229779734e-02 -2.597794903601086461e-02 -1.268303020732115295e-02 5.398034876330462528e-03 9.584880780556951155e-03 1.297835410165189100e-02 -1.736356958752094393e-02 6.317910812280041338e-03 -1.796673386042883097e-02 2.114911966509206917e-02 1.231805593255002988e-02 -2.038630846099150767e-02 9.614219177531437704e-03 3.651109225863897328e-02 8.784913316244294737e-03 -1.264324763659889841e-02 1.992312941244731711e-02 2.534850658295833420e-02 3.500134636455087822e-02 4.877474041261894641e-03 -3.443884605931674114e-02 1.748847403213899324e-02 1.743224534035911488e-02 -5.922030434064546461e-03 -2.135727479194239609e-02 -2.943513301496635329e-02 2.462130993844085375e-02 2.770182201540795711e-02 8.808278538550311232e-03 -9.188395281548996166e-03 4.534704683574612358e-03 4.757486230505281188e-02 -1.801581965795415533e-02 6.526623931192078801e-03 -3.864106467595224137e-02 1.207428434864822250e-02 -6.574208547981469884e-03 -6.798681050852897409e-03 -1.236883240657881376e-02 -6.627119068096179628e-03 -8.770384738548199152e-03 1.159942924994272241e-02 -2.240759998738784103e-03 3.404463364406091347e-02 1.013778844916563698e-02 1.312826165682756847e-02 3.205908204297341912e-02 2.228235812382622916e-02 -3.165314460239847943e-02
