-2.599137988638473757e+02 -1.671666877056608200e+02 -2.133301375695748163e+02 -1.677233896455701654e+02 -1.978549274515722232e+02 -2.570704888206449255e+02
-3.041831678563199830e+02 -2.414257361359852894e+02 -2.527546139284156652e+02 -2.431946228573165740e+02 -2.555477103996050801e+02 -3.059407174314498548e+02
-1.591562475771704044e+02 -3.688088456245834550e+02 -2.368947041617400373e+02 -2.422645419491660448e+02 -2.189722962937532031e+02 -3.791447424889460649e+02
-2.056801567563828144e+02 -3.177109518977071616e+02 -1.696032416661716695e+02 -2.709552170286888781e+02 -2.939449963042457625e+02 -3.248997328735732708e+02
-2.944564258840825914e+02 -3.282498816637029222e+02 -1.625765885151311352e+02 -3.746404705145950516e+02 -4.213595488123731343e+02 -2.593259750633280873e+02
-3.755537356016552053e+02 -3.801858497943473481e+02 -9.057831525315312149e+01 -3.516982267335707206e+02 -4.299756362988038063e+02 -2.816305189864850149e+02
-3.737876596806569296e+02 -2.853675400599959175e+02 -1.365913679351216388e+02 -2.637401387688257728e+02 -4.254001687722843599e+02 -3.501474690069006783e+02
-3.572560299386913698e+02 -2.444075395445137246e+02 -8.404941437545001293e+01 -2.222122294575446517e+02 -3.101954029517984281e+02 -3.258304296070508030e+02
-4.409840282333282175e+02 -1.636095658436808833e+02 -5.258294950502025245e+01 -2.137188509164424488e+02 -1.894946690502636955e+02 -2.675179791515722627e+02
-4.803160080244609844e+02 -3.451138337500101905e+00 -4.193651735853515561e+01 -1.340978527410748882e+02 -2.337024083292118917e+02 -3.493043385337776954e+02
-4.803554784064175465e+02 1.780796191139753049e+01 -8.931023936189818357e+01 -1.668937674006294003e+02 -2.417239784040752681e+02 -2.740921466147164551e+02
-3.732570024591059905e+02 2.939055958753560205e+01 -7.167377692336434336e+01 -2.012970250878510967e+02 -2.420225134736152199e+02 -1.837387776550471870e+02
-3.985510515118342028e+02 9.769151102936355358e+01 -3.511043506164254779e+01 -2.534605266015229290e+02 -2.581545074437457856e+02 -2.394279051382645775e+02
-4.890963314241332682e+02 1.005940942813902694e+01 -3.574659697762727717e+01 -2.766403600767673652e+02 -3.034876617125636358e+02 -2.095726068838047524e+02
-5.329753205388238939e+02 -1.169249865878071830e+02 -1.029760884509372829e+02 -2.383914409335946516e+02 -3.946337698630971431e+02 -9.894678278790588877e+01
-4.649899692149049883e+02 -1.258228896606418772e+02 -8.499154167787214931e+01 -2.445899732580854504e+02 -4.341533548155436506e+02 -9.612119947695160249e+01
-5.974521836389531018e+02 -2.525915718608183909e+02 -3.902088040814276582e+01 -3.733016446561907173e+02 -5.127521741941199025e+02 -1.610379049943126972e+02
-6.357876550677754039e+02 -2.763674362200362111e+02 -1.375254988856311797e+02 -4.224087644218705009e+02 -4.667251950493857748e+02 -1.941180647663677235e+02
-5.526252889223989087e+02 -2.964393330824954660e+02 -1.681214828616891452e+02 -4.018613643926776149e+02 -4.182371490823285853e+02 -1.577102444430933019e+02
-5.880073064714005113e+02 -2.808046339003194589e+02 -1.901025185021227344e+02 -5.231881778373781344e+02 -3.752518669453425559e+02 -1.786330922401309351e+02
-5.827256989536518859e+02 -4.133519533643529940e+02 -9.276772301873053550e+01 -5.222798785649740694e+02 -4.034875434267960372e+02 -2.150137634739913040e+02
-5.697927678424763371e+02 -3.967012910126446741e+02 -1.212077827667335725e+02 -5.612376453917453318e+02 -4.396456693885907043e+02 -1.725924601174259294e+02
-5.448533060036843381e+02 -5.451070114010706220e+02 -1.910767342350358433e+02 -6.080691976873753219e+02 -5.323658331844656004e+02 -2.132032759838700429e+02
-4.877445270717637982e+02 -5.876675553917058323e+02 -2.230486288736986751e+02 -5.798586270588574507e+02 -4.526557341356316897e+02 -2.292282879542150056e+02
-5.509125335141700361e+02 -6.573044803439501038e+02 -2.860080073368943090e+02 -6.089248675466618579e+02 -4.384931091254301236e+02 -3.160287022242959551e+02
-6.318521641901621706e+02 -7.359949210211701711e+02 -4.016093101982535813e+02 -6.569583221876197285e+02 -4.950460772677013779e+02 -3.393165113908370358e+02
-6.355069913714816039e+02 -8.992879651832710124e+02 -4.278144950737492422e+02 -6.108552860876594650e+02 -5.687833561338596837e+02 -4.209283486673512584e+02
-6.247194382418927034e+02 -8.715473291464925296e+02 -4.222462975056965888e+02 -6.663476894494167482e+02 -6.053180368532578086e+02 -5.219323190852139760e+02
-6.576814222938847934e+02 -1.000135800290339375e+03 -5.335039718370679793e+02 -6.820352884661415374e+02 -7.843246545136648820e+02 -5.298454127316873610e+02
-7.690765262162426552e+02 -1.038433576253431283e+03 -5.826920169403889531e+02 -7.833268684306085561e+02 -8.398326681335129251e+02 -6.146467925072929575e+02
-7.861434544402999336e+02 -1.046357277679339177e+03 -6.720676845489575726e+02 -7.807210404282454874e+02 -9.097193130467786659e+02 -6.575847911088509363e+02
-7.811707073088330162e+02 -1.035873752743332943e+03 -8.038952492706835073e+02 -7.966842129696167376e+02 -8.715320120285429084e+02 -7.332800048367558929e+02
-8.854916221731339192e+02 -1.079853314275145067e+03 -8.890533921865220464e+02 -8.618129970381017984e+02 -7.938607744384243006e+02 -6.975061157235035125e+02
-9.616808555584069609e+02 -1.050706998967424170e+03 -9.214884454700717242e+02 -9.392590198875326450e+02 -9.476617024206558426e+02 -7.566851764032636538e+02
-9.897148933856757367e+02 -1.121472215536965223e+03 -1.058243061545667388e+03 -9.868413096502434882e+02 -9.786500842942665486e+02 -8.037918889893343248e+02
-1.056367799147197502e+03 -1.113115084408271514e+03 -1.074816847469408003e+03 -9.748320160005248454e+02 -1.030340874364464526e+03 -8.690765462428129240e+02
-1.124463889031370400e+03 -1.101021803630474551e+03 -1.153681466948384468e+03 -1.081866925210706086e+03 -1.083926777507076849e+03 -9.748403015551143653e+02
-1.177990181932370433e+03 -1.246738750376739063e+03 -1.230502671278827847e+03 -1.179112097107556792e+03 -1.160750695197544474e+03 -1.031632266048748306e+03
-1.315970625063710713e+03 -1.309657111609100639e+03 -1.305491325600648452e+03 -1.191453150893682960e+03 -1.222466828851369883e+03 -1.071711782205611371e+03
-1.365739738971171391e+03 -1.304370967542328572e+03 -1.362631084197972768e+03 -1.196463517378628239e+03 -1.376056997759206297e+03 -1.196654396593961565e+03
-1.595999106007004684e+03 -1.451132353972143846e+03 -1.472212539467922397e+03 -1.276235250752514503e+03 -1.479090102138433167e+03 -1.279925992301151382e+03
-1.810818238787233213e+03 -1.560328938729242509e+03 -1.661346643862582596e+03 -1.374344073212062995e+03 -1.615453449731824549e+03 -1.434977928651075217e+03
-1.911325050770631378e+03 -1.725458569132836146e+03 -1.792564241958903267e+03 -1.518661932664386541e+03 -1.737642471779136940e+03 -1.590115697380182155e+03
-2.101178673102100674e+03 -1.901365138485801708e+03 -1.932162395398349190e+03 -1.676651978098827840e+03 -1.884535884106643152e+03 -1.807959096146225647e+03
-2.294243039244771353e+03 -2.132305644019648298e+03 -2.114155240596467138e+03 -1.809408051850060929e+03 -2.124690989904206162e+03 -2.108217894557899854e+03
-2.470093860704409963e+03 -2.329252619302947096e+03 -2.339545237820203056e+03 -2.030711987033317428e+03 -2.335304600626725914e+03 -2.432841765816388488e+03
