1.351823521186756340e-03 -2.141050071007812288e-03 2.027955662306938148e-03 -9.401589555848221744e-04 1.515543404826115935e-04 1.339527476114332717e-03
1.712721739659876698e-03 -9.244745969172171512e-04 1.850605250019062053e-03 7.477344254547333406e-06 -3.853691385698253762e-05 2.459633990280100675e-03
1.021436536253126455e-03 -1.175080208613515139e-03 2.594279322892781639e-03 -2.684551855222347449e-04 -5.282295440238434035e-04 1.919364608177299330e-03
1.462838936269456437e-03 -3.279255490098556590e-04 7.471772556124062605e-04 5.391070893640379121e-04 -4.238391323122400137e-04 3.011286106624739591e-03
9.173545581196632234e-04 -2.274830963442507886e-03 3.128331974341137540e-04 4.702610256266208095e-04 2.317846182378625040e-04 2.493108429001918147e-03
1.419029564378581883e-03 -1.103962304557358281e-03 -2.143891719647675635e-04 -3.226063880444091266e-04 5.221761198996306184e-06 2.298038334098590017e-03
2.072373888714278134e-03 -3.184287819129289707e-05 -1.356390354844491100e-03 -5.033335320589679696e-04 -3.530368108812577421e-04 9.502742034723285882e-04
1.575507872843441267e-03 -9.301602914419986523e-04 -1.663566527364811545e-03 -3.133986139259294589e-04 -6.016894496039900840e-04 5.564845866204823268e-04
1.365451890534167623e-03 9.727398946371764051e-06 -2.862571542658276448e-04 1.716380624273793022e-03 -2.294542334500807750e-04 2.979742272724411590e-04
7.316079451872340399e-04 7.103832359693587227e-04 -1.779848317903251031e-04 2.270072311570777573e-03 8.115031047399536750e-04 8.330906336258461352e-05
-2.576904489028212543e-04 1.882942354909979523e-03 -7.954644672584303654e-04 1.215903132650796546e-03 8.026259666265911146e-04 2.529953871917084906e-04
4.465819330914237197e-04 2.653472046849954073e-03 -4.634088599872794199e-04 3.921288268480322054e-04 1.235288783393651783e-03 -3.583126996830786272e-04
1.259450591424353567e-03 1.170699110309814540e-03 -7.918836201103377067e-04 -8.274150495086906774e-05 1.069558638792205731e-03 -1.604199624043094706e-03
2.180336974614172085e-03 -1.392005473264895730e-04 -1.043427694785009456e-03 -1.427373364635836292e-03 1.055677922712761757e-03 -2.087901901478499134e-03
6.344682204307769413e-04 -1.899847631289059899e-04 -1.857871936732346293e-03 -2.285870615749667142e-03 1.222156947221827517e-03 -2.056152899546058194e-03
6.744235002117223614e-04 -5.061655537813473200e-04 -2.344965444254589783e-03 -1.945340337575111574e-03 2.377346761389508695e-04 -1.926487993143661225e-03
