3.293691491473485500e-02 -5.122684709826410068e-03 -1.138120679407945328e-03 -1.204978561799863873e-02 5.293728595489607426e-03 -7.044840373150398731e-03 -2.465061699618847565e-02 9.579763738722987115e-03 -2.029041491925043239e-02 -2.103620754601262521e-02 2.034179958225437095e-04 2.760282118176697261e-02 1.277934594061892401e-02 9.334198315211832912e-04 -3.719317255039299337e-03 1.084218035019813946e-02 5.657825661086941273e-03 -2.862602150202516772e-03 -1.008242745546653919e-02 3.975066405854443818e-02 4.184373644564154567e-03 -2.366596782401821607e-03 1.060875137109804425e-02 -3.634937238932665904e-02 2.776749296028657374e-02 2.131982496629678935e-03 5.692951707343830298e-02
3.178555509518796868e-02 -6.660924119848755411e-03 1.402070454419465824e-02 -6.485268966753355083e-03 -6.460553966052043871e-03 -1.345395206282194896e-02 -1.892521180051000285e-02 2.083679353516948440e-02 -2.741591618254973425e-02 -2.510248120886325943e-02 2.191642597941664133e-02 2.671899599852060880e-02 1.887167513639007380e-02 -1.113901195568443338e-02 -3.168625306040865827e-03 6.364876179071795800e-03 5.936824589997952671e-03 -5.115150375027259846e-03 -1.042965873160754502e-02 2.600872553635106069e-02 3.583242268584206462e-03 -2.307547427468272221e-03 1.056226972488327580e-02 -2.798130374364283038e-02 3.720364648978906341e-02 1.996191783850440147e-04 5.678062757984915498e-02
1.725774984035768900e-02 1.939021668955713497e-03 1.391086818862554558e-02 -1.105231639787000904e-02 -8.127751641433854715e-03 -1.538066980430091713e-02 -1.932751591703522204e-02 7.019191806199835335e-03 -2.579188497887786868e-02 -2.632219547800937476e-02 3.328881114195988283e-02 3.033526890759423791e-02 2.555567301833348154e-02 -2.273208793611618955e-02 5.232417798516564777e-04 1.462054041156829985e-02 1.463443393682971327e-02 -1.745665519933727776e-03 -1.324412610236374785e-02 2.564224143466668770e-02 -8.554617335720389459e-03 -8.887473107650770143e-03 1.644208019692736111e-02 -6.517636478030976177e-03 3.269230704837516183e-02 9.276889356105141871e-03 5.250048468083290398e-02
8.041522074945170462e-03 1.319324634564616539e-03 1.427794627437280021e-02 -7.943777673720626986e-03 -9.200932638073969086e-04 -1.005048050358919864e-02 -1.827463241897076679e-02 2.946780109038403279e-03 -1.674315507849066451e-02 -1.275837682188572623e-02 3.387715949634197143e-02 2.983376357252685504e-02 2.437078820267392712e-02 -1.650294208781995882e-03 1.140544524802694014e-04 1.656989001286246835e-02 6.017712128501190305e-03 -4.278579965978796321e-03 -2.382864820830688998e-02 2.148091163410676893e-02 -3.693338083821645374e-03 -5.201666096041807942e-03 1.534425040233485145e-02 -1.147576575713392215e-02 2.855813437767074775e-02 3.128355387075492950e-03 5.440983667897965337e-02
1.226071372530818104e-02 7.375310828486007601e-03 1.962773457434356661e-02 3.993178473351947054e-03 7.700311844705183886e-03 -2.474547272765093703e-02 -1.289489952015818001e-02 1.055967769210021216e-02 -1.816928817201808252e-02 1.779846389499516179e-02 3.201833661437730738e-02 2.254989235226611405e-02 3.077315094172219934e-02 7.616525916628074516e-03 2.154286359021764406e-04 1.542394441277755365e-02 9.153156954829277242e-03 1.028834953524395898e-03 1.266493197256954740e-03 2.472579172630183508e-02 -4.612969860480161700e-03 2.701529240111291350e-03 -7.619162260553964325e-03 3.718744732008373577e-03 3.078713204147896093e-02 6.738834177042570678e-03 3.396531155405392577e-02
1.369659774852240337e-02 -4.427234200747938615e-03 1.601796555336125819e-02 -1.106725305933750365e-03 1.006354870415389173e-02 -2.446076270192015789e-02 -2.146912960887897154e-02 1.413379297420070714e-02 -2.975323457160938823e-02 4.118764198306015117e-02 4.713629807178181669e-02 3.101577483716118355e-02 2.984216377852941596e-02 1.371670724274725445e-02 1.078390794443101312e-02 1.339057851082070538e-02 -1.815291445935390520e-03 6.053768500904843815e-03 -1.684988140744642093e-02 2.603833612060990968e-02 -1.460769224251683412e-03 8.819093796738099178e-03 -1.411598416875096268e-02 -6.908582646200190497e-03 3.055197616995974225e-02 1.985499464398674668e-02 6.475638110100276693e-03
1.198926843648384297e-02 -9.819520327893200423e-03 2.242784479255732072e-02 -7.796911683531741744e-03 1.402479148399354662e-02 -1.327029748815297498e-02 -2.197427797315802678e-02 1.402840623391430654e-02 -2.863328468891886136e-02 5.137706579131729595e-02 4.142939263081957257e-02 4.473582564709277509e-02 1.078275961939146113e-02 4.073820522359856457e-03 -1.511135883046885436e-03 6.935641452572189995e-03 3.172366131855618252e-04 1.426906362219946753e-02 -3.277749346506557762e-03 1.320995746146563440e-02 1.159986230792298123e-02 -1.572764154164052171e-04 -3.492842640524431580e-02 -6.924122779924701647e-03 2.963246539663194276e-02 3.086387248504966416e-02 -2.844557107917970295e-04
1.178963716251804281e-02 -7.715714978451290729e-03 2.147152671166419405e-02 -1.394468985371201918e-02 3.031755254171007719e-02 -1.066676168258591691e-02 -2.000206874397598977e-02 1.169527166615968485e-02 -2.487018390669700277e-02 4.440957132371055327e-02 5.562828803816420586e-02 3.166770863409752723e-02 -3.999343037382131934e-03 3.519708400353934764e-03 -1.091429850100704944e-02 8.994273010458485318e-03 -1.429838232068951628e-03 2.299772877784731287e-02 2.558831784769854262e-03 1.483990811626116624e-02 -2.759831136047459239e-03 4.866198976359367018e-03 -4.504661518215628824e-02 -6.112966819223266540e-03 2.679054864735130534e-02 2.142748519793099757e-02 -1.134903799302783810e-02
1.994769873316692803e-03 -7.974590974086334313e-03 2.987515994321999699e-02 -2.002918602332494705e-02 2.992945200603941078e-02 -6.921849672336248191e-03 -1.763539621770801244e-02 -5.830965950582079650e-03 -1.869944175769742978e-02 2.419399630528853637e-02 6.417323416517482781e-02 4.771022098567596209e-02 2.294464268584187755e-02 1.558693492305529994e-03 -1.860374274100651606e-02 1.023802585908384702e-02 -1.835736003733077571e-03 2.385150715485695114e-02 -8.753336792682205048e-04 1.945539723180833222e-02 -3.514745863842060926e-03 2.393884721950985742e-02 -3.551272620087177201e-02 1.479107872858009473e-02 2.318627928014499115e-02 2.205292325764944203e-02 -1.574484036828179738e-03
-6.191762689525336094e-03 -1.851159951028375850e-03 1.967455468896054868e-02 -3.855371069657944141e-03 2.175975490652724831e-02 -4.888468309013882171e-03 -2.376341251590138870e-02 -1.260500579509000844e-02 -1.892997515223046254e-02 1.302393130722809787e-02 4.702918925818126011e-02 5.737593196362786307e-02 1.750270036195696738e-02 1.605593787647585993e-02 -4.873345435661018826e-03 1.758641796848580546e-02 1.058372728962419726e-02 2.817578069242673844e-02 4.635891587043291205e-03 5.324163947396987930e-04 5.721953631401098181e-03 1.206319807080869812e-02 -5.560525620874965519e-02 3.107733416074620267e-02 2.537395547181959046e-02 3.219604148145192163e-02 2.111186920400182770e-02
-1.332886445400451210e-02 -7.750161871355534804e-03 1.338028900588434517e-02 6.975708597887484916e-03 1.900198129340264358e-02 3.114961297590793880e-03 -1.782594232747856944e-02 -7.362992684017308567e-03 -1.466952571402767302e-02 1.186361506451939080e-02 2.501981079127423360e-02 7.382992409300236092e-02 -2.162828209575487059e-03 1.434411325493815600e-02 -4.711113312106023597e-03 1.362242738208858592e-02 1.137887343600845445e-02 2.735563811807019755e-02 1.041252642984043068e-02 4.686519626972306639e-03 5.776690718599897592e-03 2.351607553468269135e-02 -5.175560077468861070e-02 3.397499664487204502e-02 2.162969544956471965e-02 4.240184495178563745e-02 1.459126941940148275e-02
-9.202549847227780092e-03 -1.418864416610236649e-02 1.094487575214706833e-02 8.977311468285315010e-03 1.739448234186198594e-02 8.212975836644015315e-03 -5.125262287560642185e-03 -1.272017945692420146e-02 -5.674740603293385900e-03 3.361491518136709711e-02 3.207978356316790181e-02 6.343113302602193526e-02 -5.903259250733572036e-03 9.386562088961146813e-03 -4.967300606831573720e-03 1.675201116026471537e-02 7.146505128460532187e-03 2.550520670778397975e-02 2.891412892924663785e-03 2.175089038982804673e-03 1.529736836111572629e-02 1.631273540748636591e-02 -2.246604335711767028e-02 3.249328971830365426e-02 1.910576174275084582e-02 3.026802592216042836e-02 2.086975921605128612e-02
-1.056228594838547370e-02 -5.731969019056754391e-03 1.277039543937376169e-02 4.425255145618339769e-03 1.219740954114608734e-02 5.268671589899093059e-03 3.457435919750718317e-03 -1.323518107187001899e-02 -3.308820692355355850e-03 3.288224113437307472e-02 2.231575543013479199e-02 5.373081296821934777e-02 -8.340392923723001159e-03 1.023139800822037149e-02 3.483766376070800922e-03 2.334995013508011155e-02 7.360487337314093950e-03 1.960981969427337546e-02 -2.896424048626199729e-03 -5.651756063497525781e-03 1.941765190828968410e-02 6.142860843415491080e-03 -3.426436831823208122e-03 2.683892742603706180e-02 1.417852154873820193e-02 2.539696080934452163e-02 7.073624466155973775e-03
-4.851765612248225279e-03 1.135002249989878684e-02 9.993236105310426137e-03 -4.957651599654422673e-04 8.578574803679571079e-03 3.003863731948734107e-03 -1.283185157622675600e-03 -5.576199291380206854e-03 4.867307584374229966e-03 2.776638976830238248e-02 2.317664848059867305e-02 7.108547220037596259e-02 -4.361515212635515802e-03 4.390326651668401137e-02 -1.075966988621734639e-03 2.141705669664110273e-02 5.343138748334333617e-03 1.498368765167504973e-02 -1.269851369264135554e-02 -1.188755190647270039e-02 2.395043351840173140e-02 1.416016702960121339e-02 1.817696384552041494e-02 1.381129245168762586e-02 8.747852237695922378e-03 2.652118222076429305e-02 9.455839494673453846e-03
-9.817486625623986912e-03 5.885792088200977705e-03 1.318575603081173497e-02 3.356848920531507307e-03 1.646238347504712677e-03 1.464319000605427898e-02 -1.234270091303386364e-02 2.203596145447336732e-04 1.436088159630704957e-02 2.646626866347605300e-02 3.585100803769010469e-02 5.385482497103120936e-02 -6.459291282489090964e-03 3.758063963857109085e-02 -3.694066952251476212e-03 1.430343160636411357e-02 1.024799930762887619e-02 1.445083816791308332e-02 -5.277945904816415401e-03 -1.328311130683910123e-02 -3.922109853543874480e-03 8.662127061553653168e-03 4.399746521470620370e-02 4.831369853616278645e-03 1.153695240025959246e-02 2.610116700502546072e-02 -6.146004651431592747e-03
-1.743783514587004396e-02 -1.374389142883328599e-02 5.852301887886854175e-03 2.577381744823316421e-03 6.306030077494029868e-04 1.589219440958769200e-02 -5.754417426640331089e-03 -1.017409326357288785e-02 9.556436886921135243e-03 8.039686670332670329e-03 4.321836026892496990e-02 5.328411276582482176e-02 -1.115364130554806835e-02 1.408236643541948066e-02 -1.368254821503030356e-02 1.037046091167053916e-02 8.359591589351575772e-03 1.029531353117692574e-02 1.758309491079135603e-02 -9.829331627497668589e-03 -2.090931206638154804e-03 -4.658163172270884944e-03 4.570342333312233524e-02 -6.866599455924921221e-03 1.588629600433075044e-03 2.015557935707778039e-02 1.045305857847694461e-02
-1.504250809114165109e-02 -3.538547083499998542e-03 -1.873523455313747194e-03 -9.910089534922174662e-03 -2.650231836433966214e-03 1.017131432016206601e-02 -2.362580775771843441e-03 -2.390455966835402721e-02 1.507576098531917402e-02 6.749795619587403413e-05 4.909328156196725995e-02 3.699812568535072732e-02 4.457796468451471496e-04 -5.463677559692545031e-03 -1.289310203912280746e-02 1.024020294723455154e-02 -1.564069850708964607e-03 1.713355267743255084e-02 1.313947316303434171e-02 -2.466204024970128014e-02 -2.066788180498493888e-02 -2.045009756709820561e-02 1.990159449964354343e-02 -2.231294497476542932e-02 -7.564383315177421532e-03 2.198130663022019801e-02 5.103769144348068408e-04
-1.524749186124396173e-02 3.452043095040461303e-03 -3.732128389532686410e-03 -9.375826772633443472e-05 -2.403606556543054235e-03 6.686327693126920164e-03 8.519817061975798467e-03 -3.605580283249958107e-02 1.730935326929624804e-02 3.842747191556554129e-03 3.385164783128107729e-02 3.533735449729152184e-02 -8.592096010839749692e-03 1.181255432647539128e-02 -2.620965194562268046e-03 1.041151602876140905e-02 -1.497176956043593053e-03 1.021407344405386546e-02 1.772234905098457255e-02 -3.701725960590594028e-02 -5.985034173295392980e-03 -3.440177869280772877e-02 1.809705063132074215e-02 7.417718303966933666e-04 -5.288791586972716244e-03 2.331705563013681398e-02 -1.849110144254765197e-03
-1.432955954759268340e-02 -2.484097310255850306e-03 2.437811281115337837e-03 -4.301508679607004247e-03 -6.781262293640572501e-03 1.528514874912126169e-02 7.511292410159315508e-03 -3.364346488073147179e-02 9.891608793116256348e-03 6.612470090922258070e-03 3.408085429375685288e-02 2.580273130448219182e-02 -1.249136341762314799e-02 -7.530707001548930454e-03 -6.951790755951797046e-03 4.125831562793970224e-03 9.524684203358663084e-04 8.589379730335803403e-03 2.161219779095433988e-02 -4.248245813921368297e-02 -9.733889138166661181e-03 -3.690420941226783130e-02 6.041951582595198912e-03 5.709606442423906855e-04 2.047202754189522168e-03 5.688544040693580689e-03 -5.052728826294794993e-03
-1.977346033536616851e-02 -8.910581188739989666e-03 -3.915727719122920857e-03 -2.364727344264413913e-03 -9.824982813012110225e-03 3.737449978657271001e-03 -5.835289248792298843e-03 -3.580693664305284463e-02 1.483821151443370269e-02 4.465908386047618556e-03 4.520300762945625613e-03 2.286986283566660658e-02 -1.849676196923934895e-02 -2.753466691400767354e-03 -9.337389906892390803e-03 -7.212478893446842149e-03 7.110983144071093571e-04 6.177157296574668430e-03 3.221882577106418427e-02 -3.053578998450797929e-02 -8.300464474797554157e-03 -3.668045176802679774e-02 -2.834447194542183933e-03 -5.389008906141976377e-03 -8.924515942234596821e-03 1.596912171548384466e-03 -1.664871076763426230e-02
-2.228356261634877739e-02 -1.176086889780008152e-02 -4.924378593812515741e-03 1.627468038535426122e-03 -2.309373480964022497e-03 5.135522210989507987e-03 -1.997693077829468386e-04 -2.875387307291345576e-02 -2.712988081372688914e-03 7.813875228305443635e-03 -8.911578453739166543e-04 2.359643815035959713e-02 -1.834519956504379948e-02 -3.764709745980303768e-03 -1.613341298096608589e-02 -4.443799265374051739e-03 6.607357422589239110e-03 6.196417396275082047e-04 1.194676570185825883e-02 -1.298785092557220092e-02 9.586143202525829535e-03 -2.369947051834424279e-02 1.155142633941092477e-02 -6.321628031626487162e-03 -2.455361693187922516e-04 1.444305792489154749e-02 2.964033055954694903e-03
-2.206019042648386594e-02 -1.192800314468013892e-02 -7.716436478500880540e-03 8.503048585014244543e-03 -9.756326309216601170e-03 -8.861886414342027294e-04 1.946429858651585118e-03 -2.197960325488222677e-02 7.640557739893928321e-03 5.933500096142251684e-03 1.451709091157299403e-02 8.781805801943121451e-03 -1.973297636640106850e-02 -5.605382997564116281e-03 -1.378125754920726635e-02 -3.027755299631349709e-03 5.115641682432977080e-03 -7.330982225855146861e-03 3.255645821713547185e-03 -1.512643196409720449e-03 -3.619503682956424096e-03 -1.135015525136402227e-02 1.862178030315950195e-02 9.462255088482628487e-03 -3.497829193118927142e-03 6.027025489962373715e-03 -5.799175061955064506e-03
-2.467773993281667869e-02 -1.260975299348161480e-02 -2.172399418687395722e-03 3.823983889810380309e-03 -1.412757585447753199e-02 -3.031364303025783653e-03 2.434831662093433699e-02 -2.661369564448574226e-02 -4.778194959984346721e-03 9.360142536625497625e-03 1.518294246697499648e-02 3.249600224247860356e-03 -2.091814410663495744e-02 -1.747494467859943279e-02 -5.136963774367259150e-03 -3.466617223691119409e-03 1.102076116229414732e-02 -6.836457498552210577e-03 4.514979583837279865e-04 -2.196187264767077846e-02 -3.894839309197804957e-05 -2.757266576756136831e-02 2.416749855172950143e-02 1.249976292876550481e-02 -1.284369477222332794e-02 -7.808866847558018154e-04 -1.274846584978871602e-03
-2.008415758019618108e-02 -1.253696650187756043e-02 -7.419129880640176235e-03 8.334904914981728155e-03 -9.570903211979345931e-03 -1.306664193853690611e-03 3.505152116356240882e-02 -2.225526135481621648e-02 -1.519824523549904473e-02 6.623588482410711770e-03 -1.777772204759459984e-03 -4.211049626963642156e-03 8.833797525044500068e-03 -1.122716272894186580e-02 -9.648082630194806594e-03 -1.065204867787209256e-02 7.465907168783232108e-03 -8.721981936379104641e-03 -1.504446712877657681e-02 -1.875171309756197904e-02 5.823029057619824242e-03 -1.891205956371185340e-02 4.295944405873432237e-02 1.809259459549253726e-02 -5.576996092093113380e-03 -4.162879820378804357e-03 3.953387832647926349e-03
-7.621129831687620607e-03 -1.619747040405911456e-02 -7.086027057904748655e-03 3.495278841354833126e-03 -1.935284591205634064e-02 7.716834499560456910e-03 3.897326922601475341e-02 -2.012585454289934558e-02 -1.557365052215147101e-02 5.912896191828833151e-03 -3.869810214774566191e-03 1.031309969089128260e-02 2.213436607330523942e-02 1.921593062488385906e-02 -8.405325851302070453e-04 -1.056324034362407342e-02 -2.890591164370781715e-04 -1.296998943859286246e-03 -3.211147322443722724e-02 -3.579119987396434110e-03 -5.922271539534812446e-03 -1.619826838837388344e-02 2.278874237903754513e-02 8.408672633040225990e-04 -1.608565629725281637e-02 -4.248809659685110450e-03 1.573812896302877878e-02
-3.158827226438419566e-03 -1.303909181793110744e-02 -5.802659809513704275e-03 1.205991488748066678e-02 -2.693344701300772609e-02 1.771219390893091642e-03 2.992796695460855916e-02 -9.165026704681108333e-03 -2.273715960295297558e-02 -5.695044238643264672e-03 1.233621080487728137e-02 3.602190392430746225e-03 1.494084602032064168e-02 2.287224189214858566e-02 -2.731997877709157314e-04 -1.776400128575696472e-02 -1.948850397968902859e-03 -9.007743771194889762e-04 -2.257040667236040465e-02 -3.284077978737256348e-02 1.084113784875738234e-03 -9.277175732320666265e-03 2.039732405697213674e-02 8.016422869634227955e-03 8.980527855971915611e-04 -2.518504675277235053e-02 3.676559465424219814e-03
-4.391230171782264935e-03 -1.119331366316105155e-03 -1.078501458089429869e-02 1.121841311426388481e-02 -2.695278913184396413e-02 4.866865497459594084e-03 2.810798371212561153e-02 -1.753614269516871188e-02 -2.092934105239393355e-02 -1.849243112760228305e-02 1.530341545379078697e-02 1.923761673746011633e-03 3.219156480839066581e-02 1.766639622390880557e-02 7.510787390457088208e-03 -1.071069802838192815e-02 1.345990556105817028e-03 -5.434082958825903892e-03 -2.330933076982316318e-02 -3.149262413185060366e-02 -3.556518045549608188e-03 -1.751958102354105734e-02 2.398847889906831343e-02 6.030722386248359330e-03 -9.376206545845313170e-03 -2.432408040597671545e-02 7.109748004173772375e-03
-5.910283131186702676e-03 -2.231734640550902659e-03 -1.178341434592947330e-02 1.907670866722326747e-02 -2.240880613452334025e-02 -8.052465356345418421e-03 2.845906760880352257e-02 -1.815447735185810388e-02 -5.863702342528392952e-03 -9.192395225326169955e-03 7.356821533493799418e-04 -6.762058443008076014e-03 2.984220824204484798e-02 1.668587313335576083e-02 8.275959330229974709e-03 -9.088699091468754876e-03 -4.373613175293805666e-03 -1.065714136098638506e-02 -4.662212633838735271e-02 -2.819531222586907707e-02 -9.088558336600858134e-04 -1.098126265232938527e-02 3.734056014788120909e-02 -7.524438516729519896e-03 -1.038630944767742273e-02 -3.834120905279866931e-02 1.653762827957981976e-02
-6.521692797393328390e-03 5.338352839430636314e-03 -7.301923777706107940e-03 1.723039836888293555e-02 -1.612622861164654878e-02 -2.230249880811551594e-02 2.252967374996375782e-02 -1.665738212157692397e-02 7.800368456980748613e-03 -9.221919005166235792e-03 -1.388167142637576970e-02 -1.637816117501089686e-02 5.071073828726795768e-02 2.589554866407525052e-02 1.098023549433236636e-02 -1.000947205675634284e-02 -9.149163541729653628e-04 -1.087762039857711159e-02 -2.749877077842627013e-02 -2.088483998087378030e-02 -8.374568314668878397e-03 -4.545345074097418094e-04 4.692009227009499156e-02 1.281075687531313921e-02 -1.693049966421528857e-02 -3.131507642209376691e-02 1.295829904345691813e-02
6.252622963552075365e-04 4.988608298026309638e-04 -2.333503591363024314e-03 1.363004683652908368e-02 -1.536148342054681655e-02 -2.732924037564733039e-02 1.814839988455979949e-02 -1.322529833055417943e-02 6.950287154703091788e-04 1.992464929492326637e-03 -1.061824264288254403e-02 -1.568912721804625876e-02 6.279563503220948750e-02 3.709564485619760293e-02 1.118338951362334022e-02 -5.471585987881587461e-03 -5.893323305006119978e-03 -7.899839775085926510e-03 -4.622161932759884240e-02 -1.452642652668239241e-02 -2.754605277665916115e-03 1.711650656351985586e-02 4.056921275784296926e-02 -6.324568516478529245e-04 -2.254987649562203295e-02 -1.392794694446243542e-02 -3.257461988427226042e-03
4.482908940159600203e-03 1.746920466726295529e-03 -5.472128954499125286e-03 1.272422543223893435e-02 -2.042660065010589582e-02 -3.321821292175963780e-02 1.123423374054609812e-02 -1.415605064300084863e-02 -6.362903560345108686e-04 -4.701363710945336526e-03 -7.114153539165555748e-03 -2.653831891441761973e-02 5.310713329974256491e-02 9.434228845172018540e-03 7.607839399186750416e-03 -9.573001045590910640e-03 -3.361965160273870309e-03 -5.477228106738660229e-03 -4.607834408477531202e-02 -1.126817888808374218e-02 8.957479038076379685e-03 8.282309442294331220e-03 3.389594173433967822e-02 -3.085879654638586534e-03 -3.440864486144529916e-02 1.098465371315171177e-03 -6.399546182745746367e-03
