1.094137468300209392e-03 -1.374621662058058682e-03 1.373909341837227396e-04 -2.751467634492421772e-04 -1.648532268916054651e-03 -5.627765126494988814e-04
3.869667504384797303e-04 -1.218569787258984641e-03 -7.240981653495368563e-04 1.208677309720685312e-03 -1.543706498290270315e-03 -6.946206421951701569e-04
1.835896539557637882e-04 -6.065532705925239920e-04 -6.580043275304833230e-04 2.534978197134954208e-04 -7.093726122370040384e-04 2.897959872602318853e-05
-8.229236737482534042e-04 -9.440757507858545507e-04 -5.288425945532515375e-04 -1.631283225758161162e-04 -4.591242302219683785e-04 4.785164680821944348e-04
-6.291845072582152214e-04 -1.565026969468450357e-03 -5.792542834114443448e-04 -1.850902058510499695e-04 -1.677564535149730506e-04 1.565106478513052398e-04
-6.921104143611282126e-04 -1.651908640045524068e-03 -2.060006948482189404e-04 6.749337928495492082e-04 5.978847104076548185e-04 4.612693708424781902e-04
-4.579057295614980070e-04 -1.518519309892308504e-03 -1.351409592517329881e-04 6.097642803713261431e-04 5.092993512222707261e-04 -3.844246022105003973e-04
-1.233097012866287085e-03 -1.873947450749424704e-03 -5.324519947930353566e-04 1.688522378343546623e-03 8.689844149641764645e-04 -1.361128527937334172e-05
-8.216510021846736228e-04 -2.032794850815808525e-03 -5.872218470735097182e-04 1.566548956053658188e-03 1.223195790554339928e-03 -8.066606344891658834e-05
-9.402864455781164256e-04 -1.944240307563451777e-03 -5.089253415079113838e-04 1.363580965924039625e-03 1.271644439484720694e-03 2.595951527031621782e-04
2.854113911772118337e-04 -1.373716119800437452e-03 -8.999928005953739159e-04 1.006599628739092802e-04 1.578525525500213333e-03 -3.444222435428426210e-05
-4.612750392246258981e-05 -2.204456749894305109e-03 -3.847263220195838658e-05 6.628707777367027045e-04 1.525163543429762731e-03 2.130642124439927633e-06
-6.372216152840583930e-04 -7.657181148260290863e-04 -1.884712497339562304e-04 3.300974262009747479e-04 2.292367959263747444e-03 3.702302266895188656e-04
-8.683199150516461009e-04 4.436235978493042196e-04 -2.561427903751439155e-04 -2.630633539670786960e-04 2.479929420147076059e-03 9.384735864252028836e-05
-1.203061328080314929e-03 1.153393801600343781e-03 -7.428890967211121800e-04 -7.523041592400447333e-04 7.750663615840991784e-04 1.609697252291410129e-05
-4.652828842666464730e-04 4.460521397195796062e-04 -1.269329542376360434e-03 -4.949917699845658714e-04 1.846615041677988336e-03 7.971043152074970160e-04
-5.569484266552295190e-04 3.113369868545549988e-04 -9.275651624756872963e-04 -1.866432749308958206e-04 1.403341393522247998e-03 5.139088900078951682e-04
-3.798759280802627646e-04 5.783115775503531097e-04 -6.592316803082945388e-04 7.514650333341868537e-04 4.555585025841619009e-04 1.336491054249421776e-03
-2.154625220847092911e-04 3.097192232415723842e-04 -6.573422436246745748e-04 1.084647859765467803e-03 1.065238911847051894e-03 1.408814630884748509e-03
6.880634656864187230e-04 6.114559465224536292e-04 -4.818606758302170097e-04 2.045900360962909104e-03 1.376148904223601591e-03 8.802150721466501463e-04
1.018765052259958765e-03 1.457323540374666623e-03 9.509746732632391513e-04 1.621081550207615490e-03 9.691036067298575661e-04 1.651975265429805602e-04
1.529112214786192527e-03 1.682237255003873541e-03 1.640371720229600195e-03 1.676341513987756032e-03 9.572692191329812774e-05 9.384730961585431488e-04
1.645478984231861508e-03 1.876775807050909189e-03 6.983637012768097565e-04 1.109288573601379443e-03 -7.792131587812180541e-04 3.164616683534554023e-04
7.306107938398809015e-04 9.040513106580457372e-04 6.159969332242928213e-04 6.271677757070480549e-04 -4.786297983231051060e-04 7.192820592675152822e-05
