1.214982663629269807e-02 -2.228119870136881578e-03 -5.948708896472951896e-03 -5.064216344567869753e-03 4.278685149450486662e-03 -4.583129351142377350e-03 -9.327830461998706064e-04 8.180060138580179732e-03 9.530053895475334644e-03 2.832031172223090434e-02 -2.204411850588083172e-02 -1.488656942911208321e-02 1.345371073923543395e-02 -3.972821250781308905e-02 4.217045409908574960e-02 4.075972692338738351e-02 6.723950395100860254e-03 -1.740103895028467362e-03 5.195531510854514050e-04 -1.291808101747007366e-02 4.363247862987587426e-03 -2.198036497170841388e-03 4.909678699605895570e-03 -2.109623163611934905e-03 -2.655684657678553172e-04 -4.997973714281071962e-03 -2.366994612179049780e-04 3.754750571768311791e-03 1.095188401368676553e-02 2.098541243262044484e-02 6.862766712946612516e-03 -4.400615261330595267e-03 -1.621960174267048777e-02 1.669512856464336337e-02 1.071300149261226325e-02 -1.256254258721421421e-02 6.940268918645919188e-03 2.029098386497225209e-02 9.982305016740591896e-03 -3.622451631062131860e-03 2.632427231384487296e-02 1.451248688794420190e-03 7.667437018584498561e-03 -3.671503339520371025e-03 -1.642932431483704048e-02 8.987781350631956004e-03 1.392768699342803070e-02 -1.083992062108746039e-02 -2.476663252919041654e-03 -1.710032601778757252e-02 -1.063239311683502643e-02 3.584006719960702641e-04 1.527158949404754801e-02 -2.015081036433187187e-02 -2.599695721670950560e-02 1.928496256310637674e-02 -4.702031654506139136e-03 1.225003046305257271e-03 -8.812914357168010263e-03 -1.944495665429979425e-02 -3.727827254717946265e-02 -1.142444149525359033e-02 2.906554253490513384e-02 7.550818799245169119e-03 1.639419924527276209e-02 -3.291526320867575739e-02 -6.691159918202285381e-03 -1.262829804056799649e-02 3.584299098668219941e-02 4.337337652942462735e-02 -1.214354252622123868e-02 -3.847566334054837445e-02 1.542889213381095324e-03 1.013868843403631544e-02 -1.982199064687159909e-02 1.845002216495647204e-02 4.313258166006159189e-02 2.920899266946371727e-05
1.051537009655601797e-02 1.251365549689261499e-03 -2.719127061197446852e-03 -7.860042587417161164e-03 7.448421299175100700e-03 -9.508035199987966909e-03 -4.324633720515953794e-03 4.369995693754126845e-03 -4.132004496976896153e-03 1.692662870153716428e-02 -8.179370840743533863e-03 1.147690148589849794e-02 1.011557301995875263e-02 -1.889307844987610577e-02 5.298319560967076902e-02 3.657704845869983595e-02 -5.780476571178951896e-03 3.980458911778677819e-03 -1.187444604219988018e-03 -1.151539849949146516e-02 -1.663584935044489605e-03 2.915069161897365906e-03 7.910172629902586725e-03 1.767382651637338666e-04 -6.018456775743659844e-06 -7.146366052658990366e-03 -6.433096925504771038e-03 -2.772814795028705377e-03 1.001132459237937151e-02 1.195753462479547287e-02 6.225474335806460702e-03 -8.955952750758448128e-03 -1.731795806801035911e-02 1.230191816769243308e-02 2.164830074391354414e-02 3.233365839482056549e-03 9.986999486281750854e-03 1.105668047524622361e-02 9.382125874670061913e-03 -8.045706968146033086e-04 1.887732354562340897e-02 -3.589300683638255943e-03 7.762174828708355567e-03 6.798374682592540907e-03 1.417054440945701667e-03 1.224490885992245148e-02 6.939315232414116318e-03 -1.126615221504284094e-02 -3.423292639799464365e-03 8.604755602162990000e-03 -9.887817051212777208e-03 5.587729452742603437e-03 1.042047301781976777e-02 -3.058413771411264137e-02 -2.130640095590239161e-02 2.389929145392380092e-02 -2.416860217250074543e-03 7.200045974292156904e-03 -1.067059861850897309e-02 -2.224632276835834463e-02 -3.126709398722143235e-02 -4.292751372994819091e-03 2.483022989156096968e-02 -1.502211844042320756e-02 2.694803901628308601e-02 -1.998559673439241277e-02 3.819305277094809823e-04 -2.399756261688901562e-02 5.170845001403788499e-02 2.099352899346454415e-02 -9.265863754523878323e-03 -1.135699919522891593e-02 1.267144532196854551e-02 2.649696912062707473e-03 -2.219241143180113521e-02 1.896068108517615786e-02 3.093455374997463106e-02 2.014782400417177571e-02
7.570065424761012775e-03 -5.811028604748827604e-04 -8.489175352449656112e-03 -4.481620122925984023e-03 -1.087553673487967002e-03 -2.240052576977983115e-02 5.047748093500295519e-03 6.334221811258341009e-03 5.348195876993415746e-05 1.023175130423336666e-02 3.199622766981614777e-04 -3.335961482571918107e-04 1.465438459834931921e-02 -1.551601721909067443e-02 4.248315530537122992e-02 4.002901983793320101e-02 -2.353423762842378475e-02 6.963242634491926576e-03 -1.601145188244719464e-02 -7.200503778586048523e-03 -1.789604007450729898e-03 -7.570501209637937531e-03 8.064756266731882423e-03 1.654681999393468016e-03 -4.225967517071430556e-03 -1.036687152638017702e-02 -6.313735299362805385e-03 -3.011086890912091120e-03 1.116108263286007089e-02 8.274932010064236371e-03 -3.382082810730618287e-03 -1.317756791098017612e-02 -6.063023051221676056e-03 1.759734235045206513e-02 2.734654211245585859e-02 1.193281373864217391e-02 7.183571820534108247e-03 1.506739383256029165e-02 6.933044217861440879e-03 -2.402244708718886956e-03 9.906307818813846200e-03 -2.619127047845503774e-03 1.042597035294645126e-02 7.647547564594870187e-03 8.491557591307315883e-03 -7.134333272011620340e-03 3.143994121148136443e-03 6.452445161254486718e-05 5.822696469874042054e-03 -6.621676183632363606e-03 -1.507901747882969129e-02 3.616890955524467485e-03 1.302813775732548397e-02 -3.444128079479811394e-02 -1.835307154928315226e-02 2.996150193050439031e-02 -6.736538488070474041e-03 1.291239182044759924e-02 -5.297740862457511225e-03 -1.732989180443379393e-02 -3.161428113432854237e-02 -5.933348867545844806e-03 1.770634667352277702e-02 -2.261752754689877465e-02 3.137850383586566344e-02 -1.349783102950056178e-02 4.763084105469451643e-03 -3.985504129138642965e-02 4.422209234776844355e-02 3.619759436979580729e-03 -2.164058169135247081e-02 -1.602947044366935525e-02 1.362173781726286337e-02 -1.570752653852362443e-02 -2.903546438550830278e-02 1.993748013053336585e-02 3.256254292864613209e-02 4.361003005740055755e-02
7.546721492180583774e-03 5.495470066833423040e-03 -1.281017781267876181e-02 4.205044827583219089e-04 5.948722521474351802e-04 -7.670695738480515398e-03 -2.090189949707755256e-03 2.005477585958537635e-03 -3.176525626540823918e-03 2.723973289275229484e-02 -6.163942115880756759e-03 1.036874275200026438e-02 2.960784887463742410e-02 4.504631174278587481e-03 1.628612119828743224e-02 3.048891305004151203e-02 -2.970137313914096924e-02 5.318005105738819391e-03 -1.652535685429919535e-02 -8.614639066698525499e-03 6.520931643813549991e-03 -3.281689985164878889e-03 2.576721125993374720e-03 -5.795325469712970384e-03 6.042778616047228372e-03 2.615506898917275766e-03 1.022670508203238652e-03 -1.304234948777270760e-02 1.465377421472042509e-02 2.216352416431464217e-02 -4.431673647371877148e-03 -3.959389717385254290e-03 -1.396424592103596811e-02 1.162386105044134477e-02 2.449271063748932956e-02 1.273853141014362304e-02 1.308075013170362060e-02 1.885250951901816692e-03 -3.256990970971752300e-04 -6.828477614665711889e-03 -3.614546575531809875e-03 2.934086262384317644e-03 1.117099978861496416e-02 1.413556768187188353e-02 5.087648384614063858e-03 -8.559746723260106341e-03 6.044895216990146120e-03 -4.059918992900859655e-03 4.623938637141031087e-03 -8.754893477702549096e-03 -1.692803285508964750e-02 -4.226033444190161782e-03 1.053281218300270057e-02 -3.503795465416610633e-02 -2.174185581196709516e-02 2.386063623351818500e-02 -1.117008502685895230e-02 1.487525351468102150e-02 5.333044837374921465e-03 -1.716269959550490234e-02 -2.030421045563109844e-02 -7.477437515223023072e-03 1.026612074475868018e-02 -4.794184769936986334e-02 1.706849488700698525e-02 -8.731684599072610936e-03 3.555737534495736520e-03 -2.128564667857461845e-02 5.544729786530277343e-02 -9.900605692071221334e-03 -3.684110352014352552e-02 -1.072920313837997901e-02 4.313226705095947640e-03 3.635108215875003379e-03 -2.393772975854549859e-02 2.879511162493968504e-02 3.157619438328190808e-02 5.086374474377450272e-02
8.169827787355535970e-03 5.051147552986095038e-03 -8.154836549690378661e-03 1.775860409132135748e-02 1.804694229558539411e-03 -7.971287859277951388e-03 -1.035091052828578974e-02 6.084779906960441007e-03 4.886379433489984082e-04 4.167305776532992390e-02 -1.398484624016792764e-02 1.062667002187936763e-02 2.045765675484336951e-02 8.506174464464012416e-03 -3.822184834181545192e-03 3.244031682280559131e-02 -1.987498477949933492e-02 4.337186497956611528e-03 -3.809546295538625716e-03 -7.415500757551442799e-03 7.482515530271023185e-04 -3.833040497798486691e-03 1.978531493238449169e-03 -6.425918859098027174e-03 1.212945667192807291e-03 -4.192985817536105421e-03 -2.985862738648681000e-03 -7.430966520160635705e-03 1.398776973420534642e-02 1.366748144714182746e-02 -4.333305648784298823e-03 -9.692483094570946561e-03 -7.741437499284595757e-03 1.402579128977051934e-02 1.999145398578474481e-02 1.842189406814569858e-02 1.966393191865934906e-02 -1.541972957486521453e-03 -6.935015320969806392e-03 -6.423103994399256833e-03 -3.599062006864403238e-03 3.253898690675282018e-03 3.539426994691252139e-03 6.935164329128391814e-03 -2.949204966588961190e-03 -7.809224636998990908e-03 1.931919919116989806e-02 -2.931685944246390299e-02 -4.237309221160910633e-03 -3.046395341378924440e-02 -2.141448475247147848e-02 -1.297287319453794933e-02 1.855384048300078720e-02 -3.391798913359461709e-02 -6.504749845367835404e-03 2.661559776300509786e-02 -1.846394927030546931e-02 1.015870852317447663e-02 1.066140232781929986e-02 -1.947805356175865907e-02 -2.229061945618475080e-02 -6.645455111777667616e-03 1.077910739379229696e-02 -4.569771604348350780e-02 4.043044490581834682e-03 1.931975342330501458e-02 -1.485496200467258457e-02 -2.238619903045760418e-02 6.323670025287063401e-02 -3.833900209358639954e-02 -2.837053771243843586e-02 -1.457458447432951124e-02 -6.235999187387862054e-03 2.495322297452734223e-03 -1.320346682175073047e-02 7.310374850287457323e-03 1.627280004832492742e-03 5.854861453780450808e-02
1.491924886261470143e-02 -1.483063761042907039e-03 -4.069205128262041830e-03 9.958443151015102315e-03 -1.754310199161853920e-03 -7.538731588326027556e-03 -6.699731713760292626e-03 1.334579700153934283e-02 8.497105437557430849e-03 2.715493599746678435e-02 -1.342197583113739073e-02 1.305438941106889551e-02 7.204917701225947019e-03 3.205863732248835640e-02 -8.725572297344543968e-03 3.504451026054698076e-02 -2.198163380062111497e-02 -5.746454321423097138e-03 -2.495392642739499133e-03 -2.805951636618002776e-03 4.529687868923697007e-03 -4.165752011944834875e-03 -5.690553300319112565e-03 -1.616529173130780428e-02 2.681463399761727442e-03 -2.769683086940089890e-04 2.496509468516073214e-03 -7.109495219162900032e-03 1.825186248643815082e-02 2.857262093541351917e-03 -6.217700499852355303e-03 -3.602816175711661371e-03 -6.913576242752286424e-03 8.793123465270575451e-03 2.400854311938901628e-02 2.859474372619520699e-02 1.749108898829902087e-02 -4.209363699114792787e-03 -1.253831614513127232e-02 -1.024332563555469498e-02 -7.789580463814307215e-03 1.270698115231284724e-02 1.946610250365833844e-03 -2.272980784038703718e-03 -8.922938286315037701e-03 -1.701538883177202907e-02 1.946231191471956695e-02 -1.694229769267421512e-02 -4.582580529148874400e-04 -3.983140005487301183e-02 -1.521634083426555602e-02 -1.911001794957754157e-02 7.213658892122376369e-03 -2.301334834865644691e-02 -1.198015820189595078e-02 1.356395177148237569e-02 -1.763448371419094884e-02 -4.398505753679996487e-03 6.623998526660199691e-03 -1.429388306655338114e-02 -2.336335374084695313e-02 -6.085797485243745787e-03 5.311895594183225697e-03 -4.552049894432246696e-02 -5.641542466004785365e-03 1.089929514067035712e-02 -1.642546087976456959e-02 -1.227451873766467055e-02 5.206015950808233483e-02 -2.151563820199123636e-02 -2.618800569610332807e-02 -1.631659418074117790e-03 1.624679011380358168e-02 1.043967206507996452e-02 -1.697997877555918952e-02 -1.198596790733393556e-02 2.090933412580498266e-02 5.178160878988129212e-02
1.644217496580859320e-02 -1.899202016764718962e-03 -2.329444794522946959e-03 3.397464901893970744e-03 -7.685850247992230197e-03 -4.728320157322400165e-03 -1.178900676081133525e-02 1.985613284025574202e-02 5.133632224442515740e-03 4.023925400680262998e-02 5.529690965999023260e-03 -1.920199996874808433e-03 1.271949079610842361e-04 3.934567031393313569e-02 1.180999177936447285e-02 3.223179402686655870e-02 -2.778056812253092579e-03 -1.724663025929563942e-02 -4.922883264063008732e-04 -6.916524172192575260e-05 -5.122741949849531594e-03 -1.048606073525792590e-02 -1.320273912538614397e-02 -1.076311610995202978e-02 8.703560466099621515e-03 1.013031804836354334e-02 1.467733347665263650e-02 -1.905527100205251607e-03 1.475256962648313110e-02 3.311901482586438166e-03 -4.803136699005480618e-03 3.074476440702636742e-03 5.909532121498566742e-03 5.962694804041060448e-03 2.003859305610662320e-02 2.634324823603774110e-02 3.259141504572302464e-03 5.889407489007254326e-04 -6.504435933931603311e-03 -1.443074846772760683e-02 -1.896688687018427757e-02 -2.270301292701842378e-04 -6.367353476434772785e-03 -8.708077479250339982e-04 -1.334249715760191420e-02 -1.952226025684530852e-02 1.216806310140951773e-02 -1.564150063583520656e-02 9.926465616717372251e-03 -3.882067643565516313e-02 -1.807126808872211790e-02 -1.669545081093900402e-02 2.024010835010887216e-02 -1.623621721775057869e-02 -2.633604629204926509e-02 6.825416381558430633e-03 -6.786705732217806868e-03 -1.859046687657450346e-03 -1.409726829719164720e-03 -2.189270224388706679e-02 -2.424050622678602246e-02 1.159521929601911062e-02 2.680742666642815016e-03 -4.278975915964027682e-02 3.077359335257593819e-03 2.456739005570308595e-02 -7.531791585393138831e-03 -1.613875218657499083e-02 5.507745288062954048e-02 -4.734909515673058761e-02 -1.618110696835156626e-02 -3.711381054308365564e-04 1.581863776664206231e-02 8.096840184863635798e-03 -1.165070289246147861e-02 -7.207438578163399140e-03 5.575062799477549687e-03 5.032670066638546269e-02
1.643353782343230651e-02 -2.124355548565069318e-03 8.577941228772971438e-03 8.823280934872361134e-03 2.445674196889961911e-03 -2.150786610260389548e-03 -5.250285610434325852e-03 2.669668041949537288e-02 2.975584402767775249e-02 1.610638302765819013e-02 1.397532743000140347e-02 1.189598030420784165e-02 1.476530288833546043e-03 3.662372059094339688e-02 -6.078802503740649357e-03 1.799582483262164578e-02 -3.006923837166981459e-03 -2.652792197489676693e-02 -4.650896973412158020e-03 -3.403038812061573524e-03 -8.635722927312759105e-04 -1.568070210086645877e-02 -1.085839164798490554e-02 -1.855699796092314877e-02 9.485787524267506876e-03 1.250838726298886955e-02 1.376756173661328880e-02 4.977884952625325106e-03 1.141326866267358860e-02 -1.650322660439498086e-03 -9.967872977279556776e-03 -2.125575321846494541e-03 3.689313067153001096e-03 9.522502124644342120e-03 1.815994112337712685e-02 2.659540935769754560e-02 -6.849295419584928470e-03 4.847426193082309855e-03 -1.525722510119767970e-02 -2.082081316470504179e-02 -2.598394046912622796e-02 -2.481585871164307486e-03 -7.195362959680427425e-03 -2.301886154724963260e-03 -5.197232846112381961e-03 -7.805738740538891926e-03 7.359192921899417560e-03 -1.002896378787727222e-02 2.152055179200802401e-02 -2.294968129886447786e-02 -2.782382598443969984e-02 -2.194389433532171335e-02 9.087253951104110397e-03 -8.392968512342287302e-03 -6.534627536218400728e-03 1.341784905816025518e-02 7.627466433776133349e-03 1.958682289478818738e-03 1.013711457003971771e-02 -1.551078635241630657e-02 -3.052434336554608538e-02 1.688315950560910841e-02 -6.368746144726731249e-03 -3.772441288837027895e-02 1.516831812510078918e-02 9.278456890144611696e-03 -5.389259562761938155e-03 -1.440189306557563935e-02 4.390030989747228246e-02 -2.265742256299682622e-02 -2.241599421080318552e-02 -1.347133424332961141e-02 9.392101880674024947e-03 -1.549818773545194768e-02 -9.858922282145448496e-03 -1.363766241067667154e-02 7.513817466681151080e-03 5.828781300561212270e-02
1.351587233809942862e-02 -3.483751051796705588e-03 4.259801778838306040e-03 4.722837959773138264e-03 -1.138403022927638375e-03 -5.582154035756015965e-03 -1.280380213757006469e-03 2.513048184759500078e-02 1.756526680361295348e-02 1.097976918678666806e-02 -1.484494167435278060e-02 9.799916719594865128e-03 -5.029885145665857413e-03 1.221337332172466560e-02 1.160446870467303666e-02 1.645360208516596793e-03 -1.053301757661412753e-03 -2.965039630193063228e-02 -1.228528383278848111e-03 -5.332639922358220312e-03 -1.781913938132239901e-04 -8.498428476508704602e-03 -5.846030178689794188e-03 -1.318813212889050936e-02 1.510320070708697643e-02 1.279766634972533297e-02 1.005780941557687762e-02 6.437528042737305535e-04 9.883696570191495556e-03 -1.031189544128977183e-02 -1.144879604290635275e-02 -2.080456153384017352e-03 7.726971419909147397e-03 1.571199725573897005e-02 1.132422161556815438e-02 2.195820556929152859e-02 -8.606578382003687508e-03 6.984589759455963644e-03 -4.936839644533026067e-03 -1.882417229648424700e-02 -1.638974113761641413e-02 2.761612037084379932e-03 -1.472638939646343618e-02 -7.141664068164015923e-03 -9.046977487461799541e-03 -1.652483735888083879e-02 -9.683800087400546222e-03 -2.152268307186379695e-02 2.980763377637391659e-02 -1.489610074801498048e-02 -2.122257808241656551e-02 -1.631020107971011338e-02 5.501679648670838169e-03 1.384550823360512946e-02 -2.550951483922390961e-02 7.354595112534639822e-03 1.262005617976712235e-02 2.282872885722889503e-02 1.691004028600204268e-02 -9.568528600780640270e-03 -4.036896441669506064e-02 1.965922605670567674e-02 -3.525481454157550557e-03 -2.460810291581537121e-02 1.123380054602762107e-02 8.302301095767719921e-03 -6.425328302382171501e-03 -3.612176130006270434e-03 1.981308443638377798e-02 -1.120742143311766019e-02 -1.336074887105634899e-02 -1.710222178653304087e-02 1.804847078788566692e-02 7.135592623347483503e-03 -2.457461278875474990e-03 -1.439242833598351583e-02 8.113032710828187166e-03 6.054943761950463271e-02
6.078176516928404834e-03 6.875959884495798716e-03 6.617042653665909440e-04 -4.658912674203773835e-03 4.309090271782723726e-03 -1.304940171723015067e-02 2.670756073176576168e-05 7.702636756120539996e-03 3.387176663902221468e-02 -1.183518683434389750e-03 -4.552703194868122194e-05 1.590600121845698114e-02 1.737596644455149594e-02 7.833394874043580602e-04 9.501535075811057274e-03 -1.859751590598490364e-02 2.023891587890919511e-02 -3.035494695267208082e-02 -9.145794345063027256e-03 -5.923093520793614765e-03 2.656290338684386479e-03 -1.293546290464942829e-02 -4.826503187463556180e-03 -1.185893428223555590e-02 2.267832304643896055e-02 9.343300109355887756e-03 5.286006593213387478e-03 -2.335713756328094449e-03 3.559989846009708418e-03 -9.916271534538672813e-03 -1.800669180927071122e-02 -7.400242210161066085e-03 6.341049894259644278e-03 1.566765169088673790e-02 7.222619853321170236e-03 1.668845647586729083e-02 -1.799760243336821254e-03 3.254497516227267823e-03 -9.094160377402221024e-03 -7.924445807321094104e-03 -2.335255364035898271e-02 1.035822378029735164e-03 -2.163319209190994047e-02 -1.457654650665132778e-02 -6.112692185227181982e-03 -1.338016985085060950e-02 -1.019298063063790553e-02 -2.259475403806536845e-02 3.636335843762814740e-02 3.248410449944766961e-03 -1.186108840024961524e-02 -2.444591164431144867e-02 9.729182094779053810e-03 6.884667691463629974e-03 -1.214397768651361009e-02 7.312560738038041339e-03 5.031137850820330618e-03 1.782401297562568633e-03 1.680366023997248090e-02 -9.314382228429347876e-03 -2.632963523681796161e-02 3.117209848586451407e-02 -7.002144877525654648e-03 -3.136131753241778314e-02 5.159333522160717764e-03 2.770525665331635516e-03 -1.585106611068023280e-02 -5.548615566311609383e-03 3.182802711150122671e-02 -1.877558394974514558e-02 -9.933520012357494738e-03 -2.459334475705583084e-02 2.378878321709448213e-02 -1.422928667496606119e-02 -1.714735941859592272e-02 -3.238119751811242841e-02 3.182370438890240461e-02 5.278189732037861376e-02
