1.475132099409022027e-05 -5.331720239694639399e-06 -7.176234769612842975e-06 -7.497381164248847545e-06 -7.181185810904975869e-06 1.986913599050441951e-05 -2.108631016593993674e-05 -2.559572899028926252e-06 -6.948568606681720593e-06 -3.463739587342218783e-06 -2.686026479183694987e-06 1.965303467879980613e-05 4.064353099264442979e-05 2.081614045862655669e-05 -1.635438522701079919e-05 -4.715447223990609776e-05 9.571836366564562263e-06 2.321167301165354571e-06 -3.638551653763895440e-06 2.702168807967324089e-06 -2.430376994398082863e-06 1.230701204899026849e-05 -8.797685653582598586e-06 1.174942815393572964e-06
2.000823241965826922e-05 -2.219895346322301005e-05 -2.386643701536634938e-06 -1.189036498146018160e-05 -4.424233895975812190e-06 1.899950069222328670e-05 -1.544665238725158915e-05 5.931113065853605199e-06 -7.150881725244415695e-06 -1.072098777333370890e-05 -3.140906745723577978e-06 2.202545742322328180e-05 3.661697740118861297e-05 1.570100883180004851e-05 -2.119451515172108647e-05 -6.255645073060243401e-05 1.294663023104537971e-05 1.368407207070412377e-05 -3.569194700610750039e-06 3.769082006826923746e-06 -1.964297880436853344e-06 1.352063549391571428e-05 1.946967111879571690e-06 -8.350919393495253281e-07
1.828999744768655659e-05 -2.440792847744566255e-05 -6.643903807495626904e-06 -9.534331448378795750e-06 -5.628389313276058902e-06 2.328768943207056507e-05 -4.545059403809038564e-06 4.950088605697488757e-06 -1.595485215943531237e-06 -1.255855973911307391e-05 -9.140057938697348301e-06 2.081704418037881821e-05 3.532568346475469255e-05 7.344159503086037455e-06 -1.310967379225458320e-05 -6.375328000393962842e-05 1.020982940948088127e-05 1.649825210984280530e-05 2.452152834428422708e-06 -8.420542010899750398e-06 -2.191280537952265046e-06 9.946281527628711446e-06 7.130192188127137501e-07 2.464434207050656554e-06
5.349965241003230620e-06 -3.330299420461264626e-05 2.224068663131012231e-06 -3.118114100670456816e-05 -1.625850801072992757e-05 1.434300580007184662e-05 6.202224905721964845e-06 4.442085915835487087e-06 -4.274832002644124478e-06 -1.345759555590002818e-05 -7.444832209265272627e-06 2.172876801022312205e-05 2.062049488466097353e-05 1.233306700045431656e-05 -1.254112123859544409e-05 -6.045094330302742448e-05 2.221704463402287156e-05 1.871184032046820241e-05 -4.826623254784049221e-07 -8.645150281888395471e-06 -1.227397442982231612e-06 9.839196185025807180e-06 -3.658178423954288655e-06 -2.544689606641665737e-06
8.029703838888825674e-06 -2.941443387664867607e-05 1.939782820922012540e-05 -2.385861053907078141e-05 -1.855153628321435839e-05 1.289133548989713835e-05 1.440301497233661734e-05 3.442207273076245953e-06 -3.291324353449754036e-06 -4.818886363175071879e-06 -6.534840808649627157e-06 2.495982043373693834e-05 1.127942397881718468e-05 8.482903811211538940e-06 -1.973351878986017414e-05 -6.492459135491679357e-05 1.468930417314823321e-05 1.300309137225936202e-05 4.905056191208981303e-07 -1.668457278353792050e-05 1.612066092764473725e-06 1.862272945151187452e-05 -3.472359239457376025e-07 -6.068796259865924650e-06
2.214515595235942705e-05 -4.975065659458758873e-05 2.366091428736192845e-05 -2.141378324248585963e-05 -2.172148745060935074e-05 1.686147458212047240e-05 4.698073154547609964e-06 6.934752410026596017e-06 -4.188021022229413571e-06 -8.141769980232895594e-06 -9.691450578217897065e-06 1.795985894633051028e-05 7.824402375401932205e-07 5.776082211003600324e-06 -2.097536584513109406e-05 -4.684762752396636398e-05 1.316055014269551445e-05 1.349355271931770679e-05 8.358137621555585491e-06 -1.275284476943729874e-05 1.373827846949222606e-05 1.783631304267320093e-05 -3.098220022359788930e-06 2.543449212196124842e-06
1.984229129846500514e-05 -3.383801103573236307e-05 1.500843695729915284e-05 -1.559907085333966562e-05 -1.446994192589802908e-05 1.668370010658893967e-05 -3.007013718533291697e-06 1.053955645350145808e-05 -2.760958451725932714e-06 -1.058466163794842462e-05 -1.183855289380427800e-07 1.922339827169609148e-05 -4.608326486660572340e-06 2.618307320260299859e-06 1.940382682148155965e-06 -4.788089584948818127e-05 1.507103703147887809e-05 1.581202126356481271e-05 1.726077660857857330e-05 -1.236746046713463887e-05 5.305165332412062542e-06 1.550989169920547156e-05 -1.977802817958764524e-06 -1.916980749112377947e-06
2.885420780963296111e-05 -3.421772922274230464e-05 1.911618777383791257e-05 2.870039019628242039e-06 -1.084903397174705204e-05 1.860374588833805750e-05 1.172479845724853024e-05 -1.431818623895641521e-06 -5.047527480478137505e-06 -1.524361068122180081e-05 5.294579316858794027e-06 1.428452777609684737e-05 8.536711566522758842e-07 -7.766048043672609967e-06 7.999402877766618363e-06 -3.278819075042753000e-05 8.845458726688369959e-06 8.033339682899083518e-06 1.965216869430025265e-05 -1.256923307736710863e-05 6.864092382400710702e-06 2.219502161816541829e-05 2.006362757079606561e-06 -1.723168175568795900e-06
2.861450252055999894e-05 -5.657070359578912461e-06 1.626171159292126120e-05 -1.806900619395857707e-05 -4.884059073848201475e-06 1.679042646379881154e-05 -2.578316784268171745e-06 -4.818329607328222333e-06 -1.227221874792180513e-05 -1.206880552449936626e-05 4.226382810371620459e-06 8.172354059957143201e-06 -5.167974762001300238e-06 -1.136874402475703540e-05 4.357608461943074298e-06 -4.101512206460941661e-05 5.574234281359035327e-06 1.334698426890638494e-05 2.726429728251754400e-05 -7.315304560387753574e-06 6.730935891826868556e-06 2.554876523974112151e-05 -6.343413096939409702e-06 1.278826589842167734e-06
1.454497950469590941e-05 -1.331402262084391187e-05 2.965454605209475692e-06 -2.103153189076461960e-05 5.632137307384674671e-06 9.173665621976969978e-06 1.156541684170865047e-05 -1.008267061694544988e-05 -1.487523479629389070e-05 -4.120086791616915902e-06 5.702724807147137605e-06 5.584713971776760596e-06 -9.409487210351994126e-06 -2.778263298243370138e-06 9.414765767106006241e-06 -4.004878316761427653e-05 7.960368210679079584e-06 1.685735084417725916e-05 2.310509998660549878e-05 -7.220891237803911403e-06 3.123305874383587918e-06 1.814503826447550123e-05 -4.900752220958574110e-06 1.232463766388436132e-05
